	¾ùÖµ
13-10 0 90(1)_RBg	13-10 0 90(1)_RBg
111.5196	-22.3983396666667
120.9049	75.97666
130.2617	73.3516533333333
139.59	89.76832
148.8902	115.851643333333
158.1623	139.059966666667
167.4065	307.0183
176.623	851.7683
185.8118	2886.35166666667
194.9732	5626.10166666667
204.1073	9653.68466666667
213.2142	11652.2666666667
222.2941	12462.7266666667
231.3471	12061.35
240.3733	11327.56
249.373	10857.7266666667
258.3463	10393.6466666667
267.2932	9967.393
276.2139	9320.518
285.1086	8766.893
293.9775	8077.935
302.8206	7628.10166666667
311.638	7164.10166666667
320.43	6839.97666666667
329.1967	6551.56
337.9381	6434.26833333334
346.6545	6331.56
355.3459	6192.26833333334
364.0125	6005.72666666667
372.6544	5889.435
381.2718	5736.10166666667
389.8647	5697.35166666667
398.4334	5726.85166666667
406.9779	5653.935
415.4984	5459.31
423.9949	5321.47666666667
432.4677	5135.31
440.9168	4976.10166666667
449.3424	4839.72666666667
457.7446	4757.22666666667
466.1235	4668.60166666667
474.4792	4607.76833333333
482.8119	4541.39333333333
491.1217	4460.14333333333
499.4087	4334.22666666667
507.6729	4202.51833333333
515.9147	4040.935
524.134	3847.76833333333
532.3309	3584.64333333333
540.5057	3378.56
548.6583	3126.14333333333
556.789	3026.47666666667
564.8978	3071.26833333333
572.9849	3223.51833333333
581.0503	3481.47666666667
589.0942	3634.10166666667
597.1167	3753.06
605.1179	3629.185
613.0979	3284.97666666667
621.0568	3015.31
628.9948	2796.22666666667
636.9119	2700.26833333333
644.8082	2568.01833333333
652.684	2465.01833333333
660.5391	2391.10166666667
668.3739	2358.76833333333
676.1883	2367.97666666667
683.9825	2452.51833333333
691.7567	2620.22666666667
699.5107	2780.35166666667
707.2449	3075.60166666667
714.9593	3342.185
722.654	3562.39333333333
730.3291	3479.60166666667
737.9847	3237.01833333333
745.6209	3079.60166666667
753.2379	3045.85166666667
760.8356	3102.14333333333
768.4142	3067.39333333333
775.9738	2944.14333333333
783.5146	2886.01833333333
791.0365	3044.935
798.5397	3561.51833333333
806.0244	4058.85166666667
813.4905	4601.64333333333
820.9382	5059.26833333333
828.3676	5993.35166666667
835.7788	6759.26833333334
843.1719	7371.39333333334
850.5469	7467.89333333334
857.9039	7562.26833333334
865.2432	7754.01833333334
872.5646	7632.185
879.8684	7264.35166666667
887.1546	6787.22666666667
894.4233	6284.47666666667
901.6747	5915.26833333333
908.9088	5826.685
916.1255	5644.10166666667
923.3253	5348.64333333333
930.5079	5105.14333333333
937.6736	5027.47666666667
944.8224	4897.81
951.9545	4806.14333333333
959.0698	4942.64333333333
966.1686	5218.14333333333
973.2508	4925.89333333333
980.3167	4245.10166666667
987.3661	3731.31
994.3993	3698.185
1001.416	3956.435
1008.417	4275.35166666667
1015.402	4573.26833333333
1022.371	4672.35166666667
1029.324	4729.85166666667
1036.261	4816.435
1043.183	4898.31
1050.089	5217.89333333333
1056.98	6185.35166666667
1063.855	6882.47666666667
1070.714	7363.14333333334
1077.559	7673.685
1084.388	7217.22666666667
1091.202	6019.85166666667
1098.001	4591.89333333333
1104.785	3890.26833333333
1111.554	3785.935
1118.308	3634.06
1125.048	2970.685
1131.773	2429.01833333333
1138.483	2196.06
1145.179	2112.685
1151.86	2011.60166666667
1158.527	1985.22666666667
1165.18	2022.435
1171.818	2048.97666666667
1178.442	2070.39333333333
1185.053	2121.76833333333
1191.649	2202.97666666667
1198.231	2256.72666666667
1204.799	2298.64333333333
1211.354	2413.64333333333
1217.895	2643.60166666667
1224.422	2931.14333333333
1230.936	3390.97666666667
1237.436	3994.76833333333
1243.922	4971.435
1250.396	6286.81
1256.856	7813.76833333334
1263.302	8625.43466666667
1269.736	8570.85133333334
1276.157	7975.56
1282.564	7820.185
1288.959	9169.143
1295.34	11858.2666666667
1301.709	12656.7266666667
1308.065	10681.3966666667
1314.408	8331.05966666667
1320.739	6324.435
1327.057	4861.06
1333.363	3773.06
1339.656	3333.35166666667
1345.937	3106.56
1352.205	2951.81
1358.462	2897.56
1364.706	2869.89333333333
1370.938	2658.39333333333
1377.158	2352.06
1383.366	2128.26833333333
1389.562	2173.435
1395.746	2528.60166666667
1401.918	2861.76833333333
1408.079	3303.97666666667
1414.227	4142.72666666667
1420.365	5849.60166666667
1426.49	9742.97633333334
1432.605	16039.4366666667
1438.707	18885.48
1444.799	17552.27
1450.879	15222.2266666667
1456.948	12469.8933333333
1463.005	9485.10133333334
1469.052	6380.97666666667
1475.087	4346.72666666667
1481.111	3045.685
1487.124	2414.01833333333
1493.127	1997.14333333333
1499.118	1753.22666666667
1505.099	1554.89333333333
1511.069	1424.435
1517.028	1319.47666666667
1522.977	1238.31
1528.915	1164.51833333333
1534.842	1113.89333333333
1540.76	1055.14333333333
1546.666	1010.18486666667
1552.563	972.934866666667
1558.448	940.851633333334
1564.324	892.851633333334
1570.19	886.101633333334
1576.045	869.8933
1581.89	847.601633333334
1587.726	837.934966666667
1593.551	828.434966666667
1599.366	834.851633333334
1605.172	839.726633333334
1610.967	892.184966666667
1616.753	1032.51833333333
1622.529	1236.60166666667
1628.296	1513.14333333333
1634.052	2114.31
1639.8	3607.60166666667
1645.537	7051.85166666667
1651.266	9990.60133333334
1656.984	9043.05966666667
1662.694	5401.47666666667
1668.394	2455.85166666667
1674.085	1419.31
1679.766	1010.64326666667
1685.439	867.1433
1691.102	787.476633333334
1696.756	745.059966666667
1702.401	718.226633333333
1708.038	694.5183
1713.665	708.184966666667
1719.283	777.309966666667
1724.893	968.559966666667
1730.494	1391.56
1736.086	2022.51833333333
1741.669	2528.935
1747.244	2557.435
1752.81	2024.06
1758.367	1286.81
1763.916	832.184966666667
1769.457	608.351633333333
1774.989	529.559966666667
1780.513	489.8933
1786.028	468.559966666667
1791.535	451.309966666667
1797.034	436.059966666667
1802.525	423.976633333333
1808.007	411.101633333333
1813.481	404.351633333333
1818.948	402.976633333333
1824.406	385.976633333333
1829.856	375.226633333333
1835.299	368.2683
1840.733	364.184966666667
1846.16	350.1433
1851.579	358.226633333333
1856.99	351.226633333333
1862.393	333.351633333333
1867.789	331.684966666667
1873.177	327.3933
1878.557	334.601633333333
1883.93	339.976633333333
