,index,value
0,111.5196,-19.0463633333333
1,120.9049,70.7869766666667
2,130.2617,76.03697
3,139.59,73.4953066666667
4,148.8902,97.3286433333334
5,158.1623,130.203633333333
6,167.4065,301.078633333333
7,176.623,892.078633333334
8,185.8118,3051.704
9,194.9732,5961.74533333333
10,204.1073,10223.12
11,213.2142,12306.7466666667
12,222.2941,13140.2433333333
13,231.3471,12684.0766666667
14,240.3733,11882.3266666667
15,249.373,11353.2833333333
16,258.3463,10873.2
17,267.2932,10432.5766666667
18,276.2139,9751.995
19,285.1086,9169.495
20,293.9775,8447.995
21,302.8206,7967.037
22,311.638,7457.37033333334
23,320.43,7117.07866666667
24,329.1967,6812.287
25,337.9381,6669.37033333334
26,346.6545,6539.49533333334
27,355.3459,6400.74533333334
28,364.0125,6253.99533333334
29,372.6544,6121.62033333333
30,381.2718,5965.662
31,389.8647,5918.45366666667
32,398.4334,5944.412
33,406.9779,5857.57866666667
34,415.4984,5678.95366666667
35,423.9949,5535.24533333333
36,432.4677,5336.537
37,440.9168,5182.07866666667
38,449.3424,5067.162
39,457.7446,4970.32866666667
40,466.1235,4880.57866666667
41,474.4792,4796.07866666667
42,482.8119,4716.07866666667
43,491.1217,4628.24533333333
44,499.4087,4511.87033333333
45,507.6729,4373.70366666667
46,515.9147,4190.99533333333
47,524.134,3963.37066666667
48,532.3309,3686.12066666667
49,540.5057,3470.12066666667
50,548.6583,3222.03733333333
51,556.789,3127.28733333333
52,564.8978,3182.87066666667
53,572.9849,3337.78733333333
54,581.0503,3594.62066666667
55,589.0942,3779.53733333333
56,597.1167,3901.329
57,605.1179,3751.78733333333
58,613.0979,3378.53733333333
59,621.0568,3072.12066666667
60,628.9948,2846.03733333333
61,636.9119,2739.53733333333
62,644.8082,2607.49566666667
63,652.684,2489.62066666667
64,660.5391,2401.204
65,668.3739,2382.204
66,676.1883,2416.91233333333
67,683.9825,2523.954
68,691.7567,2717.24566666667
69,699.5107,2942.41233333333
70,707.2449,3284.24566666667
71,714.9593,3583.62066666667
72,722.654,3793.87066666667
73,730.3291,3687.87066666667
74,737.9847,3378.829
75,745.6209,3178.579
76,753.2379,3129.28733333333
77,760.8356,3169.78733333333
78,768.4142,3153.454
79,775.9738,3033.579
80,783.5146,2942.829
81,791.0365,3095.12066666667
82,798.5397,3582.329
83,806.0244,4141.32866666667
84,813.4905,4700.45366666667
85,820.9382,5329.037
86,828.3676,6414.287
87,835.7788,7337.287
88,843.1719,7919.12033333334
89,850.5469,7986.95366666667
90,857.9039,8124.787
91,865.2432,8417.37
92,872.5646,8272.495
93,879.8684,7807.74533333334
94,887.1546,7313.32866666667
95,894.4233,6776.37033333334
96,901.6747,6488.82866666667
97,908.9088,6422.82866666667
98,916.1255,6262.287
99,923.3253,5921.70366666667
100,930.5079,5688.62033333333
101,937.6736,5614.99533333333
102,944.8224,5533.037
103,951.9545,5437.99533333333
104,959.0698,5626.20366666667
105,966.1686,5986.12033333333
106,973.2508,5660.37033333333
107,980.3167,4742.912
108,987.3661,4095.32866666667
109,994.3993,3993.37066666667
110,1001.416,4196.037
111,1008.417,4556.787
112,1015.402,4879.87033333333
113,1022.371,4992.70366666667
114,1029.324,5031.037
115,1036.261,5121.37033333333
116,1043.183,5208.32866666667
117,1050.089,5582.62033333333
118,1056.98,6626.912
119,1063.855,7459.62033333334
120,1070.714,7976.95366666667
121,1077.559,8268.16166666667
122,1084.388,7770.537
123,1091.202,6507.412
124,1098.001,5099.70366666667
125,1104.785,4304.57866666667
126,1111.554,4098.412
127,1118.308,3867.704
128,1125.048,3198.24566666667
129,1131.773,2582.454
130,1138.483,2318.12066666667
131,1145.179,2216.78733333333
132,1151.86,2128.53733333333
133,1158.527,2097.74566666667
134,1165.18,2125.829
135,1171.818,2166.204
136,1178.442,2195.12066666667
137,1185.053,2252.03733333333
138,1191.649,2330.329
139,1198.231,2404.66233333333
140,1204.799,2479.78733333333
141,1211.354,2629.329
142,1217.895,2864.03733333333
143,1224.422,3200.74566666667
144,1230.936,3692.329
145,1237.436,4446.07866666667
146,1243.922,5609.49533333333
147,1250.396,7348.20366666667
148,1256.856,9102.70333333333
149,1263.302,10074.2866666667
150,1269.736,9879.20333333333
151,1276.157,8999.745
152,1282.564,8664.82833333333
153,1288.959,10001.1613333333
154,1295.34,12637.95
155,1301.709,13553.9933333333
156,1308.065,11532.9933333333
157,1314.408,8814.495
158,1320.739,6788.57866666667
159,1327.057,5099.24533333333
160,1333.363,4004.204
161,1339.656,3479.12066666667
162,1345.937,3264.99566666667
163,1352.205,3077.28733333333
164,1358.462,3020.87066666667
165,1364.706,2986.079
166,1370.938,2767.204
167,1377.158,2425.53733333333
168,1383.366,2227.329
169,1389.562,2316.704
170,1395.746,2685.829
171,1401.918,3050.079
172,1408.079,3474.62066666667
173,1414.227,4457.62033333333
174,1420.365,6193.037
175,1426.49,10625.0766666667
176,1432.605,16922.6633333333
177,1438.707,20380.3733333333
178,1444.799,19015.4533333333
179,1450.879,16279.8266666667
180,1456.948,13529.66
181,1463.005,9996.535
182,1469.052,6918.49533333334
183,1475.087,4525.32866666667
184,1481.111,3238.87066666667
185,1487.124,2473.079
186,1493.127,2058.45366666667
187,1499.118,1779.70366666667
188,1505.099,1576.20366666667
189,1511.069,1424.87033333333
190,1517.028,1323.99533333333
191,1522.977,1221.412
192,1528.915,1154.24533333333
193,1534.842,1092.99533333333
194,1540.76,1037.037
195,1546.666,983.037066666667
196,1552.563,947.203633333334
197,1558.448,901.9953
198,1564.324,873.1203
199,1570.19,847.7453
200,1576.045,819.578633333334
201,1581.89,805.661966666667
202,1587.726,807.286966666667
203,1593.551,813.411966666667
204,1599.366,829.536966666667
205,1605.172,843.786966666667
206,1610.967,907.036966666667
207,1616.753,1056.62033333333
208,1622.529,1281.037
209,1628.296,1620.787
210,1634.052,2270.16233333333
211,1639.8,4080.12033333333
212,1645.537,7651.62033333334
213,1651.266,11594.91
214,1656.984,10968.2466666667
215,1662.694,6444.57866666667
216,1668.394,3112.079
217,1674.085,1578.49533333333
218,1679.766,1100.537
219,1685.439,887.6203
220,1691.102,796.3703
221,1696.756,744.6203
222,1702.401,704.161966666667
223,1708.038,691.828633333333
224,1713.665,707.911966666667
225,1719.283,780.911966666667
226,1724.893,979.037066666667
227,1730.494,1462.162
228,1736.086,2121.37066666667
229,1741.669,2713.829
230,1747.244,2729.16233333333
231,1752.81,2094.204
232,1758.367,1357.57866666667
233,1763.916,817.661966666667
234,1769.457,610.453633333333
235,1774.989,504.578633333333
236,1780.513,470.661966666667
237,1786.028,440.828633333333
238,1791.535,409.411966666667
239,1797.034,393.578633333333
240,1802.525,383.828633333333
241,1808.007,373.786966666667
242,1813.481,368.078633333333
243,1818.948,354.536966666667
244,1824.406,355.578633333333
245,1829.856,347.7453
246,1835.299,341.9953
247,1840.733,333.7453
248,1846.16,332.828633333333
249,1851.579,324.953633333333
250,1856.99,329.411966666667
251,1862.393,323.578633333333
252,1867.789,321.078633333333
253,1873.177,321.036966666667
254,1878.557,299.953633333333
255,1883.93,288.8703
