,index,value
0,111.5196,-20.4360105
1,120.9049,75.501485
2,130.2617,83.939
3,139.59,87.439
4,148.8902,102.6265
5,158.1623,134.0015
6,167.4065,317.189
7,176.623,881.564
8,185.8118,2804.189
9,194.9732,5606.189
10,204.1073,9376.2515
11,213.2142,11347.875
12,222.2941,12022.565
13,231.3471,11543.75
14,240.3733,10766.125
15,249.373,10249.44
16,258.3463,9815.564
17,267.2932,9409.939
18,276.2139,8817.6265
19,285.1086,8262.0015
20,293.9775,7612.0015
21,302.8206,7143.814
22,311.638,6712.564
23,320.43,6365.564
24,329.1967,6076.7515
25,337.9381,5926.6265
26,346.6545,5779.1265
27,355.3459,5652.1265
28,364.0125,5558.439
29,372.6544,5433.5015
30,381.2718,5272.7515
31,389.8647,5253.314
32,398.4334,5308.0015
33,406.9779,5194.7515
34,415.4984,5025.814
35,423.9949,4913.189
36,432.4677,4776.314
37,440.9168,4628.8765
38,449.3424,4509.8765
39,457.7446,4413.1265
40,466.1235,4326.689
41,474.4792,4253.064
42,482.8119,4171.064
43,491.1217,4085.6265
44,499.4087,3983.1265
45,507.6729,3852.939
46,515.9147,3684.439
47,524.134,3475.689
48,532.3309,3239.814
49,540.5057,3019.689
50,548.6583,2808.564
51,556.789,2730.8765
52,564.8978,2790.0015
53,572.9849,2947.689
54,581.0503,3179.564
55,589.0942,3345.939
56,597.1167,3470.439
57,605.1179,3334.064
58,613.0979,2972.7515
59,621.0568,2675.3765
60,628.9948,2435.8765
61,636.9119,2310.064
62,644.8082,2215.439
63,652.684,2098.564
64,660.5391,2035.939
65,668.3739,2035.564
66,676.1883,2097.6265
67,683.9825,2217.2515
68,691.7567,2448.2515
69,699.5107,2699.814
70,707.2449,3045.689
71,714.9593,3338.2515
72,722.654,3521.689
73,730.3291,3381.2515
74,737.9847,3020.564
75,745.6209,2788.5015
76,753.2379,2705.6265
77,760.8356,2733.6265
78,768.4142,2729.1265
79,775.9738,2628.0015
80,783.5146,2538.1265
81,791.0365,2643.314
82,798.5397,3012.314
83,806.0244,3469.3765
84,813.4905,3998.8765
85,820.9382,4720.814
86,828.3676,5899.0015
87,835.7788,6811.689
88,843.1719,7257.689
89,850.5469,7243.189
90,857.9039,7446.189
91,865.2432,7788.689
92,872.5646,7634.064
93,879.8684,7190.0015
94,887.1546,6709.814
95,894.4233,6276.5015
96,901.6747,6130.1265
97,908.9088,6144.814
98,916.1255,5980.814
99,923.3253,5671.064
100,930.5079,5474.814
101,937.6736,5426.1265
102,944.8224,5365.8765
103,951.9545,5293.2515
104,959.0698,5539.064
105,966.1686,5914.814
106,973.2508,5534.8765
107,980.3167,4536.814
108,987.3661,3751.314
109,994.3993,3584.2515
110,1001.416,3737.564
111,1008.417,3984.8765
112,1015.402,4259.189
113,1022.371,4365.8765
114,1029.324,4382.1265
115,1036.261,4436.064
116,1043.183,4502.1265
117,1050.089,4839.6265
118,1056.98,5851.689
119,1063.855,6619.1265
120,1070.714,7092.314
121,1077.559,7248.314
122,1084.388,6764.8765
123,1091.202,5734.689
124,1098.001,4554.3765
125,1104.785,3919.0015
126,1111.554,3615.0015
127,1118.308,3294.564
128,1125.048,2721.689
129,1131.773,2223.814
130,1138.483,1974.939
131,1145.179,1886.689
132,1151.86,1806.689
133,1158.527,1780.689
134,1165.18,1809.939
135,1171.818,1847.814
136,1178.442,1915.7515
137,1185.053,1977.439
138,1191.649,2068.5015
139,1198.231,2139.939
140,1204.799,2251.0015
141,1211.354,2439.0015
142,1217.895,2691.8765
143,1224.422,2978.8765
144,1230.936,3475.3765
145,1237.436,4241.814
146,1243.922,5624.0015
147,1250.396,7486.314
148,1256.856,9474.939
149,1263.302,10464.69
150,1269.736,10142.69
151,1276.157,9059.314
152,1282.564,8444.0015
153,1288.959,9440.1265
154,1295.34,11904.63
155,1301.709,12667.19
156,1308.065,10653.375
157,1314.408,8247.814
158,1320.739,6274.814
159,1327.057,4733.189
160,1333.363,3659.064
161,1339.656,3203.814
162,1345.937,2969.7515
163,1352.205,2804.1265
164,1358.462,2761.2515
165,1364.706,2736.814
166,1370.938,2529.5015
167,1377.158,2250.1265
168,1383.366,2062.189
169,1389.562,2181.8765
170,1395.746,2601.0015
171,1401.918,2889.1265
172,1408.079,3278.939
173,1414.227,4238.189
174,1420.365,5956.939
175,1426.49,10079.755
176,1432.605,16168.505
177,1438.707,19395.69
178,1444.799,18089.065
179,1450.879,15493.815
180,1456.948,12874.88
181,1463.005,9551.3765
182,1469.052,6532.1265
183,1475.087,4212.439
184,1481.111,2977.689
185,1487.124,2287.6265
186,1493.127,1879.6265
187,1499.118,1598.189
188,1505.099,1414.7515
189,1511.069,1278.814
190,1517.028,1175.814
191,1522.977,1089.814
192,1528.915,1000.37665
193,1534.842,929.689
194,1540.76,898.439
195,1546.666,856.689
196,1552.563,813.7515
197,1558.448,791.2515
198,1564.324,766.0015
199,1570.19,737.3765
200,1576.045,716.064
201,1581.89,722.439
202,1587.726,718.3765
203,1593.551,711.939
204,1599.366,734.8765
205,1605.172,772.439
206,1610.967,858.189
207,1616.753,1009.81415
208,1622.529,1247.939
209,1628.296,1620.689
210,1634.052,2319.064
211,1639.8,4164.814
212,1645.537,7839.314
213,1651.266,12254.44
214,1656.984,12213.755
215,1662.694,7532.2515
216,1668.394,3580.2515
217,1674.085,1728.189
218,1679.766,1125.1265
219,1685.439,868.689
220,1691.102,759.0015
221,1696.756,697.2515
222,1702.401,666.7515
223,1708.038,637.0015
224,1713.665,648.3765
225,1719.283,715.064
226,1724.893,916.8765
227,1730.494,1401.3765
228,1736.086,2082.064
229,1741.669,2653.189
230,1747.244,2647.0015
231,1752.81,2021.6265
232,1758.367,1270.814
233,1763.916,760.689
234,1769.457,538.314
235,1774.989,445.2515
236,1780.513,404.3765
237,1786.028,361.3765
238,1791.535,354.2515
239,1797.034,354.689
240,1802.525,342.7515
241,1808.007,324.2515
242,1813.481,306.0015
243,1818.948,303.5015
244,1824.406,305.5015
245,1829.856,298.3765
246,1835.299,291.939
247,1840.733,285.064
248,1846.16,284.7515
249,1851.579,280.7515
250,1856.99,273.0015
251,1862.393,264.064
252,1867.789,271.0015
253,1873.177,277.314
254,1878.557,266.939
255,1883.93,258.1265
