	¾ùÖµ
55-60 0 40(1)_RBg	55-60 0 40(1)_RBg
111.5196	-20.4360105
120.9049	75.501485
130.2617	83.939
139.59	87.439
148.8902	102.6265
158.1623	134.0015
167.4065	317.189
176.623	881.564
185.8118	2804.189
194.9732	5606.189
204.1073	9376.2515
213.2142	11347.875
222.2941	12022.565
231.3471	11543.75
240.3733	10766.125
249.373	10249.44
258.3463	9815.564
267.2932	9409.939
276.2139	8817.6265
285.1086	8262.0015
293.9775	7612.0015
302.8206	7143.814
311.638	6712.564
320.43	6365.564
329.1967	6076.7515
337.9381	5926.6265
346.6545	5779.1265
355.3459	5652.1265
364.0125	5558.439
372.6544	5433.5015
381.2718	5272.7515
389.8647	5253.314
398.4334	5308.0015
406.9779	5194.7515
415.4984	5025.814
423.9949	4913.189
432.4677	4776.314
440.9168	4628.8765
449.3424	4509.8765
457.7446	4413.1265
466.1235	4326.689
474.4792	4253.064
482.8119	4171.064
491.1217	4085.6265
499.4087	3983.1265
507.6729	3852.939
515.9147	3684.439
524.134	3475.689
532.3309	3239.814
540.5057	3019.689
548.6583	2808.564
556.789	2730.8765
564.8978	2790.0015
572.9849	2947.689
581.0503	3179.564
589.0942	3345.939
597.1167	3470.439
605.1179	3334.064
613.0979	2972.7515
621.0568	2675.3765
628.9948	2435.8765
636.9119	2310.064
644.8082	2215.439
652.684	2098.564
660.5391	2035.939
668.3739	2035.564
676.1883	2097.6265
683.9825	2217.2515
691.7567	2448.2515
699.5107	2699.814
707.2449	3045.689
714.9593	3338.2515
722.654	3521.689
730.3291	3381.2515
737.9847	3020.564
745.6209	2788.5015
753.2379	2705.6265
760.8356	2733.6265
768.4142	2729.1265
775.9738	2628.0015
783.5146	2538.1265
791.0365	2643.314
798.5397	3012.314
806.0244	3469.3765
813.4905	3998.8765
820.9382	4720.814
828.3676	5899.0015
835.7788	6811.689
843.1719	7257.689
850.5469	7243.189
857.9039	7446.189
865.2432	7788.689
872.5646	7634.064
879.8684	7190.0015
887.1546	6709.814
894.4233	6276.5015
901.6747	6130.1265
908.9088	6144.814
916.1255	5980.814
923.3253	5671.064
930.5079	5474.814
937.6736	5426.1265
944.8224	5365.8765
951.9545	5293.2515
959.0698	5539.064
966.1686	5914.814
973.2508	5534.8765
980.3167	4536.814
987.3661	3751.314
994.3993	3584.2515
1001.416	3737.564
1008.417	3984.8765
1015.402	4259.189
1022.371	4365.8765
1029.324	4382.1265
1036.261	4436.064
1043.183	4502.1265
1050.089	4839.6265
1056.98	5851.689
1063.855	6619.1265
1070.714	7092.314
1077.559	7248.314
1084.388	6764.8765
1091.202	5734.689
1098.001	4554.3765
1104.785	3919.0015
1111.554	3615.0015
1118.308	3294.564
1125.048	2721.689
1131.773	2223.814
1138.483	1974.939
1145.179	1886.689
1151.86	1806.689
1158.527	1780.689
1165.18	1809.939
1171.818	1847.814
1178.442	1915.7515
1185.053	1977.439
1191.649	2068.5015
1198.231	2139.939
1204.799	2251.0015
1211.354	2439.0015
1217.895	2691.8765
1224.422	2978.8765
1230.936	3475.3765
1237.436	4241.814
1243.922	5624.0015
1250.396	7486.314
1256.856	9474.939
1263.302	10464.69
1269.736	10142.69
1276.157	9059.314
1282.564	8444.0015
1288.959	9440.1265
1295.34	11904.63
1301.709	12667.19
1308.065	10653.375
1314.408	8247.814
1320.739	6274.814
1327.057	4733.189
1333.363	3659.064
1339.656	3203.814
1345.937	2969.7515
1352.205	2804.1265
1358.462	2761.2515
1364.706	2736.814
1370.938	2529.5015
1377.158	2250.1265
1383.366	2062.189
1389.562	2181.8765
1395.746	2601.0015
1401.918	2889.1265
1408.079	3278.939
1414.227	4238.189
1420.365	5956.939
1426.49	10079.755
1432.605	16168.505
1438.707	19395.69
1444.799	18089.065
1450.879	15493.815
1456.948	12874.88
1463.005	9551.3765
1469.052	6532.1265
1475.087	4212.439
1481.111	2977.689
1487.124	2287.6265
1493.127	1879.6265
1499.118	1598.189
1505.099	1414.7515
1511.069	1278.814
1517.028	1175.814
1522.977	1089.814
1528.915	1000.37665
1534.842	929.689
1540.76	898.439
1546.666	856.689
1552.563	813.7515
1558.448	791.2515
1564.324	766.0015
1570.19	737.3765
1576.045	716.064
1581.89	722.439
1587.726	718.3765
1593.551	711.939
1599.366	734.8765
1605.172	772.439
1610.967	858.189
1616.753	1009.81415
1622.529	1247.939
1628.296	1620.689
1634.052	2319.064
1639.8	4164.814
1645.537	7839.314
1651.266	12254.44
1656.984	12213.755
1662.694	7532.2515
1668.394	3580.2515
1674.085	1728.189
1679.766	1125.1265
1685.439	868.689
1691.102	759.0015
1696.756	697.2515
1702.401	666.7515
1708.038	637.0015
1713.665	648.3765
1719.283	715.064
1724.893	916.8765
1730.494	1401.3765
1736.086	2082.064
1741.669	2653.189
1747.244	2647.0015
1752.81	2021.6265
1758.367	1270.814
1763.916	760.689
1769.457	538.314
1774.989	445.2515
1780.513	404.3765
1786.028	361.3765
1791.535	354.2515
1797.034	354.689
1802.525	342.7515
1808.007	324.2515
1813.481	306.0015
1818.948	303.5015
1824.406	305.5015
1829.856	298.3765
1835.299	291.939
1840.733	285.064
1846.16	284.7515
1851.579	280.7515
1856.99	273.0015
1862.393	264.064
1867.789	271.0015
1873.177	277.314
1878.557	266.939
1883.93	258.1265
