,index,value
0,111.5196,6.352889
1,120.9049,53.977885
2,130.2617,54.16539
3,139.59,59.477885
4,148.8902,68.727885
5,158.1623,109.3529
6,167.4065,270.6029
7,176.623,827.1029
8,185.8118,2895.5405
9,194.9732,5700.978
10,204.1073,9791.353
11,213.2142,11779.73
12,222.2941,12578.85
13,231.3471,12146.855
14,240.3733,11370.225
15,249.373,10882.605
16,258.3463,10419.665
17,267.2932,10008.539
18,276.2139,9378.2905
19,285.1086,8834.103
20,293.9775,8158.103
21,302.8206,7707.0405
22,311.638,7260.9155
23,320.43,6932.7905
24,329.1967,6627.728
25,337.9381,6474.6655
26,346.6545,6330.9155
27,355.3459,6212.478
28,364.0125,6073.353
29,372.6544,5959.353
30,381.2718,5810.2905
31,389.8647,5762.103
32,398.4334,5791.0405
33,406.9779,5712.6655
34,415.4984,5505.5405
35,423.9949,5389.478
36,432.4677,5195.9155
37,440.9168,5061.603
38,449.3424,4929.9155
39,457.7446,4825.6655
40,466.1235,4729.9155
41,474.4792,4665.9155
42,482.8119,4579.853
43,491.1217,4499.478
44,499.4087,4381.9155
45,507.6729,4243.103
46,515.9147,4058.9155
47,524.134,3852.103
48,532.3309,3574.4155
49,540.5057,3367.6655
50,548.6583,3132.6655
51,556.789,3054.1655
52,564.8978,3082.478
53,572.9849,3236.728
54,581.0503,3467.0405
55,589.0942,3629.7905
56,597.1167,3758.978
57,605.1179,3627.2905
58,613.0979,3270.603
59,621.0568,2993.478
60,628.9948,2724.0405
61,636.9119,2617.7905
62,644.8082,2492.1655
63,652.684,2393.603
64,660.5391,2287.6655
65,668.3739,2284.478
66,676.1883,2323.9155
67,683.9825,2427.478
68,691.7567,2637.0405
69,699.5107,2841.4155
70,707.2449,3203.5405
71,714.9593,3490.103
72,722.654,3696.4155
73,730.3291,3589.0405
74,737.9847,3261.4155
75,745.6209,3072.4155
76,753.2379,2994.353
77,760.8356,3030.6655
78,768.4142,3024.2905
79,775.9738,2917.603
80,783.5146,2835.103
81,791.0365,2953.1655
82,798.5397,3448.103
83,806.0244,3908.728
84,813.4905,4494.1655
85,820.9382,5107.7905
86,828.3676,6290.4155
87,835.7788,7129.978
88,843.1719,7709.1655
89,850.5469,7718.853
90,857.9039,7873.5405
91,865.2432,8141.9155
92,872.5646,8000.6655
93,879.8684,7582.2905
94,887.1546,7071.603
95,894.4233,6613.2905
96,901.6747,6341.2905
97,908.9088,6319.478
98,916.1255,6144.0405
99,923.3253,5847.603
100,930.5079,5606.353
101,937.6736,5559.1655
102,944.8224,5501.478
103,951.9545,5424.1655
104,959.0698,5653.4155
105,966.1686,6023.478
106,973.2508,5640.6655
107,980.3167,4729.478
108,987.3661,4014.5405
109,994.3993,3889.103
110,1001.416,4105.2905
111,1008.417,4424.5405
112,1015.402,4755.5405
113,1022.371,4880.978
114,1029.324,4905.6655
115,1036.261,4974.228
116,1043.183,5059.5405
117,1050.089,5406.7905
118,1056.98,6519.2905
119,1063.855,7337.353
120,1070.714,7886.978
121,1077.559,8121.4155
122,1084.388,7611.6655
123,1091.202,6429.2905
124,1098.001,5021.353
125,1104.785,4301.728
126,1111.554,4070.603
127,1118.308,3792.6655
128,1125.048,3095.978
129,1131.773,2515.478
130,1138.483,2273.353
131,1145.179,2171.853
132,1151.86,2068.9155
133,1158.527,2034.603
134,1165.18,2078.228
135,1171.818,2129.103
136,1178.442,2152.353
137,1185.053,2188.9155
138,1191.649,2264.353
139,1198.231,2335.103
140,1204.799,2428.228
141,1211.354,2583.478
142,1217.895,2834.978
143,1224.422,3154.0405
144,1230.936,3635.478
145,1237.436,4367.1655
146,1243.922,5632.228
147,1250.396,7340.978
148,1256.856,9202.228
149,1263.302,10129.79
150,1269.736,9903.6655
151,1276.157,8953.728
152,1282.564,8495.478
153,1288.959,9682.6655
154,1295.34,12277.725
155,1301.709,13052.665
156,1308.065,10973.23
157,1314.408,8510.2905
158,1320.739,6476.853
159,1327.057,4912.103
160,1333.363,3797.7905
161,1339.656,3336.978
162,1345.937,3093.6655
163,1352.205,2940.1655
164,1358.462,2886.978
165,1364.706,2860.2905
166,1370.938,2632.5405
167,1377.158,2325.853
168,1383.366,2122.4155
169,1389.562,2207.353
170,1395.746,2614.978
171,1401.918,2932.228
172,1408.079,3347.103
173,1414.227,4273.353
174,1420.365,6017.478
175,1426.49,10113.415
176,1432.605,16368.355
177,1438.707,19492.29
178,1444.799,18137.29
179,1450.879,15597.73
180,1456.948,12888.04
181,1463.005,9633.853
182,1469.052,6526.853
183,1475.087,4333.2905
184,1481.111,3050.978
185,1487.124,2347.5405
186,1493.127,1939.6655
187,1499.118,1673.603
188,1505.099,1488.853
189,1511.069,1337.353
190,1517.028,1235.478
191,1522.977,1134.4155
192,1528.915,1068.853
193,1534.842,1000.7904
194,1540.76,955.5404
195,1546.666,918.4779
