,index,value
0,111.5196,1.84236266666667
1,120.9049,49.63403
2,130.2617,59.0506966666667
3,139.59,60.00903
4,148.8902,57.38403
5,158.1623,93.4256833333334
6,167.4065,244.592366666667
7,176.623,738.342366666667
8,185.8118,2539.509
9,194.9732,5058.09233333333
10,204.1073,8698.884
11,213.2142,10540.72
12,222.2941,11263.0933333333
13,231.3471,10901.6766666667
14,240.3733,10244.3433333333
15,249.373,9798.09233333334
16,258.3463,9385.009
17,267.2932,8994.17566666667
18,276.2139,8412.009
19,285.1086,7897.30066666667
20,293.9775,7292.84233333333
21,302.8206,6876.92566666667
22,311.638,6471.21733333333
23,320.43,6161.05066666667
24,329.1967,5885.09233333333
25,337.9381,5764.759
26,346.6545,5658.59233333333
27,355.3459,5529.21733333333
28,364.0125,5383.59233333333
29,372.6544,5295.134
30,381.2718,5171.634
31,389.8647,5116.55066666667
32,398.4334,5136.21733333333
33,406.9779,5064.509
34,415.4984,4894.84233333333
35,423.9949,4790.09233333333
36,432.4677,4616.134
37,440.9168,4466.09233333333
38,449.3424,4358.80066666667
39,457.7446,4272.59233333333
40,466.1235,4190.92566666667
41,474.4792,4139.05066666667
42,482.8119,4070.80066666667
43,491.1217,3990.71733333333
44,499.4087,3886.67566666667
45,507.6729,3781.59233333333
46,515.9147,3629.59233333333
47,524.134,3436.80066666667
48,532.3309,3193.59233333333
49,540.5057,3004.84233333333
50,548.6583,2781.80066666667
51,556.789,2697.759
52,564.8978,2735.05066666667
53,572.9849,2871.21733333333
54,581.0503,3100.71733333333
55,589.0942,3254.46733333333
56,597.1167,3350.92566666667
57,605.1179,3226.71733333333
58,613.0979,2905.259
59,621.0568,2667.84233333333
60,628.9948,2462.884
61,636.9119,2373.259
62,644.8082,2252.134
63,652.684,2162.34233333333
64,660.5391,2082.21733333333
65,668.3739,2067.21733333333
66,676.1883,2091.46733333333
67,683.9825,2165.55066666667
68,691.7567,2317.05066666667
69,699.5107,2486.09233333333
70,707.2449,2762.09233333333
71,714.9593,3011.80066666667
72,722.654,3181.09233333333
73,730.3291,3100.55066666667
74,737.9847,2868.30066666667
75,745.6209,2712.34233333333
76,753.2379,2681.759
77,760.8356,2712.67566666667
78,768.4142,2684.42566666667
79,775.9738,2590.42566666667
80,783.5146,2538.17566666667
81,791.0365,2657.84233333333
82,798.5397,3104.80066666667
83,806.0244,3543.634
84,813.4905,4019.55066666667
85,820.9382,4474.134
86,828.3676,5352.46733333333
87,835.7788,6070.59233333333
88,843.1719,6601.259
89,850.5469,6665.134
90,857.9039,6772.17566666667
91,865.2432,6971.96733333333
92,872.5646,6850.759
93,879.8684,6498.884
94,887.1546,6062.05066666667
95,894.4233,5618.17566666667
96,901.6747,5334.09233333333
97,908.9088,5282.46733333333
98,916.1255,5110.509
99,923.3253,4848.80066666667
100,930.5079,4629.71733333333
101,937.6736,4558.759
102,944.8224,4459.884
103,951.9545,4384.59233333333
104,959.0698,4530.05066666667
105,966.1686,4789.42566666667
106,973.2508,4512.59233333333
107,980.3167,3857.884
108,987.3661,3321.009
109,994.3993,3261.17566666667
110,1001.416,3463.509
111,1008.417,3742.84233333333
112,1015.402,4022.84233333333
113,1022.371,4099.59233333333
114,1029.324,4145.30066666667
115,1036.261,4208.759
116,1043.183,4285.67566666667
117,1050.089,4573.009
118,1056.98,5472.80066666667
119,1063.855,6083.55066666667
120,1070.714,6527.009
121,1077.559,6766.34233333333
122,1084.388,6333.30066666667
123,1091.202,5311.42566666667
124,1098.001,4067.384
125,1104.785,3464.30066666667
126,1111.554,3314.55066666667
127,1118.308,3140.59233333333
128,1125.048,2565.46733333333
129,1131.773,2109.84233333333
130,1138.483,1901.259
131,1145.179,1818.42566666667
132,1151.86,1726.21733333333
133,1158.527,1700.21733333333
134,1165.18,1738.59233333333
135,1171.818,1762.84233333333
136,1178.442,1781.21733333333
137,1185.053,1826.34233333333
138,1191.649,1913.634
