,index,value
0,111.5196,-23.17783
1,120.9049,77.822165
2,130.2617,76.322165
3,139.59,82.634665
4,148.8902,104.19717
5,158.1623,125.13465
6,167.4065,262.32215
7,176.623,701.3222
8,185.8118,2338.322
9,194.9732,4558.572
10,204.1073,7744.8845
11,213.2142,9227.697
12,222.2941,9731.072
13,231.3471,9298.1345
14,240.3733,8604.0095
15,249.373,8173.8845
16,258.3463,7803.947
17,267.2932,7493.5095
18,276.2139,7002.8845
19,285.1086,6574.7595
20,293.9775,6041.447
21,302.8206,5670.572
22,311.638,5302.822
23,320.43,5044.3845
24,329.1967,4816.322
25,337.9381,4667.6345
26,346.6545,4511.322
27,355.3459,4426.8845
28,364.0125,4376.2595
29,372.6544,4288.6345
30,381.2718,4168.7595
31,389.8647,4147.322
32,398.4334,4188.197
33,406.9779,4097.822
34,415.4984,3961.697
35,423.9949,3894.197
36,432.4677,3813.322
37,440.9168,3721.7595
38,449.3424,3633.7595
39,457.7446,3545.697
40,466.1235,3466.8845
41,474.4792,3409.8845
42,482.8119,3348.697
43,491.1217,3271.1345
44,499.4087,3175.5095
45,507.6729,3065.697
46,515.9147,2917.072
47,524.134,2739.6345
48,532.3309,2518.7595
49,540.5057,2351.1345
50,548.6583,2206.697
51,556.789,2163.697
52,564.8978,2228.5095
53,572.9849,2335.447
54,581.0503,2498.072
55,589.0942,2648.7595
56,597.1167,2776.572
57,605.1179,2663.072
58,613.0979,2346.447
59,621.0568,2077.8845
60,628.9948,1863.447
61,636.9119,1769.7595
62,644.8082,1684.0095
63,652.684,1604.447
64,660.5391,1549.072
65,668.3739,1553.8845
66,676.1883,1623.6345
67,683.9825,1748.322
68,691.7567,1978.0095
69,699.5107,2211.697
70,707.2449,2558.1345
71,714.9593,2831.447
72,722.654,2956.822
73,730.3291,2805.072
74,737.9847,2457.572
75,745.6209,2222.8845
76,753.2379,2135.822
77,760.8356,2160.0095
78,768.4142,2153.697
79,775.9738,2080.6345
80,783.5146,1979.447
81,791.0365,2054.5095
82,798.5397,2314.1345
83,806.0244,2633.197
84,813.4905,3138.3845
85,820.9382,3858.1345
86,828.3676,5018.447
87,835.7788,5834.2595
88,843.1719,6160.7595
89,850.5469,6070.0095
90,857.9039,6294.197
91,865.2432,6655.5095
92,872.5646,6535.0095
93,879.8684,6112.947
94,887.1546,5662.072
95,894.4233,5368.1345
96,901.6747,5341.2595
97,908.9088,5404.447
98,916.1255,5286.572
99,923.3253,5029.5095
100,930.5079,4869.822
101,937.6736,4864.572
102,944.8224,4863.7595
103,951.9545,4838.7595
104,959.0698,5086.322
105,966.1686,5449.197
106,973.2508,5090.572
107,980.3167,4093.947
108,987.3661,3280.697
109,994.3993,3069.3845
110,1001.416,3121.2595
111,1008.417,3292.197
112,1015.402,3543.697
113,1022.371,3662.1345
114,1029.324,3647.947
115,1036.261,3679.5095
116,1043.183,3739.197
117,1050.089,4035.2595
118,1056.98,4938.822
119,1063.855,5644.572
120,1070.714,6057.322
121,1077.559,6122.447
122,1084.388,5680.3845
123,1091.202,4887.0095
124,1098.001,3985.197
125,1104.785,3477.947
126,1111.554,3096.572
127,1118.308,2751.322
128,1125.048,2237.572
129,1131.773,1832.0095
130,1138.483,1647.697
131,1145.179,1553.822
132,1151.86,1476.1345
133,1158.527,1458.7595
134,1165.18,1472.322
135,1171.818,1516.822
136,1178.442,1583.0095
137,1185.053,1660.072
138,1191.649,1729.697
139,1198.231,1795.8845
140,1204.799,1934.822
141,1211.354,2131.5095
142,1217.895,2346.822
143,1224.422,2592.072
144,1230.936,3023.072
145,1237.436,3771.947
146,1243.922,5150.197
147,1250.396,7066.322
148,1256.856,8982.5095
149,1263.302,9922.1365
150,1269.736,9515.447
151,1276.157,8300.2595
152,1282.564,7533.7595
153,1288.959,8174.7595
154,1295.34,10047.449
155,1301.709,10700.01
156,1308.065,9019.572
157,1314.408,6873.697
158,1320.739,5276.072
159,1327.057,3912.6345
160,1333.363,3018.572
161,1339.656,2606.2595
162,1345.937,2424.572
163,1352.205,2283.697
164,1358.462,2248.7595
165,1364.706,2223.572
166,1370.938,2058.6345
167,1377.158,1806.697
168,1383.366,1690.822
169,1389.562,1829.1345
170,1395.746,2172.822
171,1401.918,2401.1345
172,1408.079,2713.6345
173,1414.227,3581.072
174,1420.365,5025.822
175,1426.49,8622.7595
176,1432.605,13642.325
177,1438.707,16559.7
178,1444.799,15443.385
179,1450.879,13160.57
180,1456.948,10954.01
181,1463.005,8028.447
182,1469.052,5479.0095
183,1475.087,3501.697
184,1481.111,2458.197
185,1487.124,1831.072
186,1493.127,1488.0095
187,1499.118,1269.1345
188,1505.099,1106.197
189,1511.069,973.4472
190,1517.028,902.5722
191,1522.977,834.0097
