	¾ùÖµ
56-70 0 30(1)_RBg	56-70 0 30(1)_RBg
111.5196	-40.702725
120.9049	98.73476
130.2617	103.859765
139.59	110.484765
148.8902	120.04725
158.1623	149.73475
167.4065	346.04725
176.623	925.79725
185.8118	3069.922
194.9732	6025.1725
204.1073	10232.795
213.2142	12284.92
222.2941	13031.86
231.3471	12506.86
240.3733	11625.795
249.373	11048.61
258.3463	10552.985
267.2932	10134.86
276.2139	9474.485
285.1086	8878.985
293.9775	8183.9845
302.8206	7698.36
311.638	7207.61
320.43	6856.1725
329.1967	6497.4225
337.9381	6330.36
346.6545	6171.485
355.3459	6050.7975
364.0125	5974.0475
372.6544	5849.985
381.2718	5678.235
389.8647	5641.4225
398.4334	5683.7975
406.9779	5568.11
415.4984	5390.86
423.9949	5291.6725
432.4677	5132.11
440.9168	4982.5475
449.3424	4852.7975
457.7446	4746.485
466.1235	4649.235
474.4792	4586.735
482.8119	4510.36
491.1217	4421.9225
499.4087	4286.61
507.6729	4149.86
515.9147	3949.297
524.134	3721.297
532.3309	3439.2345
540.5057	3205.7345
548.6583	2976.672
556.789	2913.797
564.8978	2993.1095
572.9849	3153.297
581.0503	3401.547
589.0942	3586.4845
597.1167	3734.547
605.1179	3589.797
613.0979	3172.1095
621.0568	2836.547
628.9948	2593.797
636.9119	2454.2345
644.8082	2324.797
652.684	2219.1095
660.5391	2159.547
668.3739	2159.172
676.1883	2221.922
683.9825	2377.297
691.7567	2654.297
699.5107	2928.4845
707.2449	3335.6095
714.9593	3685.547
722.654	3881.2345
730.3291	3719.797
737.9847	3315.922
745.6209	3038.422
753.2379	2922.922
760.8356	2958.297
768.4142	2959.297
775.9738	2846.922
783.5146	2733.1095
791.0365	2843.172
798.5397	3242.3595
806.0244	3705.797
813.4905	4323.1725
820.9382	5157.61
828.3676	6566.7975
835.7788	7578.735
843.1719	8078.36
850.5469	8025.235
857.9039	8262.235
865.2432	8676.9225
872.5646	8522.1725
879.8684	7994.9225
887.1546	7432.61
894.4233	7012.1725
901.6747	6878.6725
908.9088	6905.11
916.1255	6736.735
923.3253	6407.6725
930.5079	6165.86
937.6736	6132.735
944.8224	6096.6725
951.9545	6052.1725
959.0698	6328.1725
966.1686	6762.4225
973.2508	6323.6725
980.3167	5163.985
987.3661	4224.0475
994.3993	4023.2345
1001.416	4155.2975
1008.417	4412.86
1015.402	4752.61
1022.371	4886.36
1029.324	4880.985
1036.261	4926.9225
1043.183	4991.86
1050.089	5375.1725
1056.98	6515.7975
1063.855	7395.61
1070.714	7952.5475
1077.559	8109.735
1084.388	7548.735
1091.202	6433.7975
1098.001	5157.0475
1104.785	4476.5475
1111.554	4076.297
1118.308	3685.4845
1125.048	3002.1095
1131.773	2460.3595
1138.483	2191.922
1145.179	2085.7345
1151.86	1991.047
1158.527	1956.9845
1165.18	1982.4845
1171.818	2023.422
1178.442	2110.8595
1185.053	2200.172
1191.649	2295.922
1198.231	2378.2345
1204.799	2511.797
1211.354	2742.2345
1217.895	3038.547
1224.422	3354.6095
1230.936	3908.3595
1237.436	4787.6725
1243.922	6404.2975
1250.396	8599.4225
1256.856	10883.235
1263.302	12041.485
1269.736	11630.36
1276.157	10291.36
1282.564	9494.9225
1288.959	10524.61
1295.34	13144.545
1301.709	13960.86
1308.065	11741.42
1314.408	9069.735
1320.739	6909.735
1327.057	5217.11
1333.363	4009.672
1339.656	3505.3595
1345.937	3245.2345
1352.205	3063.7345
1358.462	3012.047
1364.706	2989.547
1370.938	2763.6095
1377.158	2438.4845
1383.366	2249.9845
1389.562	2405.8595
1395.746	2855.3595
1401.918	3173.672
1408.079	3608.6095
1414.227	4667.235
1420.365	6576.1725
1426.49	11069.36
1432.605	17837.985
1438.707	21353.485
1444.799	19887.61
1450.879	17078.295
1456.948	14135.175
1463.005	10531.11
1469.052	7123.86
1475.087	4671.0475
1481.111	3243.797
1487.124	2478.1095
1493.127	2026.172
1499.118	1724.297
1505.099	1525.7345
1511.069	1364.6095
1517.028	1251.3595
1522.977	1147.172
1528.915	1050.2345
1534.842	1000.98465
1540.76	961.48475
1546.666	902.98475
1552.563	866.54725
1558.448	831.17225
1564.324	795.67225
1570.19	762.35975
1576.045	745.60975
1581.89	732.98475
1587.726	738.04725
1593.551	766.48475
1599.366	787.79725
1605.172	826.98475
1610.967	927.60975
1616.753	1116.2345
1622.529	1387.8595
1628.296	1774.672
1634.052	2588.7345
1639.8	4643.11
1645.537	8853.7975
1651.266	13845.55
1656.984	14027.36
1662.694	8839.485
1668.394	4120.2975
1674.085	1984.8595
1679.766	1264.797
1685.439	955.92225
1691.102	830.35975
1696.756	746.35975
1702.401	705.67225
1708.038	699.48475
1713.665	705.98475
1719.283	772.23475
1724.893	1012.9845
1730.494	1541.047
1736.086	2294.9845
1741.669	2920.172
1747.244	2915.797
1752.81	2221.547
1758.367	1373.8595
1763.916	802.17225
1769.457	576.67225
1774.989	483.35975
1780.513	437.42225
1786.028	401.85975
1791.535	380.29725
1797.034	370.60975
1802.525	360.98475
1808.007	357.10975
1813.481	337.17225
1818.948	325.73475
1824.406	321.10975
1829.856	314.23475
1835.299	309.67225
1840.733	307.67225
1846.16	295.17225
1851.579	297.42225
1856.99	296.48475
1862.393	277.23475
1867.789	284.48475
1873.177	292.04725
1878.557	281.60975
1883.93	280.67225
