	¾ùÖµ
18-35 0 65(1)_RBg	18-35 0 65(1)_RBg
111.5196	-22.1607366666667
120.9049	72.3809266666667
130.2617	81.3809266666667
139.59	87.54759
148.8902	110.589263333333
158.1623	137.9226
167.4065	296.2976
176.623	808.589266666667
185.8118	2719.006
194.9732	5347.006
204.1073	9093.42266666667
213.2142	10976.2566666667
222.2941	11696.67
231.3471	11300.59
240.3733	10581.9233333333
249.373	10100.0466666667
258.3463	9663.79766666667
267.2932	9270.71433333334
276.2139	8665.96433333334
285.1086	8138.631
293.9775	7516.83933333334
302.8206	7071.42266666667
311.638	6633.756
320.43	6324.33933333334
329.1967	6045.006
337.9381	5914.08933333333
346.6545	5804.08933333333
355.3459	5667.54766666667
364.0125	5545.631
372.6544	5442.04766666667
381.2718	5298.33933333333
389.8647	5265.21433333333
398.4334	5305.58933333333
406.9779	5219.54766666667
415.4984	5048.46433333333
423.9949	4931.46433333333
432.4677	4772.92266666667
440.9168	4640.54766666667
449.3424	4525.08933333333
457.7446	4435.631
466.1235	4357.92266666667
474.4792	4290.96433333333
482.8119	4223.131
491.1217	4132.67266666667
499.4087	4015.46433333333
507.6729	3912.58933333333
515.9147	3744.08933333333
524.134	3544.256
532.3309	3293.21433333333
540.5057	3089.33933333333
548.6583	2867.42266666667
556.789	2783.54766666667
564.8978	2818.21433333333
572.9849	2966.04766666667
581.0503	3198.21433333333
589.0942	3351.92266666667
597.1167	3471.381
605.1179	3352.21433333333
613.0979	3005.381
621.0568	2738.381
628.9948	2538.256
636.9119	2431.17266666667
644.8082	2305.04766666667
652.684	2217.756
660.5391	2136.54766666667
668.3739	2114.58933333333
676.1883	2156.79766666667
683.9825	2249.67266666667
691.7567	2435.17266666667
699.5107	2633.96433333333
707.2449	2951.756
714.9593	3217.54766666667
722.654	3405.67266666667
730.3291	3304.46433333333
737.9847	3013.506
745.6209	2844.006
753.2379	2796.71433333333
760.8356	2824.631
768.4142	2805.92266666667
775.9738	2717.881
783.5146	2645.17266666667
791.0365	2781.17266666667
798.5397	3221.46433333333
806.0244	3679.92266666667
813.4905	4214.756
820.9382	4782.506
828.3676	5821.506
835.7788	6621.04766666667
843.1719	7145.17266666667
850.5469	7176.381
857.9039	7329.08933333334
865.2432	7577.79766666667
872.5646	7435.33933333334
879.8684	7026.881
887.1546	6559.67266666667
894.4233	6121.33933333333
901.6747	5864.506
908.9088	5823.42266666667
916.1255	5654.33933333333
923.3253	5377.96433333333
930.5079	5159.92266666667
937.6736	5105.67266666667
944.8224	5023.756
951.9545	4959.881
959.0698	5169.631
966.1686	5473.631
973.2508	5135.92266666667
980.3167	4363.83933333333
987.3661	3705.71433333333
994.3993	3614.79766666667
1001.416	3825.04766666667
1008.417	4107.506
1015.402	4410.506
1022.371	4511.83933333333
1029.324	4544.04766666667
1036.261	4600.131
1043.183	4689.631
1050.089	5019.79766666667
1056.98	6035.631
1063.855	6738.71433333334
1070.714	7240.131
1077.559	7482.58933333334
1084.388	7003.79766666667
1091.202	5937.54766666667
1098.001	4597.256
1104.785	3953.71433333333
1111.554	3729.79766666667
1118.308	3508.08933333333
1125.048	2845.54766666667
1131.773	2358.256
1138.483	2108.46433333333
1145.179	2030.33933333333
1151.86	1930.42266666667
1158.527	1901.96433333333
1165.18	1933.33933333333
1171.818	1964.33933333333
1178.442	1998.881
1185.053	2046.006
1191.649	2131.96433333333
1198.231	2184.881
1204.799	2250.58933333333
1211.354	2384.58933333333
1217.895	2627.54766666667
1224.422	2894.631
1230.936	3370.54766666667
1237.436	3993.42266666667
1243.922	5179.79766666667
1250.396	6647.131
1256.856	8367.756
1263.302	9210.08933333334
1269.736	9009.58933333334
1276.157	8206.881
1282.564	7835.006
1288.959	8921.96433333334
1295.34	11389.5466666667
1301.709	12120.34
1308.065	10211.84
1314.408	7965.42266666667
1320.739	6021.92266666667
1327.057	4604.08933333333
1333.363	3533.17266666667
1339.656	3122.67266666667
1345.937	2907.381
1352.205	2742.79766666667
1358.462	2698.92266666667
1364.706	2676.881
1370.938	2456.631
1377.158	2169.58933333333
1383.366	1985.33933333333
1389.562	2073.506
1395.746	2430.83933333333
1401.918	2729.17266666667
1408.079	3122.79766666667
1414.227	3946.83933333333
1420.365	5606.131
1426.49	9334.756
1432.605	15295.9633333333
1438.707	18107.17
1444.799	16874.7566666667
1450.879	14554.7566666667
1456.948	11979.0466666667
1463.005	8997.04766666667
1469.052	6091.33933333333
1475.087	4068.006
1481.111	2857.21433333333
1487.124	2226.67266666667
1493.127	1844.67266666667
1499.118	1583.42266666667
1505.099	1411.96433333333
1511.069	1267.881
1517.028	1162.29766666667
1522.977	1090.131
1528.915	1020.83933333333
1534.842	974.4226
1540.76	933.5476
1546.666	880.714266666667
1552.563	847.9226
1558.448	817.755933333334
1564.324	781.089266666667
1570.19	761.630933333333
1576.045	749.255933333333
1581.89	744.005933333333
1587.726	721.339266666667
1593.551	725.630933333333
1599.366	740.214266666667
1605.172	765.214266666667
1610.967	822.130933333334
1616.753	952.755933333334
1622.529	1151.29766666667
1628.296	1476.21433333333
1634.052	2052.381
1639.8	3717.756
1645.537	6925.92266666667
1651.266	10563.5033333333
1656.984	10019.171
1662.694	5885.42266666667
1668.394	2884.17266666667
1674.085	1436.17266666667
1679.766	988.630933333334
1685.439	803.755933333334
1691.102	724.9226
1696.756	674.0476
1702.401	644.339266666667
1708.038	632.589266666667
1713.665	639.589266666667
1719.283	688.089266666667
1724.893	863.089266666667
1730.494	1293.881
1736.086	1886.17266666667
1741.669	2434.381
1747.244	2461.756
1752.81	1886.96433333333
1758.367	1232.83933333333
1763.916	752.4226
1769.457	569.839266666667
1774.989	479.0476
1780.513	437.880933333333
1786.028	401.714266666667
1791.535	379.9226
1797.034	363.589266666667
1802.525	357.214266666667
1808.007	354.214266666667
1813.481	342.005933333333
1818.948	334.0476
1824.406	328.880933333333
1829.856	324.505933333333
1835.299	317.4226
1840.733	305.880933333333
1846.16	298.505933333333
1851.579	299.964266666667
1856.99	296.214266666667
1862.393	290.505933333333
1867.789	271.7976
1873.177	272.339266666667
1878.557	280.7976
1883.93	286.755933333333
