,index,value
0,111.5196,-19.246985
1,120.9049,57.50301
2,130.2617,64.940515
3,139.59,65.19051
4,148.8902,83.065515
5,158.1623,107.37805
6,167.4065,230.87805
7,176.623,645.4405
8,185.8118,2182.378
9,194.9732,4234.753
10,204.1073,7210.253
11,213.2142,8661.8155
12,222.2941,9222.1905
13,231.3471,8881.628
14,240.3733,8295.503
15,249.373,7918.0655
16,258.3463,7570.1905
17,267.2932,7279.0655
18,276.2139,6819.878
19,285.1086,6421.8155
20,293.9775,5920.503
21,302.8206,5577.628
22,311.638,5234.503
23,320.43,4995.8155
24,329.1967,4770.128
25,337.9381,4653.9405
26,346.6545,4545.253
27,355.3459,4448.628
28,364.0125,4366.003
29,372.6544,4280.378
30,381.2718,4166.253
31,389.8647,4139.3155
32,398.4334,4177.4405
33,406.9779,4099.8155
34,415.4984,3963.8155
35,423.9949,3880.6905
36,432.4677,3761.9405
37,440.9168,3663.628
38,449.3424,3576.6905
39,457.7446,3488.503
40,466.1235,3413.9405
41,474.4792,3365.5655
42,482.8119,3298.9405
43,491.1217,3242.378
44,499.4087,3144.378
45,507.6729,3046.878
46,515.9147,2922.6905
47,524.134,2783.753
48,532.3309,2571.128
49,540.5057,2421.5655
50,548.6583,2267.5655
51,556.789,2194.503
52,564.8978,2227.503
53,572.9849,2335.1905
54,581.0503,2517.003
55,589.0942,2637.878
56,597.1167,2730.0655
57,605.1179,2624.0655
58,613.0979,2362.628
59,621.0568,2154.3155
60,628.9948,1978.0655
61,636.9119,1895.628
62,644.8082,1785.6905
63,652.684,1724.3155
64,660.5391,1662.3155
65,668.3739,1645.6905
66,676.1883,1684.6905
67,683.9825,1776.378
68,691.7567,1930.253
69,699.5107,2070.753
70,707.2449,2332.8155
71,714.9593,2538.503
72,722.654,2685.878
73,730.3291,2597.378
74,737.9847,2350.128
75,745.6209,2188.753
76,753.2379,2128.5655
77,760.8356,2158.1905
78,768.4142,2154.5655
79,775.9738,2077.9405
80,783.5146,2002.9405
81,791.0365,2077.0655
82,798.5397,2368.5655
83,806.0244,2690.003
84,813.4905,3125.8155
85,820.9382,3590.1905
86,828.3676,4454.628
87,835.7788,5056.878
88,843.1719,5442.253
89,850.5469,5448.003
90,857.9039,5574.4405
91,865.2432,5794.4405
92,872.5646,5685.1905
93,879.8684,5376.753
94,887.1546,5003.878
95,894.4233,4690.628
96,901.6747,4538.5655
97,908.9088,4530.003
98,916.1255,4405.0655
99,923.3253,4192.253
100,930.5079,4024.753
101,937.6736,3990.8155
102,944.8224,3945.003
103,951.9545,3883.0655
104,959.0698,4058.5655
105,966.1686,4308.8155
106,973.2508,4033.6905
107,980.3167,3344.753
108,987.3661,2817.753
109,994.3993,2706.9405
110,1001.416,2818.253
111,1008.417,3036.3155
112,1015.402,3261.503
113,1022.371,3323.253
114,1029.324,3331.0655
115,1036.261,3369.9405
116,1043.183,3417.1905
117,1050.089,3666.753
118,1056.98,4401.128
119,1063.855,4961.003
120,1070.714,5302.8155
121,1077.559,5439.503
122,1084.388,5081.503
123,1091.202,4316.8155
124,1098.001,3415.9405
125,1104.785,2919.753
126,1111.554,2721.753
127,1118.308,2521.4405
128,1125.048,2070.878
129,1131.773,1703.128
130,1138.483,1542.128
131,1145.179,1469.0655
132,1151.86,1409.9405
133,1158.527,1380.503
134,1165.18,1406.253
135,1171.818,1433.503
136,1178.442,1467.253
137,1185.053,1526.6905
