	¾ùÖµ
58-90 0 10(1)_RBg	58-90 0 10(1)_RBg
111.5196	-23.17783
120.9049	77.822165
130.2617	76.322165
139.59	82.634665
148.8902	104.19717
158.1623	125.13465
167.4065	262.32215
176.623	701.3222
185.8118	2338.322
194.9732	4558.572
204.1073	7744.8845
213.2142	9227.697
222.2941	9731.072
231.3471	9298.1345
240.3733	8604.0095
249.373	8173.8845
258.3463	7803.947
267.2932	7493.5095
276.2139	7002.8845
285.1086	6574.7595
293.9775	6041.447
302.8206	5670.572
311.638	5302.822
320.43	5044.3845
329.1967	4816.322
337.9381	4667.6345
346.6545	4511.322
355.3459	4426.8845
364.0125	4376.2595
372.6544	4288.6345
381.2718	4168.7595
389.8647	4147.322
398.4334	4188.197
406.9779	4097.822
415.4984	3961.697
423.9949	3894.197
432.4677	3813.322
440.9168	3721.7595
449.3424	3633.7595
457.7446	3545.697
466.1235	3466.8845
474.4792	3409.8845
482.8119	3348.697
491.1217	3271.1345
499.4087	3175.5095
507.6729	3065.697
515.9147	2917.072
524.134	2739.6345
532.3309	2518.7595
540.5057	2351.1345
548.6583	2206.697
556.789	2163.697
564.8978	2228.5095
572.9849	2335.447
581.0503	2498.072
589.0942	2648.7595
597.1167	2776.572
605.1179	2663.072
613.0979	2346.447
621.0568	2077.8845
628.9948	1863.447
636.9119	1769.7595
644.8082	1684.0095
652.684	1604.447
660.5391	1549.072
668.3739	1553.8845
676.1883	1623.6345
683.9825	1748.322
691.7567	1978.0095
699.5107	2211.697
707.2449	2558.1345
714.9593	2831.447
722.654	2956.822
730.3291	2805.072
737.9847	2457.572
745.6209	2222.8845
753.2379	2135.822
760.8356	2160.0095
768.4142	2153.697
775.9738	2080.6345
783.5146	1979.447
791.0365	2054.5095
798.5397	2314.1345
806.0244	2633.197
813.4905	3138.3845
820.9382	3858.1345
828.3676	5018.447
835.7788	5834.2595
843.1719	6160.7595
850.5469	6070.0095
857.9039	6294.197
865.2432	6655.5095
872.5646	6535.0095
879.8684	6112.947
887.1546	5662.072
894.4233	5368.1345
901.6747	5341.2595
908.9088	5404.447
916.1255	5286.572
923.3253	5029.5095
930.5079	4869.822
937.6736	4864.572
944.8224	4863.7595
951.9545	4838.7595
959.0698	5086.322
966.1686	5449.197
973.2508	5090.572
980.3167	4093.947
987.3661	3280.697
994.3993	3069.3845
1001.416	3121.2595
1008.417	3292.197
1015.402	3543.697
1022.371	3662.1345
1029.324	3647.947
1036.261	3679.5095
1043.183	3739.197
1050.089	4035.2595
1056.98	4938.822
1063.855	5644.572
1070.714	6057.322
1077.559	6122.447
1084.388	5680.3845
1091.202	4887.0095
1098.001	3985.197
1104.785	3477.947
1111.554	3096.572
1118.308	2751.322
1125.048	2237.572
1131.773	1832.0095
1138.483	1647.697
1145.179	1553.822
1151.86	1476.1345
1158.527	1458.7595
1165.18	1472.322
1171.818	1516.822
1178.442	1583.0095
1185.053	1660.072
1191.649	1729.697
1198.231	1795.8845
1204.799	1934.822
1211.354	2131.5095
1217.895	2346.822
1224.422	2592.072
1230.936	3023.072
1237.436	3771.947
1243.922	5150.197
1250.396	7066.322
1256.856	8982.5095
1263.302	9922.1365
1269.736	9515.447
1276.157	8300.2595
1282.564	7533.7595
1288.959	8174.7595
1295.34	10047.449
1301.709	10700.01
1308.065	9019.572
1314.408	6873.697
1320.739	5276.072
1327.057	3912.6345
1333.363	3018.572
1339.656	2606.2595
1345.937	2424.572
1352.205	2283.697
1358.462	2248.7595
1364.706	2223.572
1370.938	2058.6345
1377.158	1806.697
1383.366	1690.822
1389.562	1829.1345
1395.746	2172.822
1401.918	2401.1345
1408.079	2713.6345
1414.227	3581.072
1420.365	5025.822
1426.49	8622.7595
1432.605	13642.325
1438.707	16559.7
1444.799	15443.385
1450.879	13160.57
1456.948	10954.01
1463.005	8028.447
1469.052	5479.0095
1475.087	3501.697
1481.111	2458.197
1487.124	1831.072
1493.127	1488.0095
1499.118	1269.1345
1505.099	1106.197
1511.069	973.4472
1517.028	902.5722
1522.977	834.0097
1528.915	747.1972
1534.842	698.1972
1540.76	663.3847
1546.666	627.1972
1552.563	606.8847
1558.448	581.3222
1564.324	572.6972
1570.19	543.1347
1576.045	529.3847
1581.89	530.4472
1587.726	525.5097
1593.551	536.0722
1599.366	570.5097
1605.172	604.1972
1610.967	679.6972
1616.753	853.1347
1622.529	1060.5095
1628.296	1406.197
1634.052	2064.6345
1639.8	3770.447
1645.537	7043.8845
1651.266	11509.32
1656.984	11932.885
1662.694	7507.572
1668.394	3614.697
1674.085	1625.7595
1679.766	1015.6345
1685.439	753.1972
1691.102	626.4472
1696.756	554.8222
1702.401	529.0722
1708.038	506.69715
1713.665	508.63465
1719.283	559.6347
1724.893	743.3222
1730.494	1178.572
1736.086	1746.322
1741.669	2263.822
1747.244	2252.947
1752.81	1690.7595
1758.367	1072.322
1763.916	600.6347
1769.457	428.00965
1774.989	337.57215
1780.513	297.38465
1786.028	279.75965
1791.535	255.69715
1797.034	247.88465
1802.525	255.25965
1808.007	245.94715
1813.481	240.32215
1818.948	226.50965
1824.406	231.13465
1829.856	226.82215
1835.299	227.25965
1840.733	220.63465
1846.16	218.57215
1851.579	229.57215
1856.99	226.00965
1862.393	213.19715
1867.789	205.88465
1873.177	205.50965
1878.557	198.00965
1883.93	205.57215
