,index,value
0,111.5196,-29.387592
1,120.9049,58.637406
2,130.2617,66.537406
3,139.59,68.912406
4,148.8902,76.56241
5,158.1623,91.962414
6,167.4065,195.3124
7,176.623,515.1624
8,185.8118,1678.8874
9,194.9732,3269.2124
10,204.1073,5627.0874
11,213.2142,6772.1124
12,222.2941,7259.2624
13,231.3471,7045.8374
14,240.3733,6627.3124
15,249.373,6352.8374
16,258.3463,6092.9374
17,267.2932,5848.2874
18,276.2139,5488.9624
19,285.1086,5172.6374
20,293.9775,4783.3624
21,302.8206,4515.4374
22,311.638,4260.1624
23,320.43,4061.9874
24,329.1967,3892.9624
25,337.9381,3836.7874
26,346.6545,3763.2374
27,355.3459,3672.1374
28,364.0125,3578.7124
29,372.6544,3502.7374
30,381.2718,3431.2124
31,389.8647,3406.9124
32,398.4334,3418.4874
33,406.9779,3365.4374
34,415.4984,3249.5624
35,423.9949,3165.5874
36,432.4677,3042.9374
37,440.9168,2936.9624
38,449.3424,2868.3124
39,457.7446,2815.2124
40,466.1235,2757.9374
41,474.4792,2732.9874
42,482.8119,2686.1124
43,491.1217,2628.4374
44,499.4087,2574.5124
45,507.6729,2509.5874
46,515.9147,2413.4624
47,524.134,2284.7124
48,532.3309,2137.1374
49,540.5057,2019.8874
50,548.6583,1894.0624
51,556.789,1837.0374
52,564.8978,1841.7374
53,572.9849,1920.3374
54,581.0503,2052.1624
55,589.0942,2151.0874
56,597.1167,2208.8124
57,605.1179,2128.4124
58,613.0979,1956.2874
59,621.0568,1812.9374
60,628.9948,1684.9874
61,636.9119,1625.0374
62,644.8082,1556.0624
63,652.684,1496.3874
64,660.5391,1432.1374
65,668.3739,1411.4874
66,676.1883,1425.6624
67,683.9825,1471.2374
68,691.7567,1552.0624
69,699.5107,1628.8874
70,707.2449,1765.2374
71,714.9593,1911.0124
72,722.654,2047.2624
73,730.3291,1998.7124
74,737.9847,1866.2624
75,745.6209,1786.9374
76,753.2379,1767.6124
77,760.8356,1785.7624
78,768.4142,1759.7374
79,775.9738,1693.9374
80,783.5146,1657.0124
81,791.0365,1745.1874
82,798.5397,2023.8374
83,806.0244,2319.4624
84,813.4905,2583.4374
85,820.9382,2832.5624
86,828.3676,3300.4874
87,835.7788,3731.6374
88,843.1719,4056.1374
89,850.5469,4114.4624
90,857.9039,4163.4124
91,865.2432,4275.9374
92,872.5646,4207.1124
93,879.8684,3997.0374
94,887.1546,3750.5624
95,894.4233,3459.1124
96,901.6747,3249.8624
97,908.9088,3185.4124
98,916.1255,3094.7124
99,923.3253,2938.2374
100,930.5079,2793.1624
101,937.6736,2739.1124
102,944.8224,2671.0124
103,951.9545,2625.2374
104,959.0698,2699.6624
105,966.1686,2836.4874
106,973.2508,2675.4374
107,980.3167,2297.0374
108,987.3661,2057.1124
109,994.3993,2044.5874
110,1001.416,2180.9374
111,1008.417,2361.9374
112,1015.402,2506.0374
113,1022.371,2560.4874
114,1029.324,2589.3624
115,1036.261,2642.2874
116,1043.183,2685.5874
117,1050.089,2868.4124
118,1056.98,3374.8874
119,1063.855,3753.7874
120,1070.714,3997.6374
121,1077.559,4172.3624
122,1084.388,3934.3624
123,1091.202,3267.4624
124,1098.001,2510.7624
125,1104.785,2103.8124
126,1111.554,2060.6124
127,1118.308,1989.2874
128,1125.048,1644.6124
129,1131.773,1346.6874
130,1138.483,1235.8624
131,1145.179,1182.3874
132,1151.86,1134.9374
133,1158.527,1114.4624
134,1165.18,1133.4874
135,1171.818,1163.9374
136,1178.442,1174.0124
137,1185.053,1184.0624
138,1191.649,1232.3124
139,1198.231,1262.4124
140,1204.799,1272.0124
141,1211.354,1329.4374
142,1217.895,1452.6124
143,1224.422,1611.2874
144,1230.936,1855.6124
145,1237.436,2181.6374
146,1243.922,2675.3624
147,1250.396,3394.4124
148,1256.856,4199.5124
149,1263.302,4636.2124
150,1269.736,4621.9124
151,1276.157,4314.4624
152,1282.564,4263.8374
153,1288.959,5051.3624
154,1295.34,6538.6874
155,1301.709,6984.7624
156,1308.065,5903.9374
157,1314.408,4581.3374
158,1320.739,3496.4624
159,1327.057,2675.4374
160,1333.363,2105.2124
161,1339.656,1872.6624
162,1345.937,1763.6124
163,1352.205,1678.6874
164,1358.462,1641.0124
165,1364.706,1633.6374
166,1370.938,1516.7374
167,1377.158,1335.0124
168,1383.366,1234.5874
169,1389.562,1264.9624
170,1395.746,1442.2124
171,1401.918,1630.6374
172,1408.079,1863.4874
173,1414.227,2327.6624
174,1420.365,3242.0874
175,1426.49,5475.3874
176,1432.605,8865.9374
177,1438.707,10510.94
178,1444.799,9760.637
179,1450.879,8407.0624
180,1456.948,6927.0874
181,1463.005,5215.6624
182,1469.052,3565.4124
183,1475.087,2408.8124
184,1481.111,1730.0874
185,1487.124,1380.6624
186,1493.127,1155.4624
187,1499.118,1018.31244
188,1505.099,916.8624
189,1511.069,838.7124
190,1517.028,787.9874
191,1522.977,749.7374
192,1528.915,713.7124
193,1534.842,675.6124
194,1540.76,649.9624
195,1546.666,616.7374
196,1552.563,600.0374
197,1558.448,590.2124
198,1564.324,568.0624
199,1570.19,554.6874
200,1576.045,531.3124
201,1581.89,512.9624
202,1587.726,519.1374
203,1593.551,514.3374
204,1599.366,515.7374
205,1605.172,519.1374
206,1610.967,553.4874
207,1616.753,615.7624
208,1622.529,730.4374
209,1628.296,884.0374
210,1634.052,1187.4624
211,1639.8,2023.4874
212,1645.537,3790.0124
