,index,value
0,111.5196,-19.0966163333333
1,120.9049,65.2367166666667
2,130.2617,72.57005
3,139.59,71.9867166666667
4,148.8902,91.6117066666667
5,158.1623,135.8617
6,167.4065,343.9867
7,176.623,1036.98656666667
8,185.8118,3471.237
9,194.9732,6931.19533333333
10,204.1073,11724.6933333333
11,213.2142,14242.2366666667
12,222.2941,15206.3633333333
13,231.3471,14726.1533333333
14,240.3733,13898.8233333333
15,249.373,13324.1133333333
16,258.3463,12798.82
17,267.2932,12280.82
18,276.2139,11531.9066666667
19,285.1086,10854.4066666667
20,293.9775,10081.447
21,302.8206,9518.32033333333
22,311.638,8997.27866666667
23,320.43,8572.362
24,329.1967,8225.19533333333
25,337.9381,8071.237
26,346.6545,7927.94533333333
27,355.3459,7742.19533333333
28,364.0125,7557.44533333333
29,372.6544,7398.07033333333
30,381.2718,7214.27866666667
31,389.8647,7145.487
32,398.4334,7150.487
33,406.9779,7038.57033333333
34,415.4984,6802.94533333333
35,423.9949,6624.987
36,432.4677,6375.737
37,440.9168,6170.15366666667
38,449.3424,6008.27866666667
39,457.7446,5886.07033333333
40,466.1235,5778.362
41,474.4792,5699.737
42,482.8119,5602.112
43,491.1217,5485.27866666667
44,499.4087,5347.19533333333
45,507.6729,5181.362
46,515.9147,4986.69533333333
47,524.134,4730.07033333333
48,532.3309,4439.82033333333
49,540.5057,4181.612
50,548.6583,3903.612
51,556.789,3780.237
52,564.8978,3808.77866666667
53,572.9849,3995.02866666667
54,581.0503,4267.52866666667
55,589.0942,4459.112
56,597.1167,4574.15366666667
57,605.1179,4414.237
58,613.0979,4023.57033333333
59,621.0568,3699.612
60,628.9948,3449.82033333333
61,636.9119,3304.02866666667
62,644.8082,3159.987
63,652.684,3030.487
64,660.5391,2926.77866666667
65,668.3739,2891.15366666667
66,676.1883,2912.02866666667
67,683.9825,3004.57033333333
68,691.7567,3190.07033333333
69,699.5107,3382.44533333333
70,707.2449,3693.112
71,714.9593,4016.112
72,722.654,4236.82033333333
73,730.3291,4133.237
74,737.9847,3851.237
75,745.6209,3659.82033333333
76,753.2379,3622.57033333333
77,760.8356,3665.237
78,768.4142,3615.362
79,775.9738,3465.40366666667
80,783.5146,3390.02866666667
81,791.0365,3565.07033333333
82,798.5397,4114.40366666667
83,806.0244,4697.737
84,813.4905,5264.52866666667
85,820.9382,5828.15366666667
86,828.3676,6890.69533333333
87,835.7788,7799.612
88,843.1719,8453.77866666667
89,850.5469,8545.362
90,857.9039,8631.27866666667
91,865.2432,8849.40366666667
92,872.5646,8719.07033333333
93,879.8684,8311.112
94,887.1546,7804.90366666667
95,894.4233,7191.77866666667
96,901.6747,6819.237
97,908.9088,6724.44533333333
98,916.1255,6512.987
99,923.3253,6170.15366666667
100,930.5079,5881.90366666667
101,937.6736,5776.65366666667
102,944.8224,5648.90366666667
103,951.9545,5538.487
104,959.0698,5717.02866666667
105,966.1686,6016.94533333333
106,973.2508,5668.40366666667
107,980.3167,4846.65366666667
108,987.3661,4269.32033333333
109,994.3993,4211.07033333333
110,1001.416,4477.487
111,1008.417,4835.77866666667
112,1015.402,5142.27866666667
113,1022.371,5243.32033333333
114,1029.324,5309.69533333333
115,1036.261,5402.237
116,1043.183,5495.77866666667
117,1050.089,5849.27866666667
118,1056.98,6902.15366666667
119,1063.855,7691.94533333333
120,1070.714,8210.44533333333
121,1077.559,8541.987
122,1084.388,8017.15366666667
123,1091.202,6713.362
124,1098.001,5157.57033333333
125,1104.785,4372.112
126,1111.554,4240.82033333333
127,1118.308,4059.40366666667
128,1125.048,3322.987
129,1131.773,2735.112
130,1138.483,2486.40366666667
131,1145.179,2387.65366666667
132,1151.86,2286.02866666667
133,1158.527,2253.112
134,1165.18,2303.69533333333
135,1171.818,2354.112
136,1178.442,2372.57033333333
137,1185.053,2427.90366666667
138,1191.649,2518.90366666667
139,1198.231,2575.237
140,1204.799,2664.44533333333
141,1211.354,2811.19533333333
142,1217.895,3064.69533333333
143,1224.422,3388.237
144,1230.936,3921.737
145,1237.436,4624.90366666667
146,1243.922,5734.40366666667
147,1250.396,7287.737
148,1256.856,9021.44533333333
149,1263.302,9949.86033333334
150,1269.736,9872.56933333333
151,1276.157,9178.612
152,1282.564,8995.237
153,1288.959,10529.6566666667
154,1295.34,13495.36
155,1301.709,14440.9033333333
156,1308.065,12244.8633333333
157,1314.408,9505.612
158,1320.739,7332.69533333333
159,1327.057,5592.77866666667
160,1333.363,4421.27866666667
161,1339.656,3891.112
162,1345.937,3659.362
163,1352.205,3485.69533333333
164,1358.462,3427.32033333333
165,1364.706,3381.52866666667
166,1370.938,3138.737
167,1377.158,2779.612
168,1383.366,2537.15366666667
169,1389.562,2602.57033333333
170,1395.746,3013.69533333333
171,1401.918,3414.237
172,1408.079,3901.94533333333
173,1414.227,4872.02866666667
174,1420.365,6751.19533333333
175,1426.49,11310.3233333333
176,1432.605,18258.5733333333
177,1438.707,21649.07
178,1444.799,20127.1133333333
179,1450.879,17376.4033333333
180,1456.948,14364.86
181,1463.005,10857.8633333333
182,1469.052,7431.07033333333
183,1475.087,5024.77866666667
184,1481.111,3606.27866666667
185,1487.124,2847.32033333333
186,1493.127,2393.32033333333
187,1499.118,2109.987
188,1505.099,1874.86166666667
189,1511.069,1706.82
190,1517.028,1590.52833333333
191,1522.977,1492.86166666667
192,1528.915,1410.945
193,1534.842,1351.32
194,1540.76,1284.65333333333
195,1546.666,1229.52833333333
196,1552.563,1188.52833333333
197,1558.448,1145.90333333333
198,1564.324,1094.445
199,1570.19,1071.27833333333
200,1576.045,1055.61166666667
201,1581.89,1039.90323333333
202,1587.726,1028.1949
203,1593.551,1026.4449
204,1599.366,1033.4449
205,1605.172,1047.40333333333
206,1610.967,1115.52833333333
207,1616.753,1269.52833333333
208,1622.529,1518.73666666667
209,1628.296,1861.52833333333
210,1634.052,2497.237
211,1639.8,4260.15366666667
212,1645.537,8086.237
213,1651.266,11631.78
214,1656.984,10637.7366666667
215,1662.694,6313.19533333333
216,1668.394,2991.27866666667
217,1674.085,1690.90333333333
218,1679.766,1240.445
219,1685.439,1049.57
220,1691.102,948.3617
221,1696.756,896.1117
222,1702.401,868.445033333334
223,1708.038,859.1117
224,1713.665,873.028366666667
225,1719.283,940.403366666667
226,1724.893,1169.48666666667
227,1730.494,1645.27833333333
228,1736.086,2362.987
229,1741.669,2927.52866666667
230,1747.244,2944.94533333333
231,1752.81,2326.737
232,1758.367,1502.07
233,1763.916,979.070033333334
234,1769.457,733.445033333333
235,1774.989,627.9867
236,1780.513,586.320033333333
237,1786.028,563.653366666667
238,1791.535,535.7367
239,1797.034,507.695033333333
240,1802.525,494.820033333333
241,1808.007,481.403366666667
242,1813.481,472.903366666667
243,1818.948,467.153366666667
244,1824.406,455.570033333333
245,1829.856,443.403366666667
246,1835.299,427.903366666667
247,1840.733,426.403366666667
248,1846.16,418.820033333333
249,1851.579,421.3617
250,1856.99,416.653366666667
251,1862.393,399.945033333333
252,1867.789,377.070033333333
253,1873.177,390.3617
254,1878.557,386.778366666667
255,1883.93,378.445033333333
