	¾ùÖµ
20-10 5 85(1)_RBg	20-10 5 85(1)_RBg
111.5196	-16.95248
120.9049	66.7558533333333
130.2617	71.2141866666667
139.59	76.3391866666667
148.8902	92.42251
158.1623	130.214166666667
167.4065	309.297533333333
176.623	913.005833333334
185.8118	3113.131
194.9732	6076.54733333333
204.1073	10439.09
213.2142	12611.6733333333
222.2941	13511.9633333333
231.3471	13085.88
240.3733	12292.09
249.373	11782.9633333333
258.3463	11303.63
267.2932	10860.13
276.2139	10157.5466666667
285.1086	9568.131
293.9775	8859.46433333334
302.8206	8358.58933333334
311.638	7865.79733333333
320.43	7511.29733333333
329.1967	7184.63066666667
337.9381	7054.339
346.6545	6927.339
355.3459	6771.089
364.0125	6587.67233333333
372.6544	6466.214
381.2718	6314.839
389.8647	6259.589
398.4334	6262.50566666667
406.9779	6166.714
415.4984	5971.79733333333
423.9949	5823.54733333333
432.4677	5613.63066666667
440.9168	5446.00566666667
449.3424	5297.17233333333
457.7446	5194.714
466.1235	5094.88066666667
474.4792	5022.63066666667
482.8119	4945.04733333333
491.1217	4848.589
499.4087	4718.79733333333
507.6729	4592.17233333333
515.9147	4408.714
524.134	4195.75566666667
532.3309	3907.381
540.5057	3674.381
548.6583	3432.881
556.789	3320.46433333333
564.8978	3359.54766666667
572.9849	3527.46433333333
581.0503	3798.256
589.0942	3957.256
597.1167	4055.92233333333
605.1179	3908.131
613.0979	3537.92266666667
621.0568	3272.04766666667
628.9948	3047.131
636.9119	2923.006
644.8082	2780.381
652.684	2670.08933333333
660.5391	2581.506
668.3739	2546.506
676.1883	2564.67266666667
683.9825	2642.631
691.7567	2828.506
699.5107	3001.33933333333
707.2449	3303.67266666667
714.9593	3575.381
722.654	3792.256
730.3291	3712.46433333333
737.9847	3443.381
745.6209	3269.08933333333
753.2379	3221.92266666667
760.8356	3270.96433333333
768.4142	3237.79766666667
775.9738	3113.881
783.5146	3034.256
791.0365	3178.756
798.5397	3694.131
806.0244	4227.79733333333
813.4905	4772.25566666667
820.9382	5259.17233333333
828.3676	6252.67233333333
835.7788	7033.38066666667
843.1719	7656.339
850.5469	7733.92233333333
857.9039	7819.089
865.2432	8022.92233333333
872.5646	7892.54733333333
879.8684	7502.63066666667
887.1546	7011.589
894.4233	6502.04733333333
901.6747	6152.714
908.9088	6059.63066666667
916.1255	5861.38066666667
923.3253	5578.464
930.5079	5316.00566666667
937.6736	5223.964
944.8224	5096.589
951.9545	4996.25566666667
959.0698	5163.464
966.1686	5429.339
973.2508	5101.29733333333
980.3167	4401.089
987.3661	3837.756
994.3993	3792.17266666667
1001.416	4040.33933333333
1008.417	4342.589
1015.402	4639.25566666667
1022.371	4729.339
1029.324	4792.339
1036.261	4857.50566666667
1043.183	4926.88066666667
1050.089	5235.54733333333
1056.98	6258.25566666667
1063.855	6897.964
1070.714	7407.17233333333
1077.559	7680.964
1084.388	7196.714
1091.202	6095.75566666667
1098.001	4596.214
1104.785	3940.881
1111.554	3786.92266666667
1118.308	3635.54766666667
1125.048	2948.29766666667
1131.773	2456.256
1138.483	2205.756
1145.179	2123.67266666667
1151.86	2032.46433333333
1158.527	2012.04766666667
1165.18	2041.08933333333
1171.818	2079.67266666667
1178.442	2099.46433333333
1185.053	2143.006
1191.649	2237.506
1198.231	2292.67266666667
1204.799	2355.006
1211.354	2480.506
1217.895	2739.381
1224.422	3026.46433333333
1230.936	3523.58933333333
1237.436	4102.92233333333
1243.922	5194.88066666667
1250.396	6506.50566666667
1256.856	8205.46433333334
1263.302	8974.79766666667
1269.736	8917.881
1276.157	8326.79766666667
1282.564	8146.131
1288.959	9421.21433333334
1295.34	12283.4633333333
1301.709	13019.7566666667
1308.065	10941.13
1314.408	8694.04766666667
1320.739	6525.79733333333
1327.057	5089.00566666667
1333.363	3926.756
1339.656	3496.29766666667
1345.937	3252.83933333333
1352.205	3108.17266666667
1358.462	3047.256
1364.706	3020.79766666667
1370.938	2789.46433333333
1377.158	2465.506
1383.366	2254.67266666667
1389.562	2315.21433333333
1395.746	2697.881
1401.918	3031.33933333333
1408.079	3481.46433333333
1414.227	4346.88066666667
1420.365	6112.79733333333
1426.49	10099.7543333333
1432.605	16588.7166666667
1438.707	19561.09
1444.799	18210.88
1450.879	15804.7566666667
1456.948	12939.38
1463.005	9866.33933333334
1469.052	6667.339
1475.087	4545.089
1481.111	3207.756
1487.124	2540.756
1493.127	2103.46433333333
1499.118	1852.67266666667
1505.099	1656.256
1511.069	1505.71433333333
1517.028	1401.21433333333
1522.977	1314.756
1528.915	1231.631
1534.842	1153.17266666667
1540.76	1114.33933333333
1546.666	1075.631
1552.563	1036.7144
1558.448	993.297733333334
1564.324	975.130966666667
1570.19	940.339166666667
1576.045	902.589166666667
1581.89	884.4225
1587.726	891.464166666667
1593.551	897.2975
1599.366	887.839166666667
1605.172	903.880833333334
1610.967	957.172633333334
1616.753	1085.381
1622.529	1299.67266666667
1628.296	1615.21433333333
1634.052	2249.506
1639.8	3865.08933333333
1645.537	7323.63066666667
1651.266	10596.0066666667
1656.984	9691.71433333334
1662.694	5713.50566666667
1668.394	2699.79766666667
1674.085	1504.131
1679.766	1075.83933333333
1685.439	902.214166666667
1691.102	828.630833333334
1696.756	793.5475
1702.401	770.255833333334
1708.038	761.130833333333
1713.665	763.505833333333
1719.283	825.630833333334
1724.893	1019.3394
1730.494	1460.46433333333
1736.086	2107.17266666667
1741.669	2652.131
1747.244	2663.08933333333
1752.81	2087.17266666667
1758.367	1355.83933333333
1763.916	857.1725
1769.457	653.589166666667
1774.989	562.214166666667
1780.513	520.255833333333
1786.028	489.547533333333
1791.535	459.172533333333
1797.034	449.130866666667
1802.525	431.9642
1808.007	422.3392
1813.481	414.547533333333
1818.948	395.505866666667
1824.406	400.797533333333
1829.856	395.505866666667
1835.299	378.880866666667
1840.733	361.3392
1846.16	371.3392
1851.579	368.297533333333
1856.99	353.2142
1862.393	351.4642
1867.789	364.255866666667
1873.177	353.255866666667
1878.557	335.047533333333
1883.93	325.547533333333
