	¾ùÖµ
68-30 50 20(1)_RBg	68-30 50 20(1)_RBg
111.5196	-38.56276
120.9049	89.499735
130.2617	102.312235
139.59	110.99975
148.8902	122.56225
158.1623	172.31225
167.4065	424.43725
176.623	1242.4995
185.8118	4186.8125
194.9732	8093.75
204.1073	13764
213.2142	16539.12
222.2941	17692.185
231.3471	17155.935
240.3733	16155.25
249.373	15543.125
258.3463	15038.315
267.2932	14609.31
276.2139	13906
285.1086	13259.56
293.9775	12400.25
302.8206	11835.065
311.638	11271.5
320.43	10862.5
329.1967	10474.06
337.9381	10262.185
346.6545	10010.502
355.3459	9794.0625
364.0125	9640.625
372.6544	9471
381.2718	9200.8125
389.8647	9100.375
398.4334	9069.5625
406.9779	8882.1875
415.4984	8589.25
423.9949	8413.4375
432.4677	8162.25
440.9168	7954.5625
449.3424	7728.75
457.7446	7552
466.1235	7358.5
474.4792	7214.1875
482.8119	7062.4375
491.1217	6914.125
499.4087	6726.125
507.6729	6521.8125
515.9147	6264.625
524.134	5979.25
532.3309	5630.3125
540.5057	5358.0625
548.6583	5095.1875
556.789	4996.75
564.8978	5001.9375
572.9849	5114.9375
581.0503	5285.8125
589.0942	5435
597.1167	5560.625
605.1179	5374.8125
613.0979	4902.9375
621.0568	4549.375
628.9948	4225.625
636.9119	4051.3745
644.8082	3862.812
652.684	3719.937
660.5391	3605.1245
668.3739	3570.812
676.1883	3610.8745
683.9825	3724.4995
691.7567	3972.687
699.5107	4223
707.2449	4581.5625
714.9593	4878.6875
722.654	5054.5
730.3291	4866.1875
737.9847	4439.3125
745.6209	4127.8125
753.2379	3987.562
760.8356	4009.8745
768.4142	4004.6245
775.9738	3873.812
783.5146	3714.6245
791.0365	3773.062
798.5397	4122.8125
806.0244	4556
813.4905	5180.125
820.9382	6000.875
828.3676	7443
835.7788	8412.9375
843.1719	8841.5625
850.5469	8690.8125
857.9039	8767.25
865.2432	9102.875
872.5646	9055.875
879.8684	8625.4375
887.1546	8072.9375
894.4233	7674.0625
901.6747	7565
908.9088	7593.4375
916.1255	7394.9375
923.3253	7041.75
930.5079	6772.375
937.6736	6757.9375
944.8224	6734.4375
951.9545	6678.375
959.0698	6963.5
966.1686	7344.8125
973.2508	6915.375
980.3167	5835.5625
987.3661	4839.9375
994.3993	4595.4375
1001.416	4718.8125
1008.417	4943.0625
1015.402	5237.5
1022.371	5366.375
1029.324	5387.5
1036.261	5445.3125
1043.183	5511.0625
1050.089	5849
1056.98	7003.125
1063.855	7805.9375
1070.714	8346
1077.559	8491.3125
1084.388	7943.0625
1091.202	6876.375
1098.001	5648.9375
1104.785	4996.625
1111.554	4597.0625
1118.308	4175.9375
1125.048	3498.562
1131.773	2969.937
1138.483	2722.7495
1145.179	2633.7495
1151.86	2569.6245
1158.527	2544.312
1165.18	2572.8745
1171.818	2634.2495
1178.442	2736.812
1185.053	2843.812
1191.649	2932.4995
1198.231	3008.8745
1204.799	3189.187
1211.354	3436.6245
1217.895	3732.9995
1224.422	4028.8745
1230.936	4572.5
1237.436	5429.5625
1243.922	7034.125
1250.396	9209.1875
1256.856	11380.625
1263.302	12477.31
1269.736	12110.19
1276.157	10855.875
1282.564	10133.875
1288.959	11155.935
1295.34	13759.185
1301.709	14583.81
1308.065	12407.125
1314.408	9787.6875
1320.739	7673.25
1327.057	5997.375
1333.363	4821.625
1339.656	4340.5625
1345.937	4062.7495
1352.205	3866.937
1358.462	3822.2495
1364.706	3795.312
1370.938	3566.6245
1377.158	3238.6245
1383.366	3034.562
1389.562	3185.9995
1395.746	3641.812
1401.918	3934.4995
1408.079	4359.5625
1414.227	5370.9375
1420.365	7304.5625
1426.49	11602.875
1432.605	18470.435
1438.707	21781.81
1444.799	20322.685
1450.879	17567.81
1456.948	14618.935
1463.005	11143.69
1469.052	7761.1875
1475.087	5371.5625
1481.111	3938.1245
1487.124	3188.2495
1493.127	2716.437
1499.118	2423.812
1505.099	2204.937
1511.069	2046.687
1517.028	1925.187
1522.977	1822.312
1528.915	1733.6245
1534.842	1670.062
1540.76	1604.062
1546.666	1553.562
1552.563	1499.062
1558.448	1453.312
1564.324	1407.2495
1570.19	1397.687
1576.045	1375.8745
1581.89	1346.9995
1587.726	1354.437
1593.551	1358.4995
1599.366	1368.9995
1605.172	1407.062
1610.967	1493.562
1616.753	1693.687
1622.529	2011.062
1628.296	2456.812
1634.052	3300.312
1639.8	5189.5
1645.537	9257.75
1651.266	13996.125
1656.984	14201.815
1662.694	9269
1668.394	4603.4375
1674.085	2492.8745
1679.766	1706.812
1685.439	1409.687
1691.102	1252.3745
1696.756	1176.937
1702.401	1132.562
1708.038	1093.8745
1713.665	1108.8745
1719.283	1190.437
1724.893	1409.562
1730.494	1909.3745
1736.086	2642.9995
1741.669	3225.187
1747.244	3198.4995
1752.81	2544.687
1758.367	1689.2495
1763.916	1129.937
1769.457	908.18725
1774.989	801.62475
1780.513	740.87475
1786.028	709.81225
1791.535	688.12475
1797.034	665.87475
1802.525	650.87475
1808.007	636.99975
1813.481	622.87475
1818.948	603.18725
1824.406	588.43725
1829.856	581.56225
1835.299	571.24975
1840.733	546.87475
1846.16	542.37475
1851.579	528.56225
1856.99	528.18725
1862.393	513.43725
1867.789	477.24975
1873.177	479.74975
1878.557	486.18725
1883.93	477.81225
