	¾ùÖµ
72-20 60 20(1)_RBg	72-20 60 20(1)_RBg
111.5196	-52.094935
120.9049	108.21759
130.2617	125.09259
139.59	135.7176
148.8902	155.4676
158.1623	210.3426
167.4065	488.6551
176.623	1313.5925
185.8118	4332.03
194.9732	8359.28
204.1073	14171.72
213.2142	17044.59
222.2941	18277.78
231.3471	17744.405
240.3733	16754.405
249.373	16131.53
258.3463	15642.09
267.2932	15219.715
276.2139	14542.59
285.1086	13898.465
293.9775	13048.28
302.8206	12458.78
311.638	11893.72
320.43	11487.965
329.1967	11102.22
337.9381	10871.715
346.6545	10607.84
355.3459	10380.72
364.0125	10211.595
372.6544	10028.03
381.2718	9749.03
389.8647	9633.2175
398.4334	9600.405
406.9779	9383.405
415.4984	9087.4675
423.9949	8916.4675
432.4677	8642.905
440.9168	8400.7175
449.3424	8166.905
457.7446	7978.155
466.1235	7775.3425
474.4792	7621.4675
482.8119	7467.5925
491.1217	7311.655
499.4087	7112.655
507.6729	6903.9675
515.9147	6626.8425
524.134	6326.5925
532.3309	5996.9675
540.5057	5712.03
548.6583	5448.3425
556.789	5343.9675
564.8978	5337.155
572.9849	5410.7175
581.0503	5574.3425
589.0942	5713.9675
597.1167	5829.155
605.1179	5635.2175
613.0979	5200.28
621.0568	4840.405
628.9948	4525.4675
636.9119	4334.2175
644.8082	4143.28
652.684	3991.155
660.5391	3868.8425
668.3739	3811.03
676.1883	3835.405
683.9825	3954.8425
691.7567	4180.03
699.5107	4418.28
707.2449	4747.03
714.9593	5041.0925
722.654	5205.7175
730.3291	5011.4675
737.9847	4600.655
745.6209	4300.0925
753.2379	4164.03
760.8356	4168.53
768.4142	4147.5925
775.9738	4001.9675
783.5146	3847.78
791.0365	3911.78
798.5397	4228.0925
806.0244	4654.3425
813.4905	5235.655
820.9382	6054.155
828.3676	7426.53
835.7788	8396.03
843.1719	8802.53
850.5469	8633.905
857.9039	8652.28
865.2432	8948.28
872.5646	8943.405
879.8684	8530.03
887.1546	8008.9675
894.4233	7589.655
901.6747	7484.155
908.9088	7529.28
916.1255	7332.5925
923.3253	6961.28
930.5079	6719.9675
937.6736	6700.28
944.8224	6674.28
951.9545	6654.4675
959.0698	6900.5925
966.1686	7275.7175
973.2508	6880.405
980.3167	5781.405
987.3661	4870.28
994.3993	4625.5925
1001.416	4730.5925
1008.417	4951.03
1015.402	5220.4675
1022.371	5343.405
1029.324	5371.655
1036.261	5440.4675
1043.183	5494.3425
1050.089	5826.03
1056.98	6878.78
1063.855	7716.3425
1070.714	8212.8425
1077.559	8350.4675
1084.388	7831.53
1091.202	6783.655
1098.001	5631.2175
1104.785	4991.155
1111.554	4597.655
1118.308	4202.155
1125.048	3561.655
1131.773	3047.9675
1138.483	2803.405
1145.179	2713.28
1151.86	2656.405
1158.527	2633.9675
1165.18	2667.03
1171.818	2720.2175
1178.442	2830.03
1185.053	2935.405
1191.649	3044.4675
1198.231	3105.9675
1204.799	3265.5925
1211.354	3511.03
1217.895	3805.2175
1224.422	4097.7175
1230.936	4615.655
1237.436	5411.78
1243.922	6946.9675
1250.396	8998.8425
1256.856	11149.905
1263.302	12139.155
1269.736	11808.595
1276.157	10682.905
1282.564	9968.28
1288.959	10971.78
1295.34	13501.655
1301.709	14312.845
1308.065	12215.03
1314.408	9684.0925
1320.739	7640.905
1327.057	6025.9675
1333.363	4888.2175
1339.656	4420.8425
1345.937	4159.03
1352.205	3970.155
1358.462	3934.53
1364.706	3899.0925
1370.938	3678.78
1377.158	3345.3425
1383.366	3155.4675
1389.562	3300.4675
1395.746	3721.155
1401.918	4011.7175
1408.079	4411.5925
1414.227	5436.155
1420.365	7251.155
1426.49	11531.22
1432.605	17884.905
1438.707	21230.715
1444.799	19831.595
1450.879	17126.22
1456.948	14345.72
1463.005	10941.405
1469.052	7727.655
1475.087	5359.155
1481.111	4020.0925
1487.124	3269.2175
1493.127	2837.78
1499.118	2556.3425
1505.099	2330.7175
1511.069	2185.655
1517.028	2069.7175
1522.977	1962.3425
1528.915	1882.9675
1534.842	1822.655
1540.76	1755.5925
1546.666	1699.78
1552.563	1647.2175
1558.448	1600.905
1564.324	1555.7175
1570.19	1514.8425
1576.045	1505.8425
1581.89	1484.4675
1587.726	1506.155
1593.551	1507.7175
1599.366	1512.5925
1605.172	1546.4675
1610.967	1629.905
1616.753	1810.0925
1622.529	2095.0925
1628.296	2557.9675
1634.052	3358.03
1639.8	5208.3425
1645.537	8994.4675
1651.266	13611.155
1656.984	13779.09
1662.694	8932.7175
1668.394	4615.4675
1674.085	2561.03
1679.766	1807.8425
1685.439	1499.655
1691.102	1366.7175
1696.756	1284.7175
1702.401	1251.3425
1708.038	1205.5925
1713.665	1192.155
1719.283	1255.0925
1724.893	1466.0925
1730.494	1976.28
1736.086	2660.2175
1741.669	3261.7175
1747.244	3259.9675
1752.81	2583.9675
1758.367	1783.4675
1763.916	1214.7175
1769.457	1005.2799
1774.989	893.0926
1780.513	830.7801
1786.028	792.7801
1791.535	777.4051
1797.034	750.0301
1802.525	738.5926
1808.007	717.5926
1813.481	699.4051
1818.948	675.0301
1824.406	668.0926
1829.856	651.3426
1835.299	637.2801
1840.733	611.4676
1846.16	612.7176
1851.579	614.4051
1856.99	605.0301
1862.393	580.9051
1867.789	543.9676
1873.177	545.5926
1878.557	551.3426
1883.93	551.7176
