	¾ùÖµ
38-25 15 60(1)_RBg	38-25 15 60(1)_RBg
111.5196	-19.5381166666667
120.9049	64.8368833333333
130.2617	71.7952166666667
139.59	85.0035666666667
148.8902	96.17024
158.1623	127.628566666667
167.4065	313.628533333333
176.623	878.836866666667
185.8118	3018.17033333333
194.9732	5867.67033333333
204.1073	10021.087
213.2142	12046.4633333333
222.2941	12874.7966666667
231.3471	12477.2966666667
240.3733	11720.38
249.373	11225.7133333333
258.3463	10802.0466666667
267.2932	10408.8366666667
276.2139	9795.75366666667
285.1086	9249.42033333334
293.9775	8575.25366666667
302.8206	8127.12866666667
311.638	7667.37866666667
320.43	7351.37866666667
329.1967	7047.462
337.9381	6903.087
346.6545	6763.17033333334
355.3459	6608.25366666667
364.0125	6464.837
372.6544	6338.962
381.2718	6178.42033333334
389.8647	6133.67033333333
398.4334	6130.62866666667
406.9779	6022.62866666667
415.4984	5806.17033333333
423.9949	5666.37866666667
432.4677	5447.87866666667
440.9168	5292.25366666667
449.3424	5156.42033333333
457.7446	5056.29533333333
466.1235	4935.54533333333
474.4792	4851.337
482.8119	4771.37866666667
491.1217	4679.92033333333
499.4087	4568.50366666667
507.6729	4429.92033333333
515.9147	4240.92033333333
524.134	4023.92033333333
532.3309	3755.92033333333
540.5057	3552.62866666667
548.6583	3342.67033333333
556.789	3259.50366666667
564.8978	3279.837
572.9849	3398.50366666667
581.0503	3609.17033333333
589.0942	3753.462
597.1167	3888.79533333333
605.1179	3757.62866666667
613.0979	3404.54533333333
621.0568	3121.75366666667
628.9948	2893.587
636.9119	2774.837
644.8082	2649.50366666667
652.684	2539.87866666667
660.5391	2439.337
668.3739	2407.462
676.1883	2442.50366666667
683.9825	2534.29533333333
691.7567	2708.75366666667
699.5107	2897.92033333333
707.2449	3193.50366666667
714.9593	3441.587
722.654	3606.37866666667
730.3291	3495.42033333333
737.9847	3212.37866666667
745.6209	3025.67033333333
753.2379	2964.37866666667
760.8356	2998.87866666667
768.4142	2977.37866666667
775.9738	2860.92033333333
783.5146	2756.75366666667
791.0365	2867.04533333333
798.5397	3282.462
806.0244	3712.337
813.4905	4203.17033333333
820.9382	4726.37866666667
828.3676	5763.75366666667
835.7788	6531.212
843.1719	7017.04533333334
850.5469	7017.337
857.9039	7120.212
