,index,value
0,111.5196,-26.1299866666667
1,120.9049,65.1616766666667
2,130.2617,81.4950066666667
3,139.59,87.32834
4,148.8902,99.7866666666667
5,158.1623,139.703333333333
6,167.4065,306.786666666667
7,176.623,851.995
8,185.8118,2863.245
9,194.9732,5588.82833333333
10,204.1073,9540.53633333334
11,213.2142,11491.62
12,222.2941,12304.62
13,231.3471,11908.4933333333
14,240.3733,11208.9966666667
15,249.373,10752.2433333333
16,258.3463,10319.6166666667
17,267.2932,9936.11866666667
18,276.2139,9346.078
19,285.1086,8824.578
20,293.9775,8176.03666666667
21,302.8206,7736.78666666667
22,311.638,7298.32833333333
23,320.43,6984.245
24,329.1967,6709.66166666667
25,337.9381,6580.995
26,346.6545,6444.03666666667
27,355.3459,6304.03666666667
28,364.0125,6159.20333333333
29,372.6544,6042.95333333333
30,381.2718,5884.12
31,389.8647,5831.07833333333
32,398.4334,5834.70333333333
33,406.9779,5731.45333333333
34,415.4984,5539.53666666667
35,423.9949,5415.495
36,432.4677,5200.745
37,440.9168,5054.62
38,449.3424,4921.70333333333
39,457.7446,4821.745
40,466.1235,4721.41166666667
41,474.4792,4647.12
42,482.8119,4578.32833333333
43,491.1217,4472.82833333333
44,499.4087,4363.16166666667
45,507.6729,4254.53666666667
46,515.9147,4072.57833333333
47,524.134,3878.495
48,532.3309,3625.41166666667
49,540.5057,3419.87
50,548.6583,3208.495
51,556.789,3122.995
52,564.8978,3143.745
53,572.9849,3267.495
54,581.0503,3475.07833333333
55,589.0942,3620.28666666667
56,597.1167,3733.53666666667
57,605.1179,3610.78666666667
58,613.0979,3281.16166666667
59,621.0568,3030.91166666667
60,628.9948,2797.16166666667
61,636.9119,2695.66166666667
62,644.8082,2573.995
63,652.684,2461.53666666667
64,660.5391,2384.32833333333
65,668.3739,2361.66166666667
66,676.1883,2380.20333333333
67,683.9825,2461.87
68,691.7567,2615.37
69,699.5107,2769.03666666667
70,707.2449,3033.78666666667
71,714.9593,3280.87
72,722.654,3457.32833333333
73,730.3291,3381.245
74,737.9847,3131.87
75,745.6209,2959.245
76,753.2379,2918.45333333333
77,760.8356,2941.12
78,768.4142,2893.37
79,775.9738,2792.45333333333
80,783.5146,2714.62
81,791.0365,2828.28666666667
82,798.5397,3248.87
83,806.0244,3709.07833333333
84,813.4905,4185.07833333333
85,820.9382,4661.78666666667
86,828.3676,5549.32833333333
87,835.7788,6285.78666666667
88,843.1719,6791.87
89,850.5469,6825.87
90,857.9039,6905.91166666667
91,865.2432,7113.91166666667
92,872.5646,7007.07833333333
93,879.8684,6665.53666666667
94,887.1546,6250.66166666667
95,894.4233,5799.495
96,901.6747,5521.78666666667
97,908.9088,5468.03666666667
98,916.1255,5310.66166666667
99,923.3253,5035.07833333333
100,930.5079,4802.495
101,937.6736,4726.53666666667
102,944.8224,4638.45333333333
103,951.9545,4559.82833333333
104,959.0698,4700.995
105,966.1686,4957.20333333333
106,973.2508,4665.37
107,980.3167,3941.37
108,987.3661,3447.70333333333
109,994.3993,3383.62
110,1001.416,3569.62
111,1008.417,3830.995
112,1015.402,4082.82833333333
113,1022.371,4179.53666666667
114,1029.324,4206.41166666667
115,1036.261,4273.57833333333
116,1043.183,4349.07833333333
117,1050.089,4633.07833333333
118,1056.98,5490.07833333333
119,1063.855,6119.91166666667
120,1070.714,6523.91166666667
121,1077.559,6755.78666666667
122,1084.388,6347.12
123,1091.202,5338.53666666667
124,1098.001,4139.28666666667
125,1104.785,3516.87
126,1111.554,3366.32833333333
127,1118.308,3196.20333333333
128,1125.048,2637.28666666667
129,1131.773,2180.745
130,1138.483,1978.82833333333
131,1145.179,1904.20333333333
132,1151.86,1824.62
133,1158.527,1801.82833333333
134,1165.18,1842.28666666667
135,1171.818,1871.57833333333
136,1178.442,1906.57833333333
137,1185.053,1950.995
138,1191.649,2027.03666666667
139,1198.231,2088.53666666667
140,1204.799,2152.03666666667
141,1211.354,2285.57833333333
142,1217.895,2493.07833333333
143,1224.422,2760.95333333333
144,1230.936,3191.53666666667
145,1237.436,3758.78666666667
146,1243.922,4742.245
147,1250.396,6049.78666666667
148,1256.856,7541.70333333333
149,1263.302,8308.703
150,1269.736,8214.41166666667
151,1276.157,7586.07833333333
152,1282.564,7359.16166666667
153,1288.959,8526.53633333334
154,1295.34,10916.0766666667
155,1301.709,11634.83
156,1308.065,9845.49466666667
157,1314.408,7710.78666666667
158,1320.739,5893.66166666667
159,1327.057,4550.32833333333
160,1333.363,3560.745
161,1339.656,3173.53666666667
162,1345.937,2971.37
163,1352.205,2823.745
164,1358.462,2786.41166666667
165,1364.706,2758.495
166,1370.938,2562.53666666667
167,1377.158,2280.20333333333
168,1383.366,2093.32833333333
169,1389.562,2151.70333333333
170,1395.746,2496.03666666667
171,1401.918,2793.41166666667
172,1408.079,3187.37
173,1414.227,3966.45333333333
174,1420.365,5531.66166666667
175,1426.49,9109.578
176,1432.605,14890.08
177,1438.707,17548.7866666667
178,1444.799,16309.0766666667
179,1450.879,14129.12
180,1456.948,11640.0366666667
181,1463.005,8837.953
182,1469.052,6023.91166666667
183,1475.087,4109.07833333333
184,1481.111,2924.16166666667
185,1487.124,2321.62
186,1493.127,1956.07833333333
187,1499.118,1734.87
188,1505.099,1555.32833333333
189,1511.069,1410.41166666667
190,1517.028,1301.82833333333
191,1522.977,1235.28666666667
192,1528.915,1173.78666666667
193,1534.842,1123.95333333333
194,1540.76,1068.66166666667
195,1546.666,1026.28656666667
196,1552.563,996.6616
197,1558.448,959.328266666667
198,1564.324,919.411666666667
199,1570.19,913.37
200,1576.045,890.87
201,1581.89,878.37
202,1587.726,867.161666666667
203,1593.551,864.245
204,1599.366,867.745
205,1605.172,883.495
206,1610.967,940.536666666667
207,1616.753,1060.78656666667
208,1622.529,1273.62
209,1628.296,1566.62
210,1634.052,2124.62
211,1639.8,3560.28666666667
212,1645.537,6726.495
213,1651.266,9768.078
214,1656.984,9130.49466666667
215,1662.694,5550.32833333333
216,1668.394,2642.95333333333
217,1674.085,1482.995
218,1679.766,1056.82823333333
219,1685.439,888.411666666667
220,1691.102,808.953333333333
221,1696.756,783.953333333333
222,1702.401,756.661666666667
223,1708.038,735.703333333333
224,1713.665,738.453333333333
225,1719.283,799.87
226,1724.893,983.328266666667
227,1730.494,1378.745
228,1736.086,1965.95333333333
229,1741.669,2414.62
230,1747.244,2428.12
231,1752.81,1926.53666666667
232,1758.367,1253.245
233,1763.916,811.078333333333
234,1769.457,622.203333333333
235,1774.989,551.12
236,1780.513,500.62
237,1786.028,473.911666666667
238,1791.535,461.911666666667
239,1797.034,448.12
240,1802.525,430.87
241,1808.007,421.203333333333
242,1813.481,409.87
243,1818.948,402.203333333333
244,1824.406,394.286666666667
245,1829.856,389.12
246,1835.299,371.62
247,1840.733,359.203333333333
248,1846.16,370.578333333333
249,1851.579,381.953333333333
250,1856.99,364.203333333333
251,1862.393,346.661666666667
252,1867.789,347.12
253,1873.177,336.661666666667
254,1878.557,334.411666666667
255,1883.93,334.911666666667
