	¾ùÖµ
67-20 50 30(1)_RBg	67-20 50 30(1)_RBg
111.5196	-18.6561925
120.9049	72.093805
130.2617	77.15631
139.59	81.96881
148.8902	98.59382
158.1623	137.5313
167.4065	374.2813
176.623	1168.906
185.8118	4026.406
194.9732	7857.906
204.1073	13437.72
213.2142	16210.78
222.2941	17385.095
231.3471	16856.47
240.3733	15891.97
249.373	15287.405
258.3463	14807.845
267.2932	14372.535
276.2139	13660.285
285.1086	13014.785
293.9775	12212.345
302.8206	11646.405
311.638	11107.905
320.43	10697.405
329.1967	10302.66
337.9381	10094.22
346.6545	9852.532
355.3459	9664.4695
364.0125	9491.782
372.6544	9301.782
381.2718	9023.782
389.8647	8920.3445
398.4334	8916.8445
406.9779	8739.0945
415.4984	8443.282
423.9949	8269.657
432.4677	8005.406
440.9168	7783.781
449.3424	7574.531
457.7446	7405.9685
466.1235	7215.5935
474.4792	7089.656
482.8119	6932.781
491.1217	6787.531
499.4087	6595.7185
507.6729	6400.656
515.9147	6163.5935
524.134	5900.0935
532.3309	5542.156
540.5057	5279.781
548.6583	5007.156
556.789	4901.5935
564.8978	4909.2185
572.9849	5004.7185
581.0503	5196.281
589.0942	5342.531
597.1167	5455.9685
605.1179	5270.9685
613.0979	4824.656
621.0568	4480.5935
628.9948	4170.9685
636.9119	4006.7185
644.8082	3820.4685
652.684	3685.531
660.5391	3562.8435
668.3739	3521.5935
676.1883	3541.3435
683.9825	3649.4685
691.7567	3877.906
699.5107	4105.0935
707.2449	4438.0935
714.9593	4728.531
722.654	4907.656
730.3291	4742.7185
737.9847	4331.031
745.6209	4060.031
753.2379	3935.531
760.8356	3954.5935
768.4142	3950.281
775.9738	3809.5935
783.5146	3666.906
791.0365	3722.906
798.5397	4115.2185
806.0244	4542.281
813.4905	5143.8435
820.9382	5892.781
828.3676	7224.9685
835.7788	8162.9065
843.1719	8618.7195
850.5469	8489.407
857.9039	8524.532
865.2432	8823.2195
872.5646	8778.782
879.8684	8375.7195
887.1546	7874.0935
894.4233	7429.9685
901.6747	7269.531
908.9088	7269.406
916.1255	7059.0935
923.3253	6726.5935
930.5079	6486.4685
937.6736	6433.9685
944.8224	6384.3435
951.9545	6330.5935
959.0698	6586.0935
966.1686	6978.0935
973.2508	6581.2185
980.3167	5532.8435
987.3661	4673.8435
994.3993	4453.281
1001.416	4590.781
1008.417	4837.406
1015.402	5101.7185
1022.371	5220.7185
1029.324	5262.2185
1036.261	5331.3435
1043.183	5412.4685
1050.089	5752.281
1056.98	6807.156
1063.855	7619.8435
1070.714	8130.2185
1077.559	8301.8445
1084.388	7786.906
1091.202	6707.3435
1098.001	5471.281
1104.785	4813.9685
1111.554	4477.906
1118.308	4110.9685
1125.048	3451.9685
1131.773	2904.2185
1138.483	2659.906
1145.179	2575.781
1151.86	2500.5935
1158.527	2481.156
1165.18	2522.906
1171.818	2570.656
1178.442	2653.4685
1185.053	2745.031
1191.649	2834.4685
1198.231	2914.5935
1204.799	3061.2185
1211.354	3290.2185
1217.895	3557.031
1224.422	3866.0935
1230.936	4382.8435
1237.436	5187.281
1243.922	6595.5935
1250.396	8617.532
1256.856	10644.22
1263.302	11664.845
1269.736	11375.905
1276.157	10301.16
1282.564	9710.907
1288.959	10767.03
1295.34	13305.155
1301.709	14172.72
1308.065	12102.535
1314.408	9519.657
1320.739	7475.406
1327.057	5840.5935
1333.363	4689.3435
1339.656	4192.4685
1345.937	3946.9685
1352.205	3768.156
1358.462	3711.656
1364.706	3678.3435
1370.938	3459.9685
1377.158	3137.656
1383.366	2943.0935
1389.562	3080.2185
1395.746	3498.406
1401.918	3768.781
1408.079	4194.906
1414.227	5174.906
1420.365	6996.3435
1426.49	11289.905
1432.605	17738.59
1438.707	21121.53
1444.799	19729.905
1450.879	17058.78
1456.948	14206.785
1463.005	10855.285
1469.052	7570.906
1475.087	5220.4685
1481.111	3837.531
1487.124	3094.3435
1493.127	2651.906
1499.118	2358.406
1505.099	2145.156
1511.069	1991.5935
1517.028	1868.781
1522.977	1769.0935
1528.915	1679.656
1534.842	1596.8435
1540.76	1554.656
1546.666	1510.5935
1552.563	1444.781
1558.448	1411.656
1564.324	1392.656
1570.19	1334.406
1576.045	1318.781
1581.89	1301.8435
1587.726	1301.156
1593.551	1316.4685
1599.366	1336.156
1605.172	1361.3435
1610.967	1422.906
1616.753	1599.7185
1622.529	1897.531
1628.296	2330.031
1634.052	3107.906
1639.8	4894.4685
1645.537	8719.3445
1651.266	13065.595
1656.984	13150.595
1662.694	8541.157
1668.394	4245.8435
1674.085	2326.156
1679.766	1633.0935
1685.439	1351.656
1691.102	1218.0935
1696.756	1136.906
1702.401	1087.0935
1708.038	1047.0935
1713.665	1039.7185
1719.283	1126.0935
1724.893	1360.406
1730.494	1827.531
1736.086	2515.531
1741.669	3089.8435
1747.244	3091.156
1752.81	2453.531
1758.367	1635.5935
1763.916	1103.906
1769.457	862.0938
1774.989	764.0938
1780.513	714.7188
1786.028	680.5313
1791.535	642.1563
1797.034	620.2813
1802.525	612.3438
1808.007	603.4688
1813.481	583.5938
1818.948	581.5938
1824.406	565.9688
1829.856	556.5313
1835.299	542.2813
1840.733	534.8438
1846.16	516.8438
1851.579	501.2188
1856.99	489.5313
1862.393	487.1563
1867.789	471.6563
1873.177	466.7813
1878.557	459.0313
1883.93	454.4688
