	¾ùÖµ
64-50 40 10(1)_RBg	64-50 40 10(1)_RBg
111.5196	-24.318365
120.9049	85.05664
130.2617	88.61914
139.59	93.24415
148.8902	103.99415
158.1623	156.55665
167.4065	412.86915
176.623	1199.3065
185.8118	4064.5565
194.9732	7905.994
204.1073	13452.995
213.2142	16190.06
222.2941	17290.12
231.3471	16721.12
240.3733	15698.995
249.373	15050.62
258.3463	14545.87
267.2932	14093.745
276.2139	13387.62
285.1086	12731.62
293.9775	11913.185
302.8206	11347.81
311.638	10759.81
320.43	10356.12
329.1967	9989.118
337.9381	9767.744
346.6545	9526.244
355.3459	9342.119
364.0125	9217.1815
372.6544	9054.119
381.2718	8783.369
389.8647	8693.6815
398.4334	8696.9315
406.9779	8510.744
415.4984	8257.494
423.9949	8121.244
432.4677	7917.8065
440.9168	7698.119
449.3424	7496.9315
457.7446	7311.6815
466.1235	7153.9315
474.4792	7006.244
482.8119	6876.4315
491.1217	6723.6815
499.4087	6535.6815
507.6729	6330.619
515.9147	6064.119
524.134	5751.1815
532.3309	5434.9315
540.5057	5144.994
548.6583	4875.119
556.789	4765.744
564.8978	4790.5565
572.9849	4921.619
581.0503	5120.119
589.0942	5281.9315
597.1167	5415.4315
605.1179	5220.744
613.0979	4764.869
621.0568	4366.994
628.9948	4065.744
636.9119	3883.494
644.8082	3701.994
652.684	3535.494
660.5391	3439.4315
668.3739	3421.994
676.1883	3473.9315
683.9825	3626.494
691.7567	3917.6815
699.5107	4247.8065
707.2449	4647.8065
714.9593	5011.244
722.654	5203.119
730.3291	5000.0565
737.9847	4531.9315
745.6209	4178.4315
753.2379	4047.4315
760.8356	4087.6815
768.4142	4094.4315
775.9738	3957.994
783.5146	3801.3065
791.0365	3885.0565
798.5397	4265.744
806.0244	4774.119
813.4905	5458.6815
820.9382	6516.744
828.3676	8148.1815
835.7788	9369.744
843.1719	9779.5565
850.5469	9577.4315
857.9039	9713.3065
865.2432	10147.435
872.5646	10081.06
879.8684	9526.6815
887.1546	8925.5565
894.4233	8486.244
901.6747	8439.4315
908.9088	8519.0565
916.1255	8328.119
923.3253	7923.4315
930.5079	7680.3065
937.6736	7692.3065
944.8224	7707.119
951.9545	7734.9315
959.0698	8107.994
966.1686	8646.369
973.2508	8186.6815
980.3167	6753.369
987.3661	5573.494
994.3993	5245.994
1001.416	5378.9315
1008.417	5673.6815
1015.402	6037.3065
1022.371	6213.369
1029.324	6240.119
1036.261	6326.9315
1043.183	6423.119
1050.089	6893.494
1056.98	8218.244
1063.855	9370.0565
1070.714	10023.185
1077.559	10203.31
1084.388	9572.869
1091.202	8278.244
1098.001	6920.994
1104.785	6100.6815
1111.554	5577.1815
1118.308	5007.619
1125.048	4194.6815
1131.773	3508.119
1138.483	3209.744
1145.179	3074.369
1151.86	2965.1815
1158.527	2942.244
1165.18	2972.6815
1171.818	3029.869
1178.442	3133.4315
1185.053	3252.869
1191.649	3354.619
1198.231	3419.0565
1204.799	3597.244
1211.354	3885.369
1217.895	4177.994
1224.422	4524.369
1230.936	5111.744
1237.436	6165.1815
1243.922	7954.3065
1250.396	10640.87
1256.856	13146.555
1263.302	14433.06
1269.736	13881.495
1276.157	12236.37
1282.564	11248.12
1288.959	12248.37
1295.34	14904.31
1301.709	15833.995
1308.065	13454.18
1314.408	10410.31
1320.739	8192.9315
1327.057	6230.744
1333.363	5004.6815
1339.656	4422.6815
1345.937	4135.744
1352.205	3926.494
1358.462	3893.6815
1364.706	3835.994
1370.938	3591.619
1377.158	3212.8065
1383.366	3017.244
1389.562	3205.9315
1395.746	3693.744
1401.918	4002.744
1408.079	4432.744
1414.227	5606.494
1420.365	7566.119
1426.49	12420.56
1432.605	19318.495
1438.707	23192.495
1444.799	21647.805
1450.879	18570.305
1456.948	15550.745
1463.005	11629.495
1469.052	8153.994
1475.087	5464.494
1481.111	3992.244
1487.124	3133.5565
1493.127	2658.619
1499.118	2326.8065
1505.099	2115.869
1511.069	1949.8065
1517.028	1814.9315
1522.977	1698.1815
1528.915	1609.369
1534.842	1536.9315
1540.76	1481.6815
1546.666	1424.6815
1552.563	1382.619
1558.448	1328.1815
1564.324	1292.3065
1570.19	1255.494
1576.045	1231.8065
1581.89	1209.9315
1587.726	1212.8065
1593.551	1241.1815
1599.366	1293.6815
1605.172	1320.6815
1610.967	1404.869
1616.753	1617.119
1622.529	1951.869
1628.296	2452.619
1634.052	3346.5565
1639.8	5514.619
1645.537	9806.744
1651.266	15413.305
1656.984	15828.56
1662.694	10139.185
1668.394	5089.5565
1674.085	2564.744
1679.766	1720.1815
1685.439	1355.869
1691.102	1185.744
1696.756	1098.244
1702.401	1047.4315
1708.038	1016.1815
1713.665	1020.8065
1719.283	1095.494
1724.893	1348.3065
1730.494	1917.994
1736.086	2682.1815
1741.669	3345.994
1747.244	3335.744
1752.81	2584.3065
1758.367	1711.6815
1763.916	1087.3065
1769.457	834.68165
1774.989	725.74415
1780.513	663.49415
1786.028	630.11915
1791.535	607.49415
1797.034	598.61915
1802.525	581.36915
1808.007	555.11915
1813.481	541.05665
1818.948	533.74415
1824.406	536.61915
1829.856	527.55665
1835.299	508.36915
1840.733	492.24415
1846.16	475.30665
1851.579	468.30665
1856.99	463.36915
1862.393	458.68165
1867.789	462.05665
1873.177	455.24415
1878.557	436.49415
1883.93	433.30665
