	¾ùÖµ
52-5 35 60(3)_RBg	52-5 35 60(3)_RBg
111.5196	-38.94901
120.9049	92.7593333333334
130.2617	100.384333333333
139.59	101.467663333333
148.8902	122.051
158.1623	176.134333333333
167.4065	428.926
176.623	1247.176
185.8118	4261.301
194.9732	8271.00933333334
204.1073	14160.55
213.2142	17029.1333333333
222.2941	18262.05
231.3471	17720.5933333333
240.3733	16726.7166666667
249.373	16083.3033333333
258.3463	15535.3
267.2932	15020.01
276.2139	14239.4666666667
285.1086	13510.05
293.9775	12600.7166666667
302.8206	11974.01
311.638	11374.8833333333
320.43	10933.47
329.1967	10526.55
337.9381	10319.7166666667
346.6545	10110.007
355.3459	9888.38433333334
364.0125	9672.551
372.6544	9480.426
381.2718	9244.71766666667
389.8647	9136.551
398.4334	9116.63433333334
406.9779	8934.46766666667
415.4984	8641.34266666667
423.9949	8434.926
432.4677	8147.25933333334
440.9168	7902.84266666667
449.3424	7678.301
457.7446	7495.71766666667
466.1235	7333.50933333334
474.4792	7199.00933333334
482.8119	7060.63433333334
491.1217	6923.25933333334
499.4087	6736.71766666667
507.6729	6542.34266666667
515.9147	6301.75933333334
524.134	6002.551
532.3309	5656.63433333333
540.5057	5363.676
548.6583	5065.00933333333
556.789	4943.71766666667
564.8978	4968.96766666667
572.9849	5097.96766666667
581.0503	5343.88433333333
589.0942	5526.63433333333
597.1167	5638.676
605.1179	5450.84266666667
613.0979	5009.176
621.0568	4638.301
628.9948	4343.63433333333
636.9119	4168.75933333333
644.8082	3996.25933333333
652.684	3829.551
660.5391	3697.426
668.3739	3642.676
676.1883	3666.09266666667
683.9825	3771.84266666667
691.7567	3992.75933333333
699.5107	4213.051
707.2449	4544.96766666667
714.9593	4857.46766666667
722.654	5073.75933333333
730.3291	4930.46766666667
737.9847	4566.00933333333
745.6209	4310.71766666667
753.2379	4231.13433333333
760.8356	4268.801
768.4142	4227.71766666667
775.9738	4057.34266666667
783.5146	3920.50933333333
791.0365	4044.71766666667
798.5397	4550.25933333333
806.0244	5119.63433333333
813.4905	5716.38433333333
820.9382	6426.926
828.3676	7663.25933333334
835.7788	8656.71766666667
843.1719	9235.21766666667
850.5469	9227.176
857.9039	9239.84266666667
865.2432	9514.09266666667
872.5646	9441.96766666667
879.8684	8998.676
887.1546	8473.38433333334
894.4233	7900.59266666667
901.6747	7610.21766666667
908.9088	7533.13433333334
916.1255	7318.88433333334
923.3253	6941.25933333334
930.5079	6661.63433333334
937.6736	6579.84266666667
944.8224	6472.38433333334
951.9545	6370.801
959.0698	6564.25933333334
966.1686	6912.38433333334
973.2508	6535.426
980.3167	5553.88433333333
987.3661	4797.46766666667
994.3993	4667.801
1001.416	4875.75933333333
1008.417	5189.926
1015.402	5498.21766666667
1022.371	5616.21766666667
1029.324	5674.59266666667
1036.261	5741.96766666667
1043.183	5828.75933333333
1050.089	6197.63433333334
1056.98	7292.676
1063.855	8110.13433333334
1070.714	8646.09266666667
1077.559	8892.63433333334
1084.388	8360.59266666667
1091.202	7104.21766666667
1098.001	5636.176
1104.785	4864.13433333333
1111.554	4626.301
1118.308	4345.63433333333
1125.048	3639.13433333333
1131.773	3039.301
1138.483	2758.75933333333
1145.179	2670.25933333333
1151.86	2585.926
1158.527	2566.426
1165.18	2623.63433333333
1171.818	2670.59266666667
1178.442	2731.88433333333
1185.053	2810.21766666667
1191.649	2933.75933333333
1198.231	3014.50933333333
1204.799	3124.75933333333
1211.354	3303.25933333333
1217.895	3603.176
1224.422	3951.551
1230.936	4520.34266666667
1237.436	5277.176
1243.922	6630.63433333334
1250.396	8436.926
1256.856	10467.0066666667
1263.302	11445.8833333333
1269.736	11301.5533333333
1276.157	10439.1733333333
1282.564	10061.802
1288.959	11469.0933333333
1295.34	14551.55
1301.709	15442.3033333333
1308.065	13120.4666666667
1314.408	10363.8833333333
1320.739	8048.676
1327.057	6304.051
1333.363	5022.00933333333
1339.656	4515.426
1345.937	4245.63433333333
1352.205	4057.84266666667
1358.462	3988.21766666667
1364.706	3945.59266666667
1370.938	3694.176
1377.158	3340.13433333333
1383.366	3097.301
1389.562	3187.71766666667
1395.746	3647.46766666667
1401.918	4011.34266666667
1408.079	4510.301
1414.227	5524.301
1420.365	7587.051
1426.49	12153.9266666667
1432.605	19645.3033333333
1438.707	23067.05
1444.799	21448.5066666667
1450.879	18660.6333333333
1456.948	15426.55
1463.005	11871.76
1469.052	8136.801
1475.087	5699.426
1481.111	4127.71766666667
1487.124	3347.00933333333
1493.127	2840.84266666667
1499.118	2536.051
1505.099	2316.50933333333
1511.069	2142.301
1517.028	2002.13433333333
1522.977	1898.926
1528.915	1814.63433333333
1534.842	1744.25933333333
1540.76	1689.176
1546.666	1625.71766666667
1552.563	1574.551
1558.448	1523.21766666667
1564.324	1476.13433333333
1570.19	1444.801
1576.045	1408.051
1581.89	1387.25933333333
1587.726	1386.676
1593.551	1392.38433333333
1599.366	1409.34266666667
1605.172	1418.13433333333
1610.967	1497.59266666667
1616.753	1664.38433333333
1622.529	1959.426
1628.296	2391.71766666667
1634.052	3123.59266666667
1639.8	5086.63433333333
1645.537	8965.25933333334
1651.266	13345.3866666667
1656.984	12753.3433333333
1662.694	7785.051
1668.394	4021.176
1674.085	2227.051
1679.766	1644.84266666667
1685.439	1375.176
1691.102	1265.21766666667
1696.756	1200.551
1702.401	1150.051
1708.038	1119.88433333333
1713.665	1127.051
1719.283	1217.75933333333
1724.893	1451.301
1730.494	2005.426
1736.086	2716.34266666667
1741.669	3371.426
1747.244	3365.00933333333
1752.81	2639.13433333333
1758.367	1807.676
1763.916	1184.34266666667
1769.457	952.7177
1774.989	841.217666666667
1780.513	791.634333333334
1786.028	745.467666666667
1791.535	731.426
1797.034	703.092666666667
1802.525	679.967666666667
1808.007	664.384333333333
1813.481	661.384333333333
1818.948	637.884333333333
1824.406	617.676
1829.856	603.176
1835.299	601.259333333333
1840.733	575.342666666667
1846.16	558.092666666667
1851.579	550.092666666667
1856.99	552.759333333333
1862.393	532.426
1867.789	518.967666666667
1873.177	521.301
1878.557	511.384333333333
1883.93	510.801
