	¾ùÖµ
69-40 50 10(1)_RBg	69-40 50 10(1)_RBg
111.5196	-28.33566
120.9049	75.35184
130.2617	86.47684
139.59	96.85183
148.8902	111.53933
158.1623	136.03935
167.4065	358.4768
176.623	1055.7895
185.8118	3595.7895
194.9732	6972.7895
204.1073	11859.665
213.2142	14251.915
222.2941	15239.165
231.3471	14760.915
240.3733	13888.605
249.373	13349.415
258.3463	12931.225
267.2932	12560.54
276.2139	11960.665
285.1086	11415.415
293.9775	10718.165
302.8206	10213.04
311.638	9723.4145
320.43	9357.102
329.1967	9030.602
337.9381	8833.2895
346.6545	8602.352
355.3459	8442.352
364.0125	8311.1645
372.6544	8149.2895
381.2718	7934.0395
389.8647	7834.7895
398.4334	7827.977
406.9779	7672.5395
415.4984	7423.227
423.9949	7265.602
432.4677	7050.727
440.9168	6861.602
449.3424	6666.2895
457.7446	6506.4145
466.1235	6351.477
474.4792	6220.5395
482.8119	6098.227
491.1217	5968.852
499.4087	5793.352
507.6729	5615.602
515.9147	5378.7895
524.134	5125.5395
532.3309	4833.477
540.5057	4613.7895
548.6583	4384.1645
556.789	4287.9145
564.8978	4302.4145
572.9849	4385.602
581.0503	4551.227
589.0942	4669.2895
597.1167	4763.227
605.1179	4602.352
613.0979	4227.9145
621.0568	3897.2895
628.9948	3614.5395
636.9119	3457.7895
644.8082	3294.1645
652.684	3169.5395
660.5391	3074.2895
668.3739	3048.5395
676.1883	3061.477
683.9825	3190.7895
691.7567	3423.2895
699.5107	3635.352
707.2449	3947.4145
714.9593	4206.602
722.654	4346.477
730.3291	4180.477
737.9847	3779.6645
745.6209	3511.102
753.2379	3392.4145
760.8356	3389.0395
768.4142	3374.2895
775.9738	3269.0395
783.5146	3120.977
791.0365	3157.1645
798.5397	3440.977
806.0244	3793.852
813.4905	4327.0395
820.9382	5090.602
828.3676	6339.0395
835.7788	7221.852
843.1719	7553.7895
850.5469	7394.102
857.9039	7466.5395
865.2432	7788.852
872.5646	7755.227
879.8684	7366.477
887.1546	6898.6645
894.4233	6558.6645
901.6747	6498.1645
908.9088	6552.352
916.1255	6384.4145
923.3253	6062.6645
930.5079	5860.7895
937.6736	5855.1645
944.8224	5844.0395
951.9545	5806.0395
959.0698	6040.602
966.1686	6421.227
973.2508	6062.6645
980.3167	5006.852
987.3661	4150.852
994.3993	3919.602
1001.416	4003.9145
1008.417	4195.1645
1015.402	4429.727
1022.371	4529.2895
1029.324	4530.5395
1036.261	4594.602
1043.183	4658.6645
1050.089	4958.2895
1056.98	5901.227
1063.855	6655.852
1070.714	7091.852
1077.559	7190.477
1084.388	6724.727
1091.202	5823.852
1098.001	4854.9145
1104.785	4301.6645
1111.554	3929.7895
1118.308	3536.6645
1125.048	2975.227
1131.773	2524.7895
1138.483	2316.2895
1145.179	2219.2895
1151.86	2153.7895
1158.527	2140.4145
1165.18	2175.477
1171.818	2230.477
1178.442	2318.1645
1185.053	2416.9145
1191.649	2500.4145
1198.231	2581.602
1204.799	2733.9145
1211.354	2954.102
1217.895	3191.727
1224.422	3471.5395
1230.936	3919.9145
1237.436	4725.0395
1243.922	6090.977
1250.396	8131.977
1256.856	10027.5385
1263.302	11037.04
1269.736	10677.73
1276.157	9488.977
1282.564	8796.1645
1288.959	9619.727
1295.34	11703.79
1301.709	12452.665
1308.065	10648.105
1314.408	8299.2895
1320.739	6578.4145
1327.057	5079.5395
1333.363	4117.227
1339.656	3665.102
1345.937	3447.6645
1352.205	3280.2895
1358.462	3250.727
1364.706	3221.4145
1370.938	3029.352
1377.158	2745.1645
1383.366	2597.602
1389.562	2740.5395
1395.746	3125.0395
1401.918	3362.727
1408.079	3697.0395
1414.227	4624.102
1420.365	6226.7895
1426.49	10071.29
1432.605	15686.1
1438.707	18724.355
1444.799	17470.73
1450.879	15035.355
1456.948	12578.35
1463.005	9516.852
1469.052	6688.4145
1475.087	4550.727
1481.111	3351.6645
1487.124	2679.852
1493.127	2314.352
1499.118	2056.1645
1505.099	1865.4145
1511.069	1720.5395
1517.028	1627.1645
1522.977	1520.5395
1528.915	1450.602
1534.842	1392.227
1540.76	1348.5395
1546.666	1300.602
1552.563	1264.9145
1558.448	1225.852
1564.324	1201.977
1570.19	1178.352
1576.045	1146.602
1581.89	1122.9145
1587.726	1121.477
1593.551	1151.2895
1599.366	1185.727
1605.172	1205.977
1610.967	1268.7895
1616.753	1446.227
1622.529	1713.977
1628.296	2131.352
1634.052	2852.7895
1639.8	4575.1645
1645.537	8001.0395
1651.266	12454.415
1656.984	12770.6
1662.694	8238.727
1668.394	4208.727
1674.085	2179.352
1679.766	1491.9145
1685.439	1196.6645
1691.102	1081.477
1696.756	1009.1644
1702.401	975.2268
1708.038	931.8518
1713.665	914.1018
1719.283	1000.4144
1724.893	1201.4145
1730.494	1657.102
1736.086	2258.0395
1741.669	2777.852
1747.244	2761.977
1752.81	2153.477
1758.367	1470.352
1763.916	959.1643
1769.457	760.9768
1774.989	658.2268
1780.513	627.4143
1786.028	604.2893
1791.535	571.4768
1797.034	562.5393
1802.525	557.1643
1808.007	528.3518
1813.481	532.2893
1818.948	509.6643
1824.406	499.7893
1829.856	496.2268
1835.299	476.1018
1840.733	454.4143
1846.16	446.1643
1851.579	445.7268
1856.99	437.9768
1862.393	432.1018
1867.789	448.2893
1873.177	447.1643
1878.557	426.6643
1883.93	408.6643
