	¾ùÖµ
40-5 20 75(1)_RBg	40-5 20 75(1)_RBg
111.5196	-27.4943966666667
120.9049	76.5472666666667
130.2617	77.6722666666667
139.59	82.6722666666667
148.8902	110.0889
158.1623	148.6306
167.4065	355.755566666667
176.623	1039.714
185.8118	3532.17266666667
194.9732	6886.46433333334
204.1073	11792.2133333333
213.2142	14238.2533333333
222.2941	15258.88
231.3471	14803.1733333333
240.3733	13957.09
249.373	13410.13
258.3463	12925.9233333333
267.2932	12445.84
276.2139	11729.38
285.1086	11107.6733333333
293.9775	10321.17
302.8206	9785.964
311.638	9246.79733333334
320.43	8869.63066666667
329.1967	8523.214
337.9381	8369.42233333334
346.6545	8211.79733333334
355.3459	8030.33933333334
364.0125	7823.58933333334
372.6544	7678.256
381.2718	7469.506
389.8647	7402.21433333334
398.4334	7400.33933333334
406.9779	7282.29766666667
415.4984	7033.67266666667
423.9949	6848.131
432.4677	6572.881
440.9168	6379.04766666667
449.3424	6212.131
457.7446	6074.131
466.1235	5934.71433333333
474.4792	5841.58933333333
482.8119	5748.96433333333
491.1217	5630.71433333333
499.4087	5482.67266666667
507.6729	5338.42266666667
515.9147	5120.83933333333
524.134	4886.256
532.3309	4578.29766666667
540.5057	4339.33933333333
548.6583	4085.33933333333
556.789	3983.131
564.8978	3989.381
572.9849	4127.29766666667
581.0503	4374.08933333333
589.0942	4532.29766666667
597.1167	4666.08933333333
605.1179	4510.83933333333
613.0979	4122.17266666667
621.0568	3814.33933333333
628.9948	3541.006
636.9119	3425.92266666667
644.8082	3265.006
652.684	3129.79766666667
660.5391	3011.71433333333
668.3739	2973.92266666667
676.1883	2995.71433333333
683.9825	3081.131
691.7567	3253.42266666667
699.5107	3431.54766666667
707.2449	3745.79766666667
714.9593	4027.17266666667
722.654	4259.17266666667
730.3291	4162.04766666667
737.9847	3834.54766666667
745.6209	3642.58933333333
753.2379	3593.67266666667
760.8356	3617.756
768.4142	3567.29766666667
775.9738	3445.46433333333
783.5146	3341.756
791.0365	3472.506
798.5397	3975.08933333333
806.0244	4490.131
813.4905	5038.17266666667
820.9382	5574.17266666667
828.3676	6634.46433333334
835.7788	7444.756
843.1719	8050.631
850.5469	8093.21433333334
857.9039	8145.964
865.2432	8352.79733333334
872.5646	8262.589
879.8684	7876.58933333334
887.1546	7381.506
894.4233	6872.04766666667
901.6747	6528.79766666667
908.9088	6458.29766666667
916.1255	6267.256
923.3253	5941.83933333333
930.5079	5677.42266666667
937.6736	5590.08933333333
944.8224	5469.96433333333
951.9545	5370.006
959.0698	5538.79766666667
966.1686	5811.881
973.2508	5459.381
980.3167	4668.83933333333
987.3661	4082.631
994.3993	4009.881
1001.416	4236.92266666667
1008.417	4543.67266666667
1015.402	4818.08933333333
1022.371	4916.92266666667
1029.324	4962.631
1036.261	5035.756
1043.183	5103.29766666667
1050.089	5437.92266666667
1056.98	6405.29766666667
1063.855	7123.04766666667
1070.714	7581.42266666667
1077.559	7855.08933333334
1084.388	7384.08933333334
1091.202	6209.58933333334
1098.001	4853.04766666667
1104.785	4134.21433333333
1111.554	3977.631
1118.308	3787.33933333333
1125.048	3148.506
1131.773	2590.256
1138.483	2361.756
1145.179	2265.131
1151.86	2188.42266666667
1158.527	2173.04766666667
1165.18	2216.67266666667
1171.818	2252.54766666667
1178.442	2288.79766666667
1185.053	2343.381
1191.649	2442.04766666667
1198.231	2523.506
1204.799	2594.17266666667
1211.354	2749.96433333333
1217.895	2998.96433333333
1224.422	3323.006
1230.936	3799.21433333333
1237.436	4483.79766666667
1243.922	5549.131
1250.396	7114.29766666667
1256.856	8742.92233333334
1263.302	9661.464
1269.736	9579.339
1276.157	8854.29733333334
1282.564	8648.42233333334
1288.959	10068.004
1295.34	12756.7133333333
1301.709	13645.6733333333
1308.065	11656.5466666667
1314.408	9046.75566666667
1320.739	7029.96433333334
1327.057	5403.756
1333.363	4340.131
1339.656	3828.83933333333
1345.937	3621.131
1352.205	3457.67266666667
1358.462	3419.17266666667
1364.706	3386.04766666667
1370.938	3144.79766666667
1377.158	2805.631
1383.366	2592.54766666667
1389.562	2675.256
1395.746	3043.381
1401.918	3417.29766666667
1408.079	3843.83933333333
1414.227	4794.881
1420.365	6528.131
1426.49	10902.4633333333
1432.605	17224.4633333333
1438.707	20548.38
1444.799	19138.8366666667
1450.879	16473.5466666667
1456.948	13760.3833333333
1463.005	10315.2566666667
1469.052	7227.17266666667
1475.087	4875.506
1481.111	3593.83933333333
1487.124	2836.42266666667
1493.127	2428.92266666667
1499.118	2142.96433333333
1505.099	1939.00566666667
1511.069	1769.589
1517.028	1672.92233333333
1522.977	1567.25566666667
1528.915	1492.589
1534.842	1421.839
1540.76	1378.714
1546.666	1326.88066666667
1552.563	1276.29733333333
1558.448	1236.79733333333
1564.324	1210.17233333333
1570.19	1171.54733333333
1576.045	1151.50566666667
1581.89	1125.63066666667
1587.726	1118.67233333333
1593.551	1112.04733333333
1599.366	1117.839
1605.172	1152.04733333333
1610.967	1207.089
1616.753	1360.464
1622.529	1578.67233333333
1628.296	1951.839
1634.052	2547.54766666667
1639.8	4335.54766666667
1645.537	7612.131
1651.266	11495.7566666667
1656.984	10709.5466666667
1662.694	6182.83933333334
1668.394	3274.21433333333
1674.085	1771.089
1679.766	1331.92233333333
1685.439	1098.88066666667
1691.102	1024.63066666667
1696.756	960.963933333334
1702.401	930.672266666667
1708.038	922.297266666667
1713.665	930.172266666667
