	¾ùÖµ
62-30 40 30(1)_RBg	62-30 40 30(1)_RBg
111.5196	-27.66296
120.9049	88.27454
130.2617	89.02454
139.59	107.524545
148.8902	126.89955
158.1623	156.77455
167.4065	389.33705
176.623	1121.3995
185.8118	3795.462
194.9732	7362.3995
204.1073	12529.09
213.2142	15076.59
222.2941	16142.34
231.3471	15655.34
240.3733	14735.21
249.373	14135.34
258.3463	13657.525
267.2932	13254.15
276.2139	12567.525
285.1086	11947.525
293.9775	11168.025
302.8206	10643.59
311.638	10115.775
320.43	9723.712
329.1967	9347.3995
337.9381	9172.837
346.6545	8960.8995
355.3459	8764.8995
364.0125	8602.1495
372.6544	8452.5245
381.2718	8206.1495
389.8647	8123.337
398.4334	8108.6495
406.9779	7934.337
415.4984	7688.5245
423.9949	7537.962
432.4677	7308.3995
440.9168	7102.087
449.3424	6915.462
457.7446	6743.837
466.1235	6581.337
474.4792	6448.1495
482.8119	6318.5245
491.1217	6189.8995
499.4087	6030.837
507.6729	5852.5245
515.9147	5610.837
524.134	5348.2745
532.3309	5043.7745
540.5057	4773.6495
548.6583	4532.7745
556.789	4438.5245
564.8978	4453.0245
572.9849	4555.712
581.0503	4748.837
589.0942	4891.587
597.1167	4999.337
605.1179	4836.2745
613.0979	4424.5245
621.0568	4062.962
628.9948	3780.587
636.9119	3639.2745
644.8082	3461.6495
652.684	3321.8995
660.5391	3230.2745
668.3739	3188.5245
676.1883	3223.2745
683.9825	3339.337
691.7567	3563.087
699.5107	3801.462
707.2449	4140.212
714.9593	4422.712
722.654	4606.3995
730.3291	4432.087
737.9847	4045.962
745.6209	3766.587
753.2379	3660.212
760.8356	3665.7745
768.4142	3640.462
775.9738	3514.5245
783.5146	3395.337
791.0365	3465.1495
798.5397	3811.712
806.0244	4252.587
813.4905	4823.6495
820.9382	5594.962
828.3676	6888.3995
835.7788	7834.1495
843.1719	8249.8995
850.5469	8143.1495
857.9039	8237.212
865.2432	8557.962
872.5646	8494.087
879.8684	8050.0245
887.1546	7558.212
894.4233	7128.1495
901.6747	6997.5245
908.9088	7011.087
916.1255	6826.087
923.3253	6464.087
930.5079	6235.962
937.6736	6196.587
944.8224	6167.7745
951.9545	6124.8995
959.0698	6355.7745
966.1686	6728.337
973.2508	6336.7745
980.3167	5255.462
987.3661	4466.6495
994.3993	4235.1495
1001.416	4370.087
1008.417	4642.2745
1015.402	4889.7745
1022.371	5018.8995
1029.324	5046.1495
1036.261	5111.337
1043.183	5160.2745
1050.089	5513.087
1056.98	6511.587
1063.855	7371.1495
1070.714	7821.462
1077.559	7983.5245
1084.388	7507.1495
1091.202	6385.6495
1098.001	5277.962
1104.785	4608.837
1111.554	4276.587
1118.308	3890.462
1125.048	3260.462
1131.773	2736.6495
1138.483	2511.1495
1145.179	2416.962
1151.86	2346.087
1158.527	2325.462
1165.18	2363.837
1171.818	2420.6495
1178.442	2486.337
1185.053	2585.2745
1191.649	2673.337
1198.231	2760.337
1204.799	2888.7745
1211.354	3121.2745
1217.895	3381.6495
1224.422	3703.2745
1230.936	4180.6495
1237.436	4994.5245
1243.922	6370.212
1250.396	8460.962
1256.856	10369.775
1263.302	11433.84
1269.736	11152.46
1276.157	9999.1485
1282.564	9394.0245
1288.959	10484.4
1295.34	12866.335
1301.709	13744.775
1308.065	11764.335
1314.408	9110.212
1320.739	7217.087
1327.057	5537.5245
1333.363	4481.5245
1339.656	3976.2745
1345.937	3747.712
1352.205	3565.212
1358.462	3531.587
1364.706	3471.837
1370.938	3272.3995
1377.158	2938.1495
1383.366	2760.1495
1389.562	2895.0245
1395.746	3299.337
1401.918	3605.087
1408.079	4001.1495
1414.227	5016.087
1420.365	6732.962
1426.49	11070.275
1432.605	17211.775
1438.707	20613.775
1444.799	19262.71
1450.879	16561.15
1456.948	13874.025
1463.005	10434.21
1469.052	7351.3995
1475.087	4954.462
1481.111	3660.462
1487.124	2909.962
1493.127	2517.087
1499.118	2224.7745
1505.099	2018.837
1511.069	1849.962
1517.028	1738.7745
1522.977	1661.2745
1528.915	1584.212
1534.842	1502.3995
1540.76	1437.962
1546.666	1366.337
1552.563	1333.1495
1558.448	1316.462
1564.324	1276.3995
1570.19	1232.712
1576.045	1207.462
1581.89	1208.587
1587.726	1222.212
1593.551	1209.837
1599.366	1235.2745
1605.172	1260.587
1610.967	1316.962
1616.753	1490.462
1622.529	1765.5245
1628.296	2210.6495
1634.052	2957.0245
1639.8	4793.5245
1645.537	8487.837
1651.266	13039.775
1656.984	13029.96
1662.694	8237.0245
1668.394	4202.2745
1674.085	2212.6495
1679.766	1551.587
1685.439	1258.3995
1691.102	1125.6495
1696.756	1051.212
1702.401	1018.3995
1708.038	986.462
1713.665	976.21205
1719.283	1060.7745
1724.893	1272.6495
1730.494	1772.6495
1736.086	2436.087
1741.669	3019.462
1747.244	3008.712
1752.81	2343.8995
1758.367	1592.6495
1763.916	1044.212
1769.457	838.52455
1774.989	725.64955
1780.513	684.08705
1786.028	632.89955
1791.535	606.39955
1797.034	585.39955
1802.525	582.83705
1808.007	572.71205
1813.481	552.71205
1818.948	526.89955
1824.406	521.89955
1829.856	528.21205
1835.299	520.21205
1840.733	493.71205
1846.16	486.52455
1851.579	484.27455
1856.99	480.64955
1862.393	464.96205
1867.789	484.52455
1873.177	474.52455
1878.557	441.21205
1883.93	450.02455
