	¾ùÖµ
44-0 25 75(1)_RBg	44-0 25 75(1)_RBg
111.5196	-22.07725112
120.9049	63.1310833333334
130.2617	83.2144166666667
139.59	93.1727466666667
148.8902	95.50608
158.1623	143.172733333333
167.4065	401.922733333333
176.623	1185.08966666667
185.8118	4045.50633333333
194.9732	7881.256
204.1073	13494.17
213.2142	16279.7133333333
222.2941	17475.4633333333
231.3471	16968.7566666667
240.3733	16009.7133333333
249.373	15396.38
258.3463	14838.3366666667
267.2932	14313.1733333333
276.2139	13492.38
285.1086	12778.6333333333
293.9775	11898.6733333333
302.8206	11292.6733333333
311.638	10678.8
320.43	10248.2133333333
329.1967	9846.46466666667
337.9381	9665.923
346.6545	9489.25633333333
355.3459	9270.63133333333
364.0125	9036.08966666667
372.6544	8863.08966666667
381.2718	8646.798
389.8647	8558.00633333333
398.4334	8533.75633333333
406.9779	8369.673
415.4984	8101.83933333334
423.9949	7898.33933333334
432.4677	7600.58933333334
440.9168	7357.33933333334
449.3424	7146.256
457.7446	6985.67266666667
466.1235	6842.08933333334
474.4792	6746.506
482.8119	6596.131
491.1217	6467.83933333334
499.4087	6323.04766666667
507.6729	6145.58933333334
515.9147	5903.29766666667
524.134	5621.46433333333
532.3309	5278.17266666667
540.5057	4998.006
548.6583	4703.58933333333
556.789	4582.881
564.8978	4598.58933333333
572.9849	4759.256
581.0503	5025.46433333333
589.0942	5202.96433333333
597.1167	5333.42266666667
605.1179	5155.67266666667
613.0979	4728.96433333333
621.0568	4385.67266666667
628.9948	4072.798
636.9119	3916.21466666667
644.8082	3754.08966666667
652.684	3599.298
660.5391	3469.88133333333
668.3739	3411.173
676.1883	3429.96466666667
683.9825	3537.00633333333
691.7567	3736.38133333333
699.5107	3938.798
707.2449	4272.006
714.9593	4588.71433333333
722.654	4823.131
730.3291	4704.46433333333
737.9847	4376.381
745.6209	4149.25633333333
753.2379	4083.50633333333
760.8356	4123.88133333333
768.4142	4077.58966666667
775.9738	3903.88133333333
783.5146	3801.173
791.0365	3958.88133333333
798.5397	4491.08933333333
806.0244	5088.256
813.4905	5679.29766666667
820.9382	6317.131
828.3676	7463.79766666667
835.7788	8439.58966666667
843.1719	9066.38133333333
850.5469	9116.75633333333
857.9039	9164.21466666667
865.2432	9393.13133333333
872.5646	9298.33966666667
879.8684	8855.96466666667
887.1546	8327.173
894.4233	7723.29766666667
901.6747	7369.17266666667
908.9088	7273.631
916.1255	7056.21433333334
923.3253	6673.131
930.5079	6384.42266666667
937.6736	6278.21433333334
944.8224	6153.506
951.9545	6043.96433333333
959.0698	6218.33933333334
966.1686	6538.83933333334
973.2508	6179.46433333334
980.3167	5279.131
987.3661	4625.381
994.3993	4523.006
1001.416	4753.42266666667
1008.417	5118.04766666667
1015.402	5426.256
1022.371	5554.21433333333
1029.324	5606.006
1036.261	5695.631
1043.183	5772.131
1050.089	6141.67266666667
1056.98	7199.33933333334
1063.855	8024.29766666667
1070.714	8558.13133333333
1077.559	8865.21466666667
1084.388	8336.423
1091.202	6993.08933333334
1098.001	5492.92266666667
1104.785	4676.58933333333
1111.554	4502.79766666667
1118.308	4265.381
1125.048	3547.58966666667
1131.773	2935.25633333333
1138.483	2675.96466666667
1145.179	2574.25633333333
1151.86	2475.00633333333
1158.527	2457.173
1165.18	2521.08966666667
1171.818	2569.21466666667
1178.442	2610.423
1185.053	2677.173
1191.649	2785.63133333333
1198.231	2853.58966666667
1204.799	2943.33966666667
1211.354	3108.58966666667
1217.895	3382.21466666667
1224.422	3773.71466666667
1230.936	4286.881
1237.436	5055.881
1243.922	6238.881
1250.396	7998.33933333334
1256.856	9778.75633333333
1263.302	10770.9233333333
1269.736	10702.84
1276.157	9929.38133333333
1282.564	9707.173
1288.959	11285.84
1295.34	14224.59
1301.709	15275.88
1308.065	13066.0866666667
1314.408	10143.38
1320.739	7955.54766666667
1327.057	6082.631
1333.363	4901.33933333333
1339.656	4335.881
1345.937	4092.00633333333
1352.205	3895.423
1358.462	3840.75633333333
1364.706	3797.88133333333
1370.938	3568.21466666667
1377.158	3177.08966666667
1383.366	2940.38133333333
1389.562	3019.63133333333
1395.746	3416.423
1401.918	3835.298
1408.079	4313.756
1414.227	5398.881
1420.365	7303.67266666667
1426.49	12226.0866666667
1432.605	19139.0866666667
1438.707	22941.9233333333
1444.799	21432.8366666667
1450.879	18400.0466666667
1456.948	15390.2566666667
1463.005	11565.0033333333
1469.052	8139.96433333334
1475.087	5498.131
1481.111	4034.63133333333
1487.124	3187.673
1493.127	2733.423
1499.118	2421.33966666667
1505.099	2206.96466666667
1511.069	2006.46466666667
1517.028	1880.71466666667
1522.977	1775.21466666667
1528.915	1693.75633333333
1534.842	1613.00633333333
1540.76	1549.83966666667
1546.666	1499.46466666667
1552.563	1453.423
1558.448	1400.88133333333
1564.324	1369.00633333333
1570.19	1329.33966666667
1576.045	1297.048
1581.89	1269.75633333333
1587.726	1248.96466666667
1593.551	1257.58966666667
1599.366	1267.173
1605.172	1282.75633333333
1610.967	1347.88133333333
1616.753	1529.08966666667
1622.529	1786.00633333333
1628.296	2195.298
1634.052	2903.58966666667
1639.8	4816.756
1645.537	8620.423
1651.266	12650.0066666667
1656.984	11769.9233333333
1662.694	7008.58933333334
1668.394	3538.83966666667
1674.085	1984.25633333333
1679.766	1483.048
1685.439	1249.548
1691.102	1149.673
1696.756	1091.63133333333
1702.401	1060.21456666667
1708.038	1041.0479
1713.665	1037.4229
1719.283	1109.548
1724.893	1334.63133333333
1730.494	1873.548
1736.086	2603.21466666667
1741.669	3241.798
1747.244	3247.173
1752.81	2549.00633333333
1758.367	1720.58966666667
1763.916	1114.83966666667
1769.457	888.464433333334
1774.989	773.922766666667
1780.513	716.839433333333
1786.028	669.2561
1791.535	651.2561
1797.034	649.172766666667
1802.525	624.797766666667
1808.007	597.839433333333
1813.481	573.464433333333
1818.948	563.6311
1824.406	557.172766666667
1829.856	538.0894
1835.299	528.881066666667
1840.733	523.131066666667
1846.16	517.2144
1851.579	502.381066666667
1856.99	495.047733333333
1862.393	482.047733333333
1867.789	485.7144
1873.177	481.2144
1878.557	459.547733333333
1883.93	455.547733333333
