	¾ùÖµ
77-0 80 20(1)_RBg	77-0 80 20(1)_RBg
111.5196	-14.6505305
120.9049	87.974475
130.2617	87.599475
139.59	90.036955
148.8902	119.41195
158.1623	164.84945
167.4065	409.72445
176.623	1204.662
185.8118	4086.8495
194.9732	7982.162
204.1073	13459.85
213.2142	16291.1
222.2941	17490.415
231.3471	17022.85
240.3733	16118.85
249.373	15562.35
258.3463	15147.225
267.2932	14759.975
276.2139	14158.475
285.1086	13552.41
293.9775	12789.1
302.8206	12234.725
311.638	11753.54
320.43	11348.35
329.1967	11008.04
337.9381	10790.475
346.6545	10535.165
355.3459	10313.415
364.0125	10121.16
372.6544	9921.349
381.2718	9666.0365
389.8647	9535.6615
398.4334	9465.6615
406.9779	9270.7865
415.4984	8993.474
423.9949	8788.974
432.4677	8524.2865
440.9168	8267.5365
449.3424	8043.912
457.7446	7844.412
466.1235	7663.037
474.4792	7495.0995
482.8119	7350.412
491.1217	7199.912
499.4087	6991.287
507.6729	6785.0995
515.9147	6549.2245
524.134	6267.5995
532.3309	5954.037
540.5057	5682.912
548.6583	5437.912
556.789	5326.2245
564.8978	5303.037
572.9849	5371.662
581.0503	5490.537
589.0942	5585.8495
597.1167	5643.912
605.1179	5476.9745
613.0979	5087.5995
621.0568	4761.662
628.9948	4493.537
636.9119	4296.162
644.8082	4127.7245
652.684	3960.662
660.5391	3829.787
668.3739	3777.9745
676.1883	3795.912
683.9825	3884.162
691.7567	4041.162
699.5107	4230.162
707.2449	4471.662
714.9593	4726.4745
722.654	4845.162
730.3291	4686.0995
737.9847	4337.787
745.6209	4054.4745
753.2379	3946.037
760.8356	3947.912
768.4142	3917.787
775.9738	3781.4745
783.5146	3634.3495
791.0365	3664.037
798.5397	3933.8495
806.0244	4317.7245
813.4905	4778.2245
820.9382	5484.912
828.3676	6570.162
835.7788	7419.287
843.1719	7748.662
850.5469	7605.7245
857.9039	7550.162
865.2432	7803.0995
872.5646	7821.537
879.8684	7475.787
887.1546	7062.787
894.4233	6690.537
901.6747	6586.7245
908.9088	6588.537
916.1255	6423.537
923.3253	6095.912
930.5079	5904.2245
937.6736	5868.662
944.8224	5828.537
951.9545	5793.0995
959.0698	5985.4745
966.1686	6303.2245
973.2508	5971.8495
980.3167	5026.787
987.3661	4307.0995
994.3993	4091.7245
1001.416	4187.287
1008.417	4380.787
1015.402	4586.7245
1022.371	4685.787
1029.324	4707.5995
1036.261	4775.037
1043.183	4828.0995
1050.089	5117.412
1056.98	5936.7245
1063.855	6680.3495
1070.714	7058.037
1077.559	7190.287
1084.388	6776.662
1091.202	5830.537
1098.001	4918.412
1104.785	4340.537
1111.554	4063.8495
1118.308	3704.9745
1125.048	3187.162
1131.773	2722.287
1138.483	2527.912
1145.179	2462.3495
1151.86	2416.9745
1158.527	2406.162
1165.18	2439.2245
1171.818	2494.2245
1178.442	2577.787
1185.053	2669.287
1191.649	2760.5995
1198.231	2851.662
1204.799	2971.662
1211.354	3200.0995
1217.895	3425.287
1224.422	3697.5995
1230.936	4103.4745
1237.436	4816.2245
1243.922	5989.4745
1250.396	7819.412
1256.856	9451.474
1263.302	10343.785
1269.736	10091.35
1276.157	9144.2865
1282.564	8687.849
1288.959	9644.0365
1295.34	11671.6
1301.709	12448.165
1308.065	10743.535
1314.408	8438.599
1320.739	6839.7245
1327.057	5365.7245
1333.363	4466.0995
1339.656	4012.537
1345.937	3816.7245
1352.205	3671.2245
1358.462	3622.5995
1364.706	3580.412
1370.938	3409.412
1377.158	3112.162
1383.366	2960.662
1389.562	3081.912
1395.746	3427.287
1401.918	3686.912
1408.079	4019.3495
1414.227	4897.537
1420.365	6375.037
1426.49	10150.0375
1432.605	15421.415
1438.707	18400.1
1444.799	17190.475
1450.879	14795.1
1456.948	12519.85
1463.005	9492.849
1469.052	6950.287
1475.087	4776.287
1481.111	3704.3495
1487.124	3014.2245
1493.127	2675.2245
1499.118	2419.4745
1505.099	2241.9745
1511.069	2083.162
1517.028	1998.0995
1522.977	1904.3495
1528.915	1820.2245
1534.842	1763.3495
1540.76	1714.5995
1546.666	1664.037
1552.563	1619.162
1558.448	1570.662
1564.324	1540.662
1570.19	1520.7245
1576.045	1498.8495
1581.89	1480.287
1587.726	1481.787
1593.551	1490.287
1599.366	1499.412
1605.172	1519.7245
1610.967	1569.7245
1616.753	1724.912
1622.529	1976.8495
1628.296	2425.2245
1634.052	3069.0995
1639.8	4680.7245
1645.537	7600.662
1651.266	11721.91
1656.984	11675.29
1662.694	7350.0995
1668.394	4128.287
1674.085	2260.037
1679.766	1699.4745
1685.439	1411.5995
1691.102	1320.037
1696.756	1247.537
1702.401	1195.537
1708.038	1163.412
1713.665	1167.287
1719.283	1213.912
1724.893	1400.912
1730.494	1837.537
1736.086	2364.8495
1741.669	2872.9745
1747.244	2850.912
1752.81	2269.287
1758.367	1645.912
1763.916	1135.8495
1769.457	963.66195
1774.989	870.97445
1780.513	833.84945
1786.028	804.28695
1791.535	766.72445
1797.034	747.16195
1802.525	730.47445
1808.007	711.47445
1813.481	690.59945
1818.948	662.03695
1824.406	649.59945
1829.856	644.34945
1835.299	635.09945
1840.733	610.16195
1846.16	600.53695
1851.579	588.78695
1856.99	597.09945
1862.393	563.91195
1867.789	576.59945
1873.177	567.66195
1878.557	536.59945
1883.93	525.78695
