	¾ùÖµ
8-0 5 95(1)_RBg	8-0 5 95(1)_RBg
111.5196	-33.123742
120.9049	63.476258
130.2617	69.626258
139.59	80.601258
148.8902	83.826258
158.1623	96.551258
167.4065	185.47626
176.623	463.30126
185.8118	1451.2014
194.9732	2832.4514
204.1073	4815.1762
213.2142	5823.3262
222.2941	6227.3262
231.3471	6031.3012
240.3733	5689.0012
249.373	5461.1512
258.3463	5234.4512
267.2932	5024.9762
276.2139	4721.3262
285.1086	4453.6012
293.9775	4141.1764
302.8206	3907.2264
311.638	3682.2014
320.43	3514.7014
329.1967	3376.9514
337.9381	3326.3014
346.6545	3270.7264
355.3459	3196.9514
364.0125	3104.5264
372.6544	3041.1514
381.2718	2980.5764
389.8647	2955.8764
398.4334	2966.3014
406.9779	2927.9264
415.4984	2839.7514
423.9949	2770.3514
432.4677	2667.4264
440.9168	2590.8514
449.3424	2525.3264
457.7446	2474.0264
466.1235	2442.4264
474.4792	2412.8264
482.8119	2370.8514
491.1217	2329.8014
499.4087	2267.7764
507.6729	2203.9764
515.9147	2134.3264
524.134	2034.5264
532.3309	1898.6014
540.5057	1786.5764
548.6583	1685.2514
556.789	1639.4264
564.8978	1642.7014
572.9849	1704.0264
581.0503	1819.9014
589.0942	1897.4014
597.1167	1939.0264
605.1179	1878.6764
613.0979	1722.2264
621.0568	1599.0764
628.9948	1498.0514
636.9119	1444.0264
644.8082	1377.0264
652.684	1327.5264
660.5391	1291.9764
668.3739	1270.6264
676.1883	1279.1514
683.9825	1309.2014
691.7567	1369.7764
699.5107	1444.0764
707.2449	1559.1514
714.9593	1677.9014
722.654	1775.8014
730.3291	1747.0514
737.9847	1641.2514
745.6209	1568.6764
753.2379	1552.9014
760.8356	1560.8264
768.4142	1548.8514
775.9738	1499.4264
783.5146	1471.9764
791.0365	1544.1014
798.5397	1785.5514
806.0244	2023.2514
813.4905	2236.2264
820.9382	2434.5014
828.3676	2843.5514
835.7788	3182.5514
843.1719	3468.2264
850.5469	3522.1264
857.9039	3548.2014
865.2432	3628.3014
872.5646	3567.1014
879.8684	3407.5264
887.1546	3182.6764
894.4233	2943.6014
901.6747	2775.1014
908.9088	2733.8264
916.1255	2642.1014
923.3253	2503.3014
930.5079	2391.1264
937.6736	2350.2514
944.8224	2294.1264
951.9545	2246.5764
959.0698	2312.7764
966.1686	2433.8764
973.2508	2296.5014
980.3167	1989.9264
987.3661	1785.2514
994.3993	1783.6514
1001.416	1900.6264
1008.417	2043.8264
1015.402	2175.5764
1022.371	2218.8014
1029.324	2242.2014
1036.261	2277.1764
1043.183	2320.6764
1050.089	2474.7264
1056.98	2908.3264
1063.855	3206.7514
1070.714	3429.4014
1077.559	3569.5514
1084.388	3356.6014
1091.202	2820.7264
1098.001	2155.5764
1104.785	1838.3514
1111.554	1798.7014
1118.308	1737.9014
1125.048	1434.5764
1131.773	1199.3514
1138.483	1093.1514
1145.179	1055.6262
1151.86	1011.4513
1158.527	1002.40126
1165.18	1017.90126
1171.818	1024.9512
1178.442	1027.3513
1185.053	1041.5762
1191.649	1086.8514
1198.231	1107.4264
1204.799	1126.0014
1211.354	1174.6014
1217.895	1278.7014
1224.422	1408.6014
1230.936	1603.1514
1237.436	1866.7014
1243.922	2283.9264
1250.396	2865.1764
1256.856	3516.0514
1263.302	3858.3764
1269.736	3852.7514
1276.157	3613.7514
1282.564	3583.0764
1288.959	4219.4262
1295.34	5461.1012
1301.709	5821.7762
1308.065	4937.9762
1314.408	3832.0514
1320.739	2955.3514
1327.057	2263.1764
1333.363	1795.9514
1339.656	1598.6764
1345.937	1505.3264
1352.205	1419.6764
1358.462	1391.8514
1364.706	1377.6264
1370.938	1293.2264
1377.158	1154.3014
1383.366	1055.9264
1389.562	1079.3264
1395.746	1228.6764
1401.918	1384.0514
1408.079	1569.0264
1414.227	1951.4264
1420.365	2685.2514
1426.49	4533.5762
1432.605	7292.1012
1438.707	8647.5762
1444.799	8044.0012
1450.879	6923.2762
1456.948	5717.8012
1463.005	4285.3512
1469.052	2950.3764
1475.087	2002.7264
1481.111	1461.2264
1487.124	1159.9014
1493.127	985.07626
1499.118	877.95128
1505.099	793.37628
1511.069	729.85128
1517.028	685.42628
1522.977	641.00128
1528.915	614.60128
1534.842	586.07628
1540.76	567.92628
1546.666	544.67628
1552.563	529.05128
1558.448	516.45126
1564.324	500.70126
1570.19	479.37626
1576.045	469.52626
1581.89	472.27626
1587.726	473.10126
1593.551	462.95126
1599.366	452.75126
1605.172	454.90126
1610.967	482.45126
1616.753	541.10128
1622.529	625.17628
1628.296	753.67628
1634.052	1004.20126
1639.8	1687.4764
1645.537	3119.7264
1651.266	4458.7262
1656.984	3962.0264
1662.694	2278.3764
1668.394	1136.9264
1674.085	677.37628
1679.766	523.27628
1685.439	457.02626
1691.102	428.62626
1696.756	408.07626
1702.401	387.30126
1708.038	387.15126
1713.665	395.30126
1719.283	425.60126
1724.893	507.62626
1730.494	685.80128
1736.086	946.35128
1741.669	1174.9764
1747.244	1185.9514
1752.81	945.70128
1758.367	640.90128
1763.916	435.00126
1769.457	345.57626
1774.989	301.90126
1780.513	282.60126
1786.028	270.80126
1791.535	268.80126
1797.034	259.00126
1802.525	252.62626
1808.007	244.57626
1813.481	242.82626
1818.948	244.42626
1824.406	240.70126
1829.856	236.15126
1835.299	225.17626
1840.733	217.70126
1846.16	218.77626
1851.579	223.35126
1856.99	221.10126
1862.393	213.70126
1867.789	223.52626
1873.177	214.05126
1878.557	209.65126
1883.93	216.10126
