,index,value
0,111.5196,-22.98742
1,120.9049,67.95008
2,130.2617,71.20008
3,139.59,78.70008
4,148.8902,101.0751
5,158.1623,138.7626
6,167.4065,356.7626
7,176.623,1073.0755
8,185.8118,3592.763
9,194.9732,7094.0125
10,204.1073,12028.885
11,213.2142,14547.825
12,222.2941,15628.7
13,231.3471,15190.45
14,240.3733,14357.39
15,249.373,13836.635
16,258.3463,13384.885
17,267.2932,12931.515
18,276.2139,12272.76
19,285.1086,11673.51
20,293.9775,10915.265
21,302.8206,10388.885
22,311.638,9909.013
23,320.43,9511.013
24,329.1967,9170.4505
25,337.9381,9001.513
26,346.6545,8806.3255
27,355.3459,8622.5755
28,364.0125,8430.388
29,372.6544,8271.138
30,381.2718,8057.5125
31,389.8647,7963.6375
32,398.4334,7925.45
33,406.9779,7771.1375
34,415.4984,7512.7625
35,423.9949,7344.45
36,432.4677,7085.825
37,440.9168,6894.825
38,449.3424,6703.2
39,457.7446,6536.325
40,466.1235,6399.325
41,474.4792,6295.325
42,482.8119,6165.2
43,491.1217,6036.5125
44,499.4087,5877.2625
45,507.6729,5701.95
46,515.9147,5487.2625
47,524.134,5261.5125
48,532.3309,4951.325
49,540.5057,4712.1375
50,548.6583,4453.2625
51,556.789,4344.825
52,564.8978,4342.3875
53,572.9849,4438.325
54,581.0503,4642.575
55,589.0942,4768.8875
56,597.1167,4870.075
57,605.1179,4725.575
58,613.0979,4333.825
59,621.0568,4047.5755
60,628.9948,3775.8255
61,636.9119,3626.013
62,644.8082,3482.013
63,652.684,3356.3255
64,660.5391,3234.263
65,668.3739,3180.4505
66,676.1883,3193.513
67,683.9825,3276.013
68,691.7567,3444.763
69,699.5107,3610.263
70,707.2449,3879.4505
71,714.9593,4134.7
72,722.654,4329.2625
73,730.3291,4213.8875
74,737.9847,3880.763
75,745.6209,3681.513
76,753.2379,3606.138
77,760.8356,3621.888
78,768.4142,3603.3255
79,775.9738,3469.5755
80,783.5146,3346.763
81,791.0365,3442.263
82,798.5397,3852.763
83,806.0244,4286.825
84,813.4905,4792.1375
85,820.9382,5351.7625
86,828.3676,6430.95
87,835.7788,7178.95
88,843.1719,7676.3875
89,850.5469,7659.3875
90,857.9039,7670.8875
91,865.2432,7859.3875
92,872.5646,7821.2
93,879.8684,7490.1375
94,887.1546,7035.7625
95,894.4233,6589.0125
96,901.6747,6315.5125
97,908.9088,6260.8875
98,916.1255,6059.2625
99,923.3253,5760.5125
100,930.5079,5517.7
101,937.6736,5455.5125
102,944.8224,5378.95
103,951.9545,5296.45
104,959.0698,5465.575
105,966.1686,5731.0125
106,973.2508,5397.45
107,980.3167,4664.7625
108,987.3661,4009.513
109,994.3993,3898.0755
110,1001.416,4078.8255
111,1008.417,4323.7625
112,1015.402,4594.7
113,1022.371,4682.3875
114,1029.324,4720.6375
115,1036.261,4789.575
116,1043.183,4860.7
117,1050.089,5136.575
118,1056.98,6095.8875
119,1063.855,6731.7625
120,1070.714,7196.8875
121,1077.559,7400.5125
122,1084.388,6924.0125
123,1091.202,5941.7625
124,1098.001,4681.825
125,1104.785,4080.0755
126,1111.554,3878.5755
127,1118.308,3654.7005
128,1125.048,3038.4505
129,1131.773,2588.763
130,1138.483,2341.9505
131,1145.179,2264.513
132,1151.86,2191.513
133,1158.527,2179.3255
134,1165.18,2223.0755
135,1171.818,2266.9505
136,1178.442,2309.263
137,1185.053,2361.8255
138,1191.649,2478.263
139,1198.231,2531.263
140,1204.799,2641.7005
141,1211.354,2787.138
142,1217.895,3042.3255
143,1224.422,3288.888
144,1230.936,3768.2005
145,1237.436,4375.2
146,1243.922,5526.2625
147,1250.396,6941.325
148,1256.856,8648.388
149,1263.302,9405.513
150,1269.736,9286.9505
151,1276.157,8619.513
152,1282.564,8322.0755
153,1288.959,9439.013
154,1295.34,12081.575
155,1301.709,12753.575
156,1308.065,10786.265
157,1314.408,8608.138
158,1320.739,6625.5125
159,1327.057,5235.7
160,1333.363,4173.7625
