	¾ùÖµ
51-0 35 65(1)_RBg	51-0 35 65(1)_RBg
111.5196	-7.48697533333333
120.9049	64.1380266666667
130.2617	71.59636
139.59	84.5963566666667
148.8902	99.92969
158.1623	147.138033333333
167.4065	417.971366666667
176.623	1267.09633333333
185.8118	4371.013
194.9732	8514.47166666667
204.1073	14573.5566666667
213.2142	17591.3466666667
222.2941	18884.0133333333
231.3471	18353.7233333333
240.3733	17304.1
249.373	16640.9333333333
258.3463	16071.0133333333
267.2932	15551.0533333333
276.2139	14714.9733333333
285.1086	13972.9266666667
293.9775	13014.4266666667
302.8206	12386.1766666667
311.638	11765.5933333333
320.43	11308.22
329.1967	10881.43
337.9381	10676.5933333333
346.6545	10463.5133333333
355.3459	10253.0133333333
364.0125	10013.0543333333
372.6544	9827.055
381.2718	9567.38833333334
389.8647	9467.88833333334
398.4334	9441.805
406.9779	9269.555
415.4984	8967.43
423.9949	8746.18
432.4677	8439.18
440.9168	8193.05466666667
449.3424	7975.763
457.7446	7792.30466666667
466.1235	7618.22133333333
474.4792	7492.17966666667
482.8119	7352.17966666667
491.1217	7209.09633333333
499.4087	7020.80466666667
507.6729	6812.42966666667
515.9147	6554.42966666667
524.134	6250.05466666667
532.3309	5892.55466666667
540.5057	5595.67966666667
548.6583	5275.72133333333
556.789	5136.22133333333
564.8978	5153.97133333333
572.9849	5302.22133333333
581.0503	5567.34633333333
589.0942	5748.30466666667
597.1167	5884.513
605.1179	5688.513
613.0979	5217.638
621.0568	4848.42966666667
628.9948	4533.34633333333
636.9119	4361.42966666667
644.8082	4174.67966666667
652.684	4010.01333333333
660.5391	3871.72166666667
668.3739	3808.26333333333
676.1883	3823.305
683.9825	3945.305
691.7567	4167.72133333333
699.5107	4401.34633333333
707.2449	4764.05466666667
714.9593	5110.638
722.654	5344.42966666667
730.3291	5209.763
737.9847	4836.55466666667
745.6209	4577.55466666667
753.2379	4497.42966666667
760.8356	4550.22133333333
768.4142	4524.888
775.9738	4356.92966666667
783.5146	4242.97133333333
791.0365	4391.42966666667
798.5397	4954.59633333333
806.0244	5591.22133333333
813.4905	6237.17966666667
820.9382	6989.388
828.3676	8281.09666666667
835.7788	9375.26333333334
843.1719	10017.1376666667
850.5469	10021.7643333333
857.9039	10044.8866666667
865.2432	10319.3466666667
872.5646	10237.43
879.8684	9758.305
887.1546	9187.18
894.4233	8551.72166666667
901.6747	8208.013
908.9088	8133.34633333334
916.1255	7912.263
923.3253	7509.388
930.5079	7224.05466666667
937.6736	7136.17966666667
944.8224	7033.05466666667
951.9545	6931.80466666667
959.0698	7182.30466666667
966.1686	7579.72133333333
973.2508	7154.55466666667
980.3167	6112.30466666667
987.3661	5335.763
994.3993	5202.263
1001.416	5471.97133333333
1008.417	5849.47133333333
1015.402	6208.30466666667
1022.371	6351.763
1029.324	6434.59633333333
1036.261	6548.42966666667
1043.183	6641.638
1050.089	7066.17966666667
1056.98	8307.59666666667
1063.855	9274.13833333334
1070.714	9902.805
1077.559	10242.3033333333
1084.388	9637.43
1091.202	8174.72133333334
1098.001	6485.59633333333
1104.785	5588.17966666667
1111.554	5357.888
1118.308	5075.42966666667
1125.048	4232.59633333333
1131.773	3524.38833333333
1138.483	3214.38833333333
1145.179	3093.18
1151.86	2995.43
1158.527	2969.09666666667
1165.18	3021.805
1171.818	3075.47166666667
1178.442	3115.18
1185.053	3182.76333333333
1191.649	3296.63833333333
1198.231	3366.43
1204.799	3468.09666666667
1211.354	3663.555
1217.895	3965.18
1224.422	4345.72133333333
1230.936	4913.67966666667
1237.436	5734.55466666667
1243.922	7129.09633333333
1250.396	9051.38833333334
1256.856	11119.22
1263.302	12176.72
1269.736	12006.76
1276.157	11080.5533333333
1282.564	10708.5966666667
1288.959	12280.8033333333
1295.34	15507.2633333333
1301.709	16509.2233333333
1308.065	14024.5533333333
1314.408	11006.7633333333
1320.739	8549.43
1327.057	6665.138
1333.363	5316.30466666667
1339.656	4754.17966666667
1345.937	4475.638
1352.205	4264.42966666667
1358.462	4192.013
1364.706	4150.55466666667
1370.938	3887.01333333333
1377.158	3493.43
1383.366	3246.43
1389.562	3330.76333333333
1395.746	3768.97166666667
1401.918	4186.05466666667
1408.079	4694.34633333333
1414.227	5799.013
1420.365	7857.59633333333
1426.49	12932.22
1432.605	20430.3466666667
1438.707	24211.7633333333
1444.799	22572.5533333333
1450.879	19467.3066666667
1456.948	16218.0966666667
1463.005	12292.6366666667
1469.052	8592.59666666667
1475.087	5872.263
1481.111	4299.80466666667
1487.124	3451.555
1493.127	2951.97166666667
1499.118	2620.59666666667
1505.099	2384.47166666667
1511.069	2184.59666666667
1517.028	2067.17966666667
1522.977	1948.763
1528.915	1869.22133333333
1534.842	1789.05466666667
1540.76	1717.92966666667
1546.666	1649.30466666667
1552.563	1594.513
1558.448	1544.013
1564.324	1491.888
1570.19	1453.17966666667
1576.045	1439.888
1581.89	1427.80466666667
1587.726	1422.47133333333
1593.551	1421.72133333333
1599.366	1422.92966666667
1605.172	1439.138
1610.967	1504.59633333333
1616.753	1685.013
1622.529	1975.22133333333
1628.296	2422.63833333333
1634.052	3206.63833333333
1639.8	5213.97133333333
1645.537	9208.97166666667
1651.266	13655.76
1656.984	12903.26
1662.694	7764.05466666667
1668.394	3998.72166666667
1674.085	2225.43
1679.766	1648.763
1685.439	1377.22133333333
1691.102	1259.59633333333
1696.756	1202.513
1702.401	1161.80466666667
1708.038	1123.263
1713.665	1138.05466666667
1719.283	1223.55466666667
1724.893	1457.80466666667
1730.494	2024.92966666667
1736.086	2754.01333333333
1741.669	3423.68
1747.244	3443.51333333333
1752.81	2705.055
1758.367	1849.05466666667
1763.916	1203.67966666667
1769.457	962.3881
1774.989	841.4297
1780.513	782.263033333334
1786.028	727.721366666667
1791.535	709.388033333334
1797.034	697.346366666667
1802.525	683.721366666667
1808.007	661.346366666667
1813.481	637.6797
1818.948	611.846366666667
1824.406	604.138033333334
1829.856	594.596366666667
1835.299	577.096366666667
1840.733	561.3047
1846.16	547.721366666667
1851.579	547.5547
1856.99	545.0547
1862.393	534.721366666667
1867.789	530.346366666667
1873.177	530.096366666667
1878.557	504.5547
1883.93	494.8047
