	¾ùÖµ
70-0 60 40(1)_RBg	70-0 60 40(1)_RBg
111.5196	-36.50535
120.9049	91.36965
130.2617	106.93215
139.59	105.61965
148.8902	113.93215
158.1623	175.30715
167.4065	462.30715
176.623	1386.7445
185.8118	4770.307
194.9732	9247.182
204.1073	15769.555
213.2142	19030.245
222.2941	20411.495
231.3471	19858.245
240.3733	18770.43
249.373	18100.06
258.3463	17554.995
267.2932	17047.935
276.2139	16266.495
285.1086	15507.06
293.9775	14538.245
302.8206	13863.37
311.638	13252.935
320.43	12777.435
329.1967	12323.185
337.9381	12107.31
346.6545	11846.68
355.3459	11604.43
364.0125	11375.37
372.6544	11148.495
381.2718	10837.245
389.8647	10721.68
398.4334	10667.12
406.9779	10455.995
415.4984	10115.37
423.9949	9896.7445
432.4677	9556.432
440.9168	9295.1195
449.3424	9045.8695
457.7446	8830.557
466.1235	8610.2445
474.4792	8457.057
482.8119	8286.6195
491.1217	8105.3695
499.4087	7892.807
507.6729	7656.557
515.9147	7381.2445
524.134	7057.057
532.3309	6684.3695
540.5057	6361.7445
548.6583	6041.432
556.789	5904.057
564.8978	5902.7445
572.9849	6021.3695
581.0503	6237.307
589.0942	6383.682
597.1167	6482.2445
605.1179	6264.557
613.0979	5786.1195
621.0568	5382.307
628.9948	5043.182
636.9119	4851.432
644.8082	4644.6195
652.684	4478.4945
660.5391	4344.557
668.3739	4273.7445
676.1883	4290.807
683.9825	4398.807
691.7567	4636.932
699.5107	4856.682
707.2449	5192.557
714.9593	5507.6195
722.654	5696.682
730.3291	5527.3695
737.9847	5111.2445
745.6209	4795.557
753.2379	4688.682
760.8356	4716.182
768.4142	4681.9945
775.9738	4515.432
783.5146	4356.8695
791.0365	4446.057
798.5397	4876.307
806.0244	5387.8695
813.4905	6011.182
820.9382	6822.432
828.3676	8162.869
835.7788	9226.4945
843.1719	9737.557
850.5469	9630.307
857.9039	9589.4945
865.2432	9872.1195
872.5646	9856.9945
879.8684	9421.9945
887.1546	8867.1195
894.4233	8359.2445
901.6747	8139.5565
908.9088	8113.6195
916.1255	7869.6195
923.3253	7470.4945
930.5079	7201.9945
937.6736	7131.557
944.8224	7078.807
951.9545	7031.182
959.0698	7253.2445
966.1686	7624.432
973.2508	7210.182
980.3167	6110.557
987.3661	5248.057
994.3993	5037.6195
1001.416	5219.682
1008.417	5512.807
1015.402	5789.557
1022.371	5926.932
1029.324	5972.932
1036.261	6065.432
1043.183	6136.4945
1050.089	6497.1195
1056.98	7607.557
1063.855	8506.8695
1070.714	9046.9945
1077.559	9281.807
1084.388	8715.432
1091.202	7460.8695
1098.001	6111.4945
1104.785	5342.932
1111.554	5031.6195
1118.308	4655.432
1125.048	3938.1825
1131.773	3327.4325
1138.483	3081.1825
1145.179	2987.995
1151.86	2919.4325
1158.527	2894.8075
1165.18	2938.12
1171.818	3007.745
1178.442	3093.995
1185.053	3191.745
1191.649	3302.995
1198.231	3396.1825
1204.799	3527.9325
1211.354	3757.87
1217.895	4060.9325
1224.422	4415.807
1230.936	4961.2445
1237.436	5812.182
1243.922	7252.1195
1250.396	9334.6195
1256.856	11394.185
1263.302	12478.995
1269.736	12244.12
1276.157	11217.245
1282.564	10714.56
1288.959	12025.87
1295.34	14838.435
1301.709	15842.87
1308.065	13616.995
1314.408	10694.43
1320.739	8493.4945
1327.057	6658.3695
1333.363	5434.932
1339.656	4884.7445
1345.937	4611.682
1352.205	4396.557
1358.462	4345.432
1364.706	4300.932
1370.938	4066.4325
1377.158	3694.8075
1383.366	3464.5575
1389.562	3592.8075
1395.746	4021.62
1401.918	4372.9945
1408.079	4838.557
1414.227	5937.8695
1420.365	7892.932
1426.49	12650.37
1432.605	19664.12
1438.707	23446.62
1444.799	21938.745
1450.879	18913.62
1456.948	15866.185
1463.005	12058.495
1469.052	8593.682
1475.087	5936.432
1481.111	4461.4945
1487.124	3634.245
1493.127	3148.9325
1499.118	2815.1825
1505.099	2596.245
1511.069	2422.5575
1517.028	2287.245
1522.977	2160.245
1528.915	2076.245
1534.842	1992.807
1540.76	1920.3695
1546.666	1859.932
1552.563	1819.807
1558.448	1769.307
1564.324	1734.807
1570.19	1685.2445
1576.045	1642.1195
1581.89	1633.682
1587.726	1645.307
1593.551	1643.9945
1599.366	1645.557
1605.172	1672.432
1610.967	1750.807
1616.753	1926.1195
1622.529	2241.5575
1628.296	2733.6825
1634.052	3538.745
1639.8	5507.2445
1645.537	9458.432
1651.266	14133.435
1656.984	13867.555
1662.694	8775.182
1668.394	4613.2445
1674.085	2579.4325
1679.766	1909.182
1685.439	1608.6195
1691.102	1455.6195
1696.756	1380.057
1702.401	1327.682
1708.038	1294.7445
1713.665	1295.307
1719.283	1371.2445
1724.893	1590.807
1730.494	2135.62
1736.086	2856.37
1741.669	3536.995
1747.244	3531.995
1752.81	2795.12
1758.367	1962.7445
1763.916	1327.8695
1769.457	1071.932
1774.989	948.55715
1780.513	905.36965
1786.028	866.86965
1791.535	837.36965
1797.034	813.24465
1802.525	796.80715
1808.007	772.43215
1813.481	753.80715
1818.948	742.55715
1824.406	707.74465
1829.856	704.11965
1835.299	691.24465
1840.733	671.24465
1846.16	651.80715
1851.579	638.93215
1856.99	632.24465
1862.393	624.74465
1867.789	596.11965
1873.177	591.80715
1878.557	580.74465
1883.93	581.18215
