	¾ùÖµ
33-0 15 85(1)_RBg	33-0 15 85(1)_RBg
111.5196	-31.3568433333333
120.9049	69.8931566666667
130.2617	89.89317
139.59	95.6431666666667
148.8902	104.934833333333
158.1623	150.768166666667
167.4065	369.434833333333
176.623	1087.143
185.8118	3699.518
194.9732	7238.85133333333
204.1073	12360.2666666667
213.2142	14925.4766666667
222.2941	15967.81
231.3471	15494.1033333333
240.3733	14621.6433333333
249.373	14041.1033333333
258.3463	13505.9333333333
267.2932	12992.1433333333
276.2139	12234.4766666667
285.1086	11561.1
293.9775	10748.48
302.8206	10170.4766666667
311.638	9612.26833333334
320.43	9213.81
329.1967	8865.06
337.9381	8697.64333333334
346.6545	8537.89333333334
355.3459	8341.10166666667
364.0125	8115.97633333333
372.6544	7958.85133333333
381.2718	7781.35133333333
389.8647	7693.43466666667
398.4334	7690.22633333333
406.9779	7565.35133333333
415.4984	7314.68466666667
423.9949	7123.30966666667
432.4677	6825.85133333333
440.9168	6612.643
449.3424	6461.393
457.7446	6314.143
466.1235	6178.43466666667
474.4792	6089.35133333333
482.8119	5983.55966666667
491.1217	5871.768
499.4087	5724.93466666667
507.6729	5547.93466666667
515.9147	5352.60133333333
524.134	5105.10133333333
532.3309	4774.47633333333
540.5057	4517.68466666667
548.6583	4256.643
556.789	4134.72633333333
564.8978	4143.80966666667
572.9849	4303.43466666667
581.0503	4561.30966666667
589.0942	4746.393
597.1167	4893.68466666667
605.1179	4723.22633333333
613.0979	4324.143
621.0568	4002.80966666667
628.9948	3731.268
636.9119	3588.018
644.8082	3426.05966666667
652.684	3288.768
660.5391	3158.97633333333
668.3739	3107.10133333333
676.1883	3132.72633333333
683.9825	3232.05966666667
691.7567	3413.268
699.5107	3611.22633333333
707.2449	3928.018
714.9593	4224.268
722.654	4452.85133333333
730.3291	4356.35133333333
737.9847	4067.768
745.6209	3874.893
753.2379	3822.97633333333
760.8356	3857.518
768.4142	3826.22633333333
775.9738	3682.97633333333
783.5146	3571.80966666667
791.0365	3748.018
798.5397	4319.518
806.0244	4892.72633333333
813.4905	5467.10133333333
820.9382	6015.518
828.3676	7097.30966666667
835.7788	7994.68466666667
843.1719	8656.64333333334
850.5469	8742.10166666667
857.9039	8790.81
865.2432	9004.89333333334
872.5646	8887.72666666667
879.8684	8473.39333333334
887.1546	7951.268
894.4233	7370.43466666667
901.6747	6967.393
908.9088	6858.18466666667
916.1255	6663.55966666667
923.3253	6325.47633333333
930.5079	6019.93466666667
937.6736	5918.47633333333
944.8224	5780.143
951.9545	5666.93466666667
959.0698	5841.55966666667
966.1686	6139.35133333333
973.2508	5785.768
980.3167	4970.05966666667
987.3661	4394.018
994.3993	4335.93466666667
1001.416	4610.768
1008.417	4974.18466666667
1015.402	5274.268
1022.371	5381.22633333333
1029.324	5436.60133333333
1036.261	5533.893
1043.183	5616.10133333333
1050.089	5969.47633333333
1056.98	7022.85133333333
1063.855	7823.22633333333
1070.714	8329.26833333334
1077.559	8658.10166666667
1084.388	8165.60133333333
1091.202	6837.143
1098.001	5292.30966666667
1104.785	4477.43466666667
1111.554	4353.35133333333
1118.308	4169.72633333333
1125.048	3460.85133333333
1131.773	2845.05966666667
1138.483	2595.05966666667
1145.179	2481.018
1151.86	2385.893
1158.527	2370.93466666667
1165.18	2418.05966666667
1171.818	2459.643
1178.442	2481.47633333333
1185.053	2543.85133333333
1191.649	2645.68466666667
1198.231	2703.268
1204.799	2774.143
1211.354	2930.05966666667
1217.895	3188.643
1224.422	3517.60133333333
1230.936	4031.05966666667
1237.436	4734.47633333333
1243.922	5833.80966666667
1250.396	7380.93466666667
1256.856	9088.31
1263.302	10016.267
1269.736	9969.43566666667
1276.157	9303.435
1282.564	9147.14333333334
1288.959	10705.6033333333
1295.34	13645.81
1301.709	14631.6433333333
1308.065	12468.1866666667
1314.408	9703.76833333334
1320.739	7520.43466666667
1327.057	5787.43466666667
1333.363	4596.268
1339.656	4099.68466666667
1345.937	3847.768
1352.205	3650.93466666667
1358.462	3590.97633333333
1364.706	3559.47633333333
1370.938	3307.893
1377.158	2948.97633333333
1383.366	2715.93466666667
1389.562	2771.893
1395.746	3171.97633333333
1401.918	3580.018
1408.079	4050.18466666667
1414.227	5047.93466666667
1420.365	6886.768
1426.49	11559.3933333333
1432.605	18246.31
1438.707	21850.1866666667
1444.799	20416.3933333333
1450.879	17548.56
1456.948	14622.8533333333
1463.005	10987.1433333333
1469.052	7687.60133333333
1475.087	5181.85133333333
1481.111	3786.22633333333
1487.124	2992.43466666667
1493.127	2547.018
1499.118	2247.72633333333
1505.099	2037.68466666667
1511.069	1865.60133333333
1517.028	1731.68466666667
1522.977	1636.143
1528.915	1555.30966666667
1534.842	1465.47633333333
1540.76	1422.643
1546.666	1366.72633333333
1552.563	1324.22633333333
1558.448	1282.05966666667
1564.324	1239.893
1570.19	1215.143
1576.045	1192.35133333333
1581.89	1165.47633333333
1587.726	1148.018
1593.551	1132.893
1599.366	1144.68466666667
1605.172	1175.10133333333
1610.967	1228.30966666667
1616.753	1379.22633333333
1622.529	1626.30966666667
1628.296	1992.60133333333
1634.052	2661.768
1639.8	4427.72633333333
1645.537	8068.05966666667
1651.266	11732.02
1656.984	10752.1033333333
1662.694	6309.97633333333
1668.394	3149.10133333333
1674.085	1800.97633333333
1679.766	1333.85133333333
1685.439	1132.768
1691.102	1041.97633333333
1696.756	1009.14296666667
1702.401	968.059833333333
1708.038	946.143166666667
1713.665	959.309833333333
1719.283	1037.18466666667
1724.893	1263.30966666667
1730.494	1770.268
1736.086	2459.72633333333
1741.669	3037.30966666667
1747.244	3044.22633333333
1752.81	2402.35133333333
1758.367	1601.72633333333
1763.916	1043.268
1769.457	801.518166666667
1774.989	699.6015
1780.513	649.059833333333
1786.028	626.309833333333
1791.535	604.059833333333
1797.034	586.268166666667
1802.525	575.059833333333
1808.007	561.2265
1813.481	543.393166666667
1818.948	532.893166666667
1824.406	517.7265
1829.856	502.8515
1835.299	480.9765
1840.733	477.934833333333
1846.16	471.934833333333
1851.579	453.393166666667
1856.99	452.2265
1862.393	458.559833333333
1867.789	463.934833333333
1873.177	448.768166666667
1878.557	426.684833333333
1883.93	416.3515
