,index,value
0,111.5196,-37.7824466666667
1,120.9049,90.46754
2,130.2617,100.175873333333
3,139.59,98.6758733333334
4,148.8902,115.425863333333
5,158.1623,153.425866666667
6,167.4065,351.050866666667
7,176.623,996.301033333334
8,185.8118,3334.63433333333
9,194.9732,6479.63433333334
10,204.1073,11059.2166666667
11,213.2142,13331.6366666667
12,222.2941,14314.55
13,231.3471,13904.05
14,240.3733,13103.5933333333
15,249.373,12599.8
16,258.3463,12164.4666666667
17,267.2932,11725.4266666667
18,276.2139,11052.05
19,285.1086,10465.4666666667
20,293.9775,9741.426
21,302.8206,9256.46766666667
22,311.638,8780.84266666667
23,320.43,8413.051
24,329.1967,8087.13433333334
25,337.9381,7947.13433333334
26,346.6545,7796.71766666667
27,355.3459,7619.926
28,364.0125,7441.21766666667
29,372.6544,7285.051
30,381.2718,7115.63433333334
31,389.8647,7050.34266666667
32,398.4334,7030.926
33,406.9779,6894.551
34,415.4984,6672.46766666667
35,423.9949,6504.551
36,432.4677,6248.13433333334
37,440.9168,6051.551
38,449.3424,5894.926
39,457.7446,5767.50933333333
40,466.1235,5638.71766666667
41,474.4792,5564.301
42,482.8119,5448.71766666667
43,491.1217,5345.96766666667
44,499.4087,5223.38433333333
45,507.6729,5081.426
46,515.9147,4892.09266666667
47,524.134,4662.13433333333
48,532.3309,4377.21766666667
49,540.5057,4136.96766666667
50,548.6583,3894.00933333333
51,556.789,3800.71766666667
52,564.8978,3807.75933333333
53,572.9849,3921.63433333333
54,581.0503,4147.59266666667
55,589.0942,4299.426
56,597.1167,4409.176
57,605.1179,4276.25933333333
58,613.0979,3937.75933333333
59,621.0568,3653.96766666667
60,628.9948,3393.71766666667
61,636.9119,3270.38433333333
62,644.8082,3139.926
63,652.684,3021.84266666667
64,660.5391,2899.551
65,668.3739,2851.051
66,676.1883,2856.75933333333
67,683.9825,2938.676
68,691.7567,3105.051
69,699.5107,3273.75933333333
70,707.2449,3556.13433333333
71,714.9593,3802.50933333333
72,722.654,3990.46766666667
73,730.3291,3902.75933333333
74,737.9847,3623.96766666667
75,745.6209,3445.926
76,753.2379,3411.676
77,760.8356,3450.46766666667
78,768.4142,3405.46766666667
79,775.9738,3269.926
80,783.5146,3171.88433333333
81,791.0365,3308.801
82,798.5397,3795.38433333333
83,806.0244,4278.25933333333
84,813.4905,4771.25933333333
85,820.9382,5251.176
86,828.3676,6193.21766666667
87,835.7788,6962.25933333334
88,843.1719,7506.50933333334
89,850.5469,7553.051
90,857.9039,7589.926
91,865.2432,7774.50933333334
92,872.5646,7690.426
93,879.8684,7334.38433333334
94,887.1546,6891.051
95,894.4233,6397.176
96,901.6747,6076.34266666667
97,908.9088,5996.25933333333
98,916.1255,5824.051
99,923.3253,5522.59266666667
100,930.5079,5260.34266666667
101,937.6736,5178.63433333333
102,944.8224,5071.71766666667
103,951.9545,4979.801
104,959.0698,5125.88433333333
105,966.1686,5383.13433333333
106,973.2508,5078.676
