,index,value
0,111.5196,-11.54199
1,120.9049,94.207995
2,130.2617,100.957995
3,139.59,120.332995
4,148.8902,153.958
5,158.1623,191.583
6,167.4065,449.958
7,176.623,1328.1455
8,185.8118,4528.958
9,194.9732,8771.5205
10,204.1073,14905.52
11,213.2142,17967.585
12,222.2941,19314.96
13,231.3471,18804.525
14,240.3733,17824.77
15,249.373,17234.145
16,258.3463,16796.395
17,267.2932,16390.705
18,276.2139,15714.455
19,285.1086,15072.52
20,293.9775,14248.085
21,302.8206,13673.46
22,311.638,13125.71
23,320.43,12705.395
24,329.1967,12299.205
25,337.9381,12076.645
26,346.6545,11785.645
27,355.3459,11566.21
28,364.0125,11352.77
29,372.6544,11158.58
30,381.2718,10842.085
31,389.8647,10700.08
32,398.4334,10629.205
33,406.9779,10392.895
34,415.4984,10069.5195
35,423.9949,9875.0205
36,432.4677,9553.5205
37,440.9168,9284.8955
38,449.3424,9024.708
39,457.7446,8801.833
40,466.1235,8576.1455
41,474.4792,8408.5205
42,482.8119,8224.2705
43,491.1217,8054.333
44,499.4087,7818.5205
45,507.6729,7593.7705
46,515.9147,7312.1455
47,524.134,7004.3955
48,532.3309,6660.2705
49,540.5057,6379.708
50,548.6583,6093.708
51,556.789,5983.208
52,564.8978,5967.6455
53,572.9849,6004.0205
54,581.0503,6124.1455
55,589.0942,6224.333
56,597.1167,6292.5205
57,605.1179,6105.083
58,613.0979,5676.583
59,621.0568,5329.833
60,628.9948,4997.208
61,636.9119,4804.2705
62,644.8082,4596.6455
63,652.684,4417.3955
64,660.5391,4284.3955
65,668.3739,4225.5205
66,676.1883,4230.083
67,683.9825,4327.333
68,691.7567,4538.708
69,699.5107,4721.6455
70,707.2449,5016.8955
71,714.9593,5264.2705
72,722.654,5397.208
73,730.3291,5205.0205
74,737.9847,4770.208
75,745.6209,4493.958
76,753.2379,4346.958
77,760.8356,4335.8955
78,768.4142,4328.3955
79,775.9738,4190.708
80,783.5146,3990.8955
81,791.0365,4018.833
82,798.5397,4317.333
83,806.0244,4648.5205
84,813.4905,5206.6455
