,index,value
0,111.5196,-36.50535
1,120.9049,91.36965
2,130.2617,106.93215
3,139.59,105.61965
4,148.8902,113.93215
5,158.1623,175.30715
6,167.4065,462.30715
7,176.623,1386.7445
8,185.8118,4770.307
9,194.9732,9247.182
10,204.1073,15769.555
11,213.2142,19030.245
12,222.2941,20411.495
13,231.3471,19858.245
14,240.3733,18770.43
15,249.373,18100.06
16,258.3463,17554.995
17,267.2932,17047.935
18,276.2139,16266.495
19,285.1086,15507.06
20,293.9775,14538.245
21,302.8206,13863.37
22,311.638,13252.935
23,320.43,12777.435
24,329.1967,12323.185
25,337.9381,12107.31
26,346.6545,11846.68
27,355.3459,11604.43
28,364.0125,11375.37
29,372.6544,11148.495
30,381.2718,10837.245
31,389.8647,10721.68
32,398.4334,10667.12
33,406.9779,10455.995
34,415.4984,10115.37
35,423.9949,9896.7445
36,432.4677,9556.432
37,440.9168,9295.1195
38,449.3424,9045.8695
39,457.7446,8830.557
40,466.1235,8610.2445
41,474.4792,8457.057
42,482.8119,8286.6195
43,491.1217,8105.3695
44,499.4087,7892.807
45,507.6729,7656.557
46,515.9147,7381.2445
47,524.134,7057.057
48,532.3309,6684.3695
49,540.5057,6361.7445
50,548.6583,6041.432
51,556.789,5904.057
52,564.8978,5902.7445
53,572.9849,6021.3695
54,581.0503,6237.307
55,589.0942,6383.682
56,597.1167,6482.2445
57,605.1179,6264.557
58,613.0979,5786.1195
59,621.0568,5382.307
60,628.9948,5043.182
61,636.9119,4851.432
62,644.8082,4644.6195
63,652.684,4478.4945
64,660.5391,4344.557
65,668.3739,4273.7445
66,676.1883,4290.807
67,683.9825,4398.807
68,691.7567,4636.932
69,699.5107,4856.682
70,707.2449,5192.557
71,714.9593,5507.6195
72,722.654,5696.682
73,730.3291,5527.3695
74,737.9847,5111.2445
75,745.6209,4795.557
76,753.2379,4688.682
77,760.8356,4716.182
78,768.4142,4681.9945
79,775.9738,4515.432
80,783.5146,4356.8695
81,791.0365,4446.057
82,798.5397,4876.307
83,806.0244,5387.8695
84,813.4905,6011.182
85,820.9382,6822.432
86,828.3676,8162.869
87,835.7788,9226.4945
88,843.1719,9737.557
89,850.5469,9630.307
90,857.9039,9589.4945
91,865.2432,9872.1195
92,872.5646,9856.9945
93,879.8684,9421.9945
94,887.1546,8867.1195
95,894.4233,8359.2445
96,901.6747,8139.5565
97,908.9088,8113.6195
98,916.1255,7869.6195
99,923.3253,7470.4945
100,930.5079,7201.9945
101,937.6736,7131.557
102,944.8224,7078.807
103,951.9545,7031.182
104,959.0698,7253.2445
105,966.1686,7624.432
106,973.2508,7210.182
107,980.3167,6110.557
108,987.3661,5248.057
109,994.3993,5037.6195
110,1001.416,5219.682
111,1008.417,5512.807
112,1015.402,5789.557
113,1022.371,5926.932
114,1029.324,5972.932
115,1036.261,6065.432
116,1043.183,6136.4945
117,1050.089,6497.1195
118,1056.98,7607.557
119,1063.855,8506.8695
120,1070.714,9046.9945
121,1077.559,9281.807
122,1084.388,8715.432
123,1091.202,7460.8695
124,1098.001,6111.4945
125,1104.785,5342.932
126,1111.554,5031.6195
127,1118.308,4655.432
128,1125.048,3938.1825
129,1131.773,3327.4325
130,1138.483,3081.1825
131,1145.179,2987.995
132,1151.86,2919.4325
133,1158.527,2894.8075
134,1165.18,2938.12
135,1171.818,3007.745
136,1178.442,3093.995
137,1185.053,3191.745
138,1191.649,3302.995
139,1198.231,3396.1825
140,1204.799,3527.9325
141,1211.354,3757.87
142,1217.895,4060.9325
143,1224.422,4415.807
144,1230.936,4961.2445
145,1237.436,5812.182
146,1243.922,7252.1195
147,1250.396,9334.6195
148,1256.856,11394.185
149,1263.302,12478.995
150,1269.736,12244.12
151,1276.157,11217.245
152,1282.564,10714.56
153,1288.959,12025.87
154,1295.34,14838.435
155,1301.709,15842.87
156,1308.065,13616.995
157,1314.408,10694.43
158,1320.739,8493.4945
159,1327.057,6658.3695
160,1333.363,5434.932
161,1339.656,4884.7445
162,1345.937,4611.682
163,1352.205,4396.557
164,1358.462,4345.432
165,1364.706,4300.932
166,1370.938,4066.4325
167,1377.158,3694.8075
168,1383.366,3464.5575
169,1389.562,3592.8075
170,1395.746,4021.62
171,1401.918,4372.9945
172,1408.079,4838.557
173,1414.227,5937.8695
174,1420.365,7892.932
175,1426.49,12650.37
176,1432.605,19664.12
177,1438.707,23446.62
178,1444.799,21938.745
179,1450.879,18913.62
180,1456.948,15866.185
181,1463.005,12058.495
182,1469.052,8593.682
183,1475.087,5936.432
184,1481.111,4461.4945
185,1487.124,3634.245
186,1493.127,3148.9325
187,1499.118,2815.1825
188,1505.099,2596.245
189,1511.069,2422.5575
190,1517.028,2287.245
191,1522.977,2160.245
192,1528.915,2076.245
193,1534.842,1992.807
194,1540.76,1920.3695
195,1546.666,1859.932
196,1552.563,1819.807
197,1558.448,1769.307
198,1564.324,1734.807
199,1570.19,1685.2445
200,1576.045,1642.1195
201,1581.89,1633.682
202,1587.726,1645.307
203,1593.551,1643.9945
204,1599.366,1645.557
205,1605.172,1672.432
206,1610.967,1750.807
207,1616.753,1926.1195
208,1622.529,2241.5575
209,1628.296,2733.6825
210,1634.052,3538.745
211,1639.8,5507.2445
212,1645.537,9458.432
213,1651.266,14133.435
214,1656.984,13867.555
215,1662.694,8775.182
216,1668.394,4613.2445
217,1674.085,2579.4325
218,1679.766,1909.182
219,1685.439,1608.6195
220,1691.102,1455.6195
221,1696.756,1380.057
222,1702.401,1327.682
223,1708.038,1294.7445
224,1713.665,1295.307
225,1719.283,1371.2445
226,1724.893,1590.807
227,1730.494,2135.62
228,1736.086,2856.37
229,1741.669,3536.995
230,1747.244,3531.995
231,1752.81,2795.12
232,1758.367,1962.7445
233,1763.916,1327.8695
234,1769.457,1071.932
235,1774.989,948.55715
236,1780.513,905.36965
237,1786.028,866.86965
238,1791.535,837.36965
239,1797.034,813.24465
240,1802.525,796.80715
241,1808.007,772.43215
242,1813.481,753.80715
243,1818.948,742.55715
244,1824.406,707.74465
245,1829.856,704.11965
246,1835.299,691.24465
247,1840.733,671.24465
248,1846.16,651.80715
249,1851.579,638.93215
250,1856.99,632.24465
251,1862.393,624.74465
252,1867.789,596.11965
253,1873.177,591.80715
254,1878.557,580.74465
255,1883.93,581.18215
