	¾ùÖµ
48-0 30 70(1)_RBg	48-0 30 70(1)_RBg
111.5196	-32.0758266666667
120.9049	83.9241766666667
130.2617	95.6325
139.59	100.2575
148.8902	114.340833333333
158.1623	161.049166666667
167.4065	394.7575
176.623	1154.63266666667
185.8118	3941.799
194.9732	7649.54933333334
204.1073	13067.4266666667
213.2142	15758.05
222.2941	16909.6733333333
231.3471	16409.59
240.3733	15489.55
249.373	14902.59
258.3463	14368.84
267.2932	13885.9233333333
276.2139	13121.8833333333
285.1086	12458.9233333333
293.9775	11622.1733333333
302.8206	11053.8833333333
311.638	10481.34
320.43	10055.7166666667
329.1967	9678.966
337.9381	9509.841
346.6545	9327.88266666667
355.3459	9130.966
364.0125	8918.25766666667
372.6544	8731.966
381.2718	8506.00766666667
389.8647	8415.38266666667
398.4334	8399.591
406.9779	8253.04933333333
415.4984	7971.841
423.9949	7770.54933333334
432.4677	7483.50766666667
440.9168	7262.54933333334
449.3424	7049.79933333334
457.7446	6898.13266666667
466.1235	6753.591
474.4792	6647.17433333334
482.8119	6531.341
491.1217	6399.17433333334
499.4087	6222.92433333334
507.6729	6050.091
515.9147	5823.50766666667
524.134	5558.75766666667
532.3309	5224.54933333333
540.5057	4966.79933333333
548.6583	4670.216
556.789	4557.29933333333
564.8978	4569.75766666667
572.9849	4688.216
581.0503	4961.216
589.0942	5120.38266666667
597.1167	5232.966
605.1179	5059.716
613.0979	4642.341
621.0568	4316.341
628.9948	4016.71566666667
636.9119	3873.63233333333
644.8082	3725.299
652.684	3569.424
660.5391	3434.50733333333
668.3739	3390.84066666667
676.1883	3397.549
683.9825	3485.799
691.7567	3694.75733333333
699.5107	3871.13233333333
707.2449	4203.13266666667
714.9593	4474.42433333333
722.654	4681.00766666667
730.3291	4576.466
737.9847	4257.29933333333
745.6209	4040.174
753.2379	3966.21566666667
760.8356	3999.674
768.4142	3969.38233333333
775.9738	3818.299
783.5146	3688.674
791.0365	3820.424
798.5397	4327.67433333333
806.0244	4858.92433333333
813.4905	5451.42433333333
820.9382	6028.17433333333
828.3676	7178.091
835.7788	8041.13266666667
843.1719	8662.63266666667
850.5469	8684.25766666667
857.9039	8704.966
865.2432	8910.00766666667
872.5646	8829.88266666667
879.8684	8442.63266666667
887.1546	7913.966
894.4233	7387.13266666667
901.6747	7057.92433333334
908.9088	6967.67433333334
916.1255	6768.92433333334
923.3253	6432.38266666667
930.5079	6127.88266666667
937.6736	6041.42433333333
944.8224	5942.00766666667
951.9545	5834.716
959.0698	6022.54933333333
966.1686	6321.79933333334
973.2508	5959.88266666667
980.3167	5133.88266666667
987.3661	4459.00766666667
994.3993	4370.04933333333
1001.416	4606.716
1008.417	4907.591
1015.402	5214.88266666667
1022.371	5309.25766666667
1029.324	5357.75766666667
1036.261	5432.54933333333
1043.183	5511.29933333333
1050.089	5861.966
1056.98	6903.466
1063.855	7634.716
1070.714	8171.17433333334
1077.559	8426.591
1084.388	7904.13266666667
1091.202	6712.04933333334
1098.001	5258.17433333333
1104.785	4528.841
1111.554	4342.341
1118.308	4130.341
1125.048	3420.13233333333
1131.773	2867.549
1138.483	2611.924
1145.179	2518.00733333333
1151.86	2429.63233333333
1158.527	2420.46566666667
1165.18	2456.21566666667
1171.818	2497.924
1178.442	2550.38233333333
1185.053	2619.75733333333
1191.649	2732.174
1198.231	2799.13233333333
1204.799	2889.09066666667
1211.354	3053.549
1217.895	3335.799
1224.422	3636.38233333333
1230.936	4169.841
1237.436	4840.841
1243.922	6082.42433333333
