,index,value
0,111.5196,-14.6505305
1,120.9049,87.974475
2,130.2617,87.599475
3,139.59,90.036955
4,148.8902,119.41195
5,158.1623,164.84945
6,167.4065,409.72445
7,176.623,1204.662
8,185.8118,4086.8495
9,194.9732,7982.162
10,204.1073,13459.85
11,213.2142,16291.1
12,222.2941,17490.415
13,231.3471,17022.85
14,240.3733,16118.85
15,249.373,15562.35
16,258.3463,15147.225
17,267.2932,14759.975
18,276.2139,14158.475
19,285.1086,13552.41
20,293.9775,12789.1
21,302.8206,12234.725
22,311.638,11753.54
23,320.43,11348.35
24,329.1967,11008.04
25,337.9381,10790.475
26,346.6545,10535.165
27,355.3459,10313.415
28,364.0125,10121.16
29,372.6544,9921.349
30,381.2718,9666.0365
31,389.8647,9535.6615
32,398.4334,9465.6615
33,406.9779,9270.7865
34,415.4984,8993.474
35,423.9949,8788.974
36,432.4677,8524.2865
37,440.9168,8267.5365
38,449.3424,8043.912
39,457.7446,7844.412
40,466.1235,7663.037
41,474.4792,7495.0995
42,482.8119,7350.412
43,491.1217,7199.912
44,499.4087,6991.287
45,507.6729,6785.0995
46,515.9147,6549.2245
47,524.134,6267.5995
48,532.3309,5954.037
49,540.5057,5682.912
50,548.6583,5437.912
51,556.789,5326.2245
52,564.8978,5303.037
53,572.9849,5371.662
54,581.0503,5490.537
55,589.0942,5585.8495
56,597.1167,5643.912
57,605.1179,5476.9745
58,613.0979,5087.5995
59,621.0568,4761.662
60,628.9948,4493.537
61,636.9119,4296.162
62,644.8082,4127.7245
63,652.684,3960.662
64,660.5391,3829.787
65,668.3739,3777.9745
66,676.1883,3795.912
67,683.9825,3884.162
68,691.7567,4041.162
69,699.5107,4230.162
70,707.2449,4471.662
71,714.9593,4726.4745
72,722.654,4845.162
73,730.3291,4686.0995
74,737.9847,4337.787
75,745.6209,4054.4745
76,753.2379,3946.037
77,760.8356,3947.912
78,768.4142,3917.787
79,775.9738,3781.4745
80,783.5146,3634.3495
81,791.0365,3664.037
82,798.5397,3933.8495
83,806.0244,4317.7245
84,813.4905,4778.2245
85,820.9382,5484.912
86,828.3676,6570.162
87,835.7788,7419.287
88,843.1719,7748.662
89,850.5469,7605.7245
90,857.9039,7550.162
91,865.2432,7803.0995
92,872.5646,7821.537
93,879.8684,7475.787
94,887.1546,7062.787
95,894.4233,6690.537
96,901.6747,6586.7245
97,908.9088,6588.537
98,916.1255,6423.537
99,923.3253,6095.912
100,930.5079,5904.2245
101,937.6736,5868.662
102,944.8224,5828.537
103,951.9545,5793.0995
104,959.0698,5985.4745
105,966.1686,6303.2245
106,973.2508,5971.8495
107,980.3167,5026.787
108,987.3661,4307.0995
109,994.3993,4091.7245
110,1001.416,4187.287
111,1008.417,4380.787
112,1015.402,4586.7245
